datetime,WMB,USB,BK,CL,NEM,PYPL,JCI,ZTS,VST,EOG,ELV,CSX,APD,ADSK,AZO,HLT,WDAY,NSC,KMI,TEL,CARR,PWR,DLR,REGN,ROP
2020-09-02,21.28,37.61,37.67,79.47,67.53,210.82,42.18,165.33,19.29,43.7,279.97,25.893307,310.31,261.35,1250.35,91.34,233.48,214.36,13.84,100.64,30.78,53.34,155.0,610.15,443.87
2020-09-03,20.9,37.46,36.85,77.67,66.13,204.99,40.54,158.8,18.75,43.13,277.0,25.216641,297.18,242.09,1215.7,91.3,223.0,210.59,13.64,97.83,29.33,51.5,148.16,577.4,429.97
2020-09-04,20.69,38.31,37.5,77.21,65.35,191.84,41.31,157.24,18.23,43.14,276.22,25.169975,298.43,233.88,1206.79,90.94,215.8,209.1,13.52,98.75,30.0,51.98,145.18,580.36,422.53
2020-09-08,20.48,36.72,36.04,75.64,65.77,185.95,40.74,153.51,17.85,40.83,267.21,25.086642,294.52,224.36,1211.49,91.9,208.58,206.75,13.25,95.4,29.57,51.36,144.31,561.89,393.95
2020-09-09,21.02,36.53,35.89,77.57,68.17,194.6,41.21,158.91,18.42,41.86,267.42,25.553308,303.27,232.78,1233.0,90.39,210.75,212.3,13.22,98.05,30.13,52.23,147.58,571.15,399.9
2020-09-10,20.18,35.78,35.57,76.41,66.49,190.09,41.13,158.1,18.09,38.0,260.84,25.273308,295.23,228.2,1216.04,89.36,207.31,213.17,12.91,96.8,29.14,51.16,145.63,550.1,395.8
2020-09-11,20.23,36.68,36.0,76.75,66.22,184.0,41.67,158.59,18.51,39.05,258.03,25.723308,300.32,227.48,1234.45,87.37,206.2,217.55,12.82,97.83,29.24,51.56,145.6,544.75,399.6
2020-09-14,20.85,37.87,35.96,77.15,67.38,186.96,42.51,160.86,18.87,39.17,265.6,26.319974,303.97,229.83,1241.66,92.31,208.41,220.29,13.06,99.58,29.15,52.26,144.28,564.2,396.26
2020-09-15,20.87,37.32,34.87,76.94,67.55,186.02,42.29,162.28,18.42,38.59,260.15,26.75664,304.04,235.87,1242.95,91.94,207.63,222.03,12.91,100.95,29.69,51.99,147.28,579.9,403.89
2020-09-16,21.42,38.16,35.57,76.91,67.29,180.91,42.9,161.25,18.61,40.86,263.62,26.449974,302.46,230.76,1229.23,94.03,205.62,220.91,13.35,101.87,30.25,52.53,150.43,569.15,400.43
2020-09-17,21.31,37.89,35.56,76.71,66.32,175.79,42.97,160.47,18.28,41.19,263.0,26.499974,301.98,226.97,1224.12,91.17,203.19,222.94,13.29,101.09,30.66,52.58,146.73,565.0,398.8
2020-09-18,20.74,37.62,35.4,75.83,64.71,176.07,42.78,160.87,18.11,40.71,264.19,26.609973,295.81,225.13,1205.28,89.64,200.45,221.03,13.08,98.59,30.79,51.9,144.88,555.24,391.37
2020-09-21,20.67,36.16,33.97,75.19,63.67,183.21,40.91,160.97,17.89,38.81,257.71,25.859974,290.78,227.64,1186.01,85.48,203.55,214.31,12.86,96.37,29.51,49.22,141.86,555.7,392.25
2020-09-22,20.81,35.59,33.48,76.07,63.45,187.78,41.33,161.51,17.82,38.45,247.44,25.976641,293.45,229.56,1166.71,85.24,211.8,216.39,12.8,96.33,30.26,50.08,143.41,571.51,392.73
2020-09-23,19.91,34.5,33.25,75.14,60.22,181.61,40.35,159.33,17.96,36.38,245.73,25.499974,285.43,221.87,1128.95,83.86,207.39,213.43,12.23,93.96,29.11,51.29,139.19,565.19,386.45
2020-09-24,19.93,34.73,33.14,75.76,61.44,182.19,40.93,157.98,17.99,36.65,248.78,25.526641,289.99,220.96,1129.63,83.07,208.69,214.43,12.28,94.18,29.88,51.42,141.25,557.46,391.21
2020-09-25,19.98,35.16,33.4,75.95,61.42,187.25,40.49,160.84,18.01,37.45,255.25,26.026641,290.71,227.8,1135.02,85.93,215.78,219.16,12.37,95.37,30.49,51.71,142.02,574.06,398.12
2020-09-28,20.4,36.1,34.29,76.61,62.13,192.02,41.44,161.32,17.97,37.44,257.06,26.443307,292.67,232.15,1155.56,89.06,220.34,221.02,12.61,97.09,30.74,52.89,145.94,571.92,400.6
2020-09-29,20.26,35.3,33.87,76.22,62.77,194.5,40.96,162.48,18.53,36.19,259.79,25.866641,293.86,232.92,1154.92,86.6,220.78,215.81,12.45,97.45,30.5,52.74,147.52,573.61,401.36
2020-09-30,19.65,35.85,34.34,77.15,63.45,197.03,40.85,165.37,18.86,35.94,268.59,25.889974,297.86,231.01,1177.64,85.32,215.13,213.99,12.33,97.74,30.54,52.86,146.76,559.78,395.11
2020-10-01,18.78,36.0,34.17,77.06,62.83,196.94,40.68,164.03,17.89,34.86,270.17,25.619974,294.67,233.96,1181.72,87.22,220.52,211.85,12.24,98.55,30.77,53.56,147.25,568.14,393.48
2020-10-02,19.09,36.77,34.74,77.4,62.29,191.91,41.59,163.55,17.99,34.81,275.01,25.716641,296.04,225.56,1176.99,87.96,218.98,212.66,12.31,98.36,31.23,55.2,149.35,564.8,395.72
2020-10-05,19.54,37.73,35.38,78.42,63.13,196.85,42.15,163.45,17.81,36.46,284.79,25.913307,300.32,228.93,1178.27,89.3,222.04,215.16,12.6,101.37,32.08,56.9,151.98,605.08,401.2
2020-10-06,19.33,37.42,35.23,77.54,60.82,191.66,41.65,161.52,17.95,35.99,283.64,25.573308,296.2,228.01,1138.53,89.6,217.01,213.52,12.27,101.83,31.51,56.74,153.03,581.64,399.9
2020-10-07,19.39,38.79,36.46,78.13,61.17,194.61,42.5,159.91,17.83,36.71,293.12,26.229974,302.11,233.01,1139.99,91.72,227.21,216.86,12.59,104.55,32.12,58.36,152.58,591.69,405.0
2020-10-08,19.99,39.5,37.18,78.74,61.72,193.06,43.21,163.17,18.28,37.67,293.29,25.903307,299.66,234.31,1150.0,92.54,224.04,216.39,13.13,106.01,31.95,59.0,156.85,599.88,403.67
2020-10-09,19.42,39.17,37.7,79.77,62.82,197.27,42.97,165.43,17.99,37.56,294.41,26.159974,300.6,237.5,1137.74,91.37,225.73,218.39,12.82,107.35,32.23,59.23,158.34,602.07,414.39
2020-10-12,19.45,39.75,37.81,80.63,62.93,201.51,43.26,168.55,18.0,38.21,298.57,26.519973,302.88,242.12,1144.06,91.35,228.19,217.23,12.78,107.33,33.0,61.34,159.06,601.55,421.86
2020-10-13,19.42,38.42,36.88,80.26,62.76,207.74,42.44,165.32,18.03,38.64,297.44,26.39664,301.1,244.09,1164.59,88.64,232.9,214.98,12.61,106.38,32.49,60.37,157.98,607.98,423.76
2020-10-14,19.68,38.25,36.59,79.86,64.0,203.6,42.51,163.66,18.76,37.62,292.34,26.823307,297.91,246.7,1169.03,88.3,230.54,217.35,12.96,105.65,32.51,60.82,156.36,600.82,427.21
2020-10-15,19.71,39.14,37.23,79.71,63.0,203.14,42.62,162.99,18.75,38.08,294.9,27.009973,295.96,252.03,1193.26,88.68,226.67,219.35,12.99,107.13,32.6,62.05,156.67,585.18,430.45
2020-10-16,19.27,39.14,38.02,80.31,62.67,204.45,43.02,163.55,19.02,37.42,296.87,26.703307,298.14,259.97,1193.38,89.5,229.45,218.75,12.86,107.76,32.76,61.98,157.7,599.74,433.89
2020-10-19,19.29,38.97,36.96,79.21,61.71,200.06,42.42,159.99,18.81,36.19,292.21,26.349974,294.16,259.94,1176.42,87.55,227.64,213.67,12.71,105.43,32.32,61.89,155.18,583.14,424.9
2020-10-20,19.69,39.21,37.1,79.83,61.19,201.96,43.1,159.69,18.95,36.28,291.19,26.709973,294.49,257.34,1178.62,89.57,224.43,215.87,12.68,106.02,33.23,63.04,155.6,576.63,422.87
2020-10-21,19.3,38.82,36.91,80.2,61.48,213.07,43.72,161.18,18.94,35.12,296.16,26.239974,293.26,254.01,1178.12,88.97,224.31,212.56,12.53,105.9,33.35,61.57,154.87,572.4,421.46
2020-10-22,20.31,40.48,37.56,79.29,60.54,203.93,44.48,162.38,19.06,36.93,305.17,27.243306,292.25,252.76,1175.55,94.39,220.85,213.13,12.96,106.29,33.89,61.12,152.3,575.73,427.52
2020-10-23,19.96,40.66,37.67,79.34,60.47,203.04,44.4,163.49,19.28,37.51,310.76,27.09664,294.0,254.42,1183.16,94.61,224.14,215.4,12.78,106.3,34.93,62.27,152.6,579.81,428.6
2020-10-26,19.2,39.96,36.73,78.69,60.32,197.22,42.96,160.48,19.09,34.93,299.75,26.289974,286.4,249.13,1152.0,90.38,210.33,210.66,12.38,103.97,33.71,61.14,152.67,585.74,417.89
2020-10-27,19.42,38.41,35.56,78.85,61.65,200.43,42.18,162.47,18.44,34.58,298.88,26.029974,283.5,250.6,1133.59,87.67,214.17,203.64,12.17,101.67,33.6,60.77,150.66,582.52,394.6
2020-10-28,18.86,37.3,34.08,76.86,58.65,192.31,41.14,158.69,17.35,32.51,285.8,25.309975,272.98,237.62,1128.85,84.02,209.7,198.11,11.83,96.87,33.3,60.88,149.88,567.04,367.5
2020-10-29,19.1,38.07,34.32,76.67,60.34,195.04,42.31,161.19,17.34,33.97,273.26,25.963307,276.77,242.84,1129.76,86.51,217.63,205.62,12.06,96.05,34.07,62.66,148.72,555.79,370.81
2020-10-30,19.19,38.95,34.36,78.89,62.84,186.13,42.21,158.55,17.37,34.24,272.8,26.313307,276.24,235.54,1128.98,87.81,210.12,209.12,11.9,96.88,33.39,62.43,144.3,543.56,371.34
2020-11-02,18.77,39.74,35.1,80.16,64.73,187.76,43.94,162.89,17.74,35.15,278.25,27.253306,286.69,240.74,1141.15,88.0,205.48,215.06,11.89,99.5,35.1,66.45,145.95,548.58,380.94
2020-11-03,18.98,40.82,35.99,83.11,66.67,179.81,44.22,163.14,18.39,35.02,293.46,28.073305,289.04,248.31,1164.65,90.65,209.18,223.5,11.99,101.78,36.95,67.32,145.89,557.19,383.35
2020-11-04,19.09,39.0,34.7,83.86,65.08,194.29,41.8,174.35,18.34,36.04,327.86,28.276638,289.29,245.89,1154.02,93.09,215.24,220.79,11.83,101.35,36.78,63.46,148.01,587.14,388.75
2020-11-05,19.11,40.46,35.6,83.01,67.85,204.56,43.48,170.9,18.49,35.6,319.6,29.009971,303.34,255.92,1149.51,94.08,225.23,225.79,11.9,104.78,38.2,64.49,147.51,588.81,386.0
2020-11-06,18.26,39.17,35.07,83.03,68.14,202.73,43.74,169.25,18.26,34.58,313.32,28.726638,306.72,259.41,1158.53,92.84,225.0,223.16,11.48,105.3,38.95,65.12,146.68,578.03,388.42
2020-11-09,19.35,44.16,39.16,81.78,66.01,184.72,44.42,165.2,18.91,40.31,322.41,29.399971,312.67,262.61,1151.39,104.19,223.4,230.42,12.3,105.86,38.8,65.49,138.22,567.55,390.21
2020-11-10,19.99,44.14,39.22,83.35,64.89,183.36,44.42,162.56,20.18,42.19,328.56,30.466636,309.97,247.22,1170.41,104.24,213.9,236.18,12.89,106.88,37.81,66.58,135.82,559.22,400.98
2020-11-11,20.02,43.75,38.6,84.93,65.63,192.34,44.0,164.95,19.64,41.91,323.37,30.013303,280.84,246.79,1181.83,103.75,218.62,233.09,13.03,108.62,38.06,67.54,140.99,567.73,401.35
2020-11-12,19.34,42.81,37.73,84.73,65.02,189.1,43.82,165.19,19.03,40.49,329.92,29.90997,265.31,245.71,1159.73,102.05,219.81,230.66,12.71,106.33,37.96,67.07,141.4,556.78,390.65
2020-11-13,20.04,43.31,38.71,85.36,65.71,188.62,44.65,165.78,19.73,42.67,332.96,30.19997,263.87,251.0,1155.8,105.8,222.0,239.26,13.13,109.54,38.29,68.94,144.65,566.43,396.39
2020-11-16,20.23,44.28,39.71,85.93,65.67,191.94,45.36,165.29,19.8,45.35,333.15,30.999969,266.44,248.79,1146.02,106.58,224.97,246.77,13.67,111.05,40.5,69.35,142.0,559.29,407.87
2020-11-17,20.83,44.03,39.44,85.35,64.53,192.3,44.71,165.43,19.33,45.67,329.84,30.833303,266.29,252.71,1124.21,103.34,226.78,245.64,14.03,111.18,40.36,67.39,142.42,538.15,405.65
2020-11-18,20.0,43.26,38.74,84.61,61.56,190.12,45.96,163.5,18.62,44.93,322.38,30.443303,267.7,252.22,1131.65,103.35,223.61,241.87,13.76,110.31,39.39,67.58,142.4,519.04,408.37
2020-11-19,20.16,43.24,38.49,85.38,61.41,190.9,45.71,166.31,18.53,45.46,311.85,30.566636,270.36,256.88,1133.76,102.8,230.8,242.1,14.4,111.34,39.13,68.22,143.0,514.71,409.48
2020-11-20,20.34,42.66,37.88,85.16,61.65,192.67,45.29,166.2,18.2,45.39,305.62,30.513303,270.48,254.89,1114.2,101.76,209.4,240.8,14.25,110.68,38.54,66.88,142.7,518.74,405.26
2020-11-23,21.28,43.09,38.55,84.54,58.68,200.82,45.65,164.34,18.57,50.38,310.66,30.686636,275.26,257.25,1113.41,105.05,207.1,242.85,14.62,112.97,38.77,68.91,139.97,523.61,405.72
2020-11-24,21.96,45.4,40.69,84.71,56.87,206.0,46.66,161.06,19.37,54.42,313.94,30.971636,284.02,258.97,1135.79,108.94,213.14,242.52,14.97,116.93,39.37,70.63,132.6,506.1,418.53
2020-11-25,21.62,44.68,40.37,84.75,57.78,214.46,46.41,160.19,19.47,53.0,309.05,30.746636,278.12,271.24,1129.6,106.3,214.88,241.46,14.85,114.93,38.61,69.69,135.75,508.31,418.47
2020-11-27,21.46,44.21,39.95,84.9,58.48,211.39,45.97,161.47,19.59,51.43,312.8,30.42997,277.83,272.81,1119.24,104.41,223.86,242.72,14.75,115.31,37.81,69.93,136.73,514.05,418.8
2020-11-30,20.98,43.21,39.12,85.64,58.82,214.12,46.04,160.38,18.68,46.88,311.52,30.016637,280.14,280.23,1137.65,103.63,224.79,237.02,14.38,113.97,38.07,68.34,134.75,516.03,427.0
2020-12-01,20.9,44.25,39.46,86.26,60.21,216.54,46.27,161.36,18.78,46.53,313.9,30.206636,283.18,279.11,1164.84,104.84,225.7,238.75,14.1,114.64,37.6,69.96,135.13,514.07,424.0
2020-12-02,21.65,44.68,39.99,85.74,59.96,212.56,45.89,158.95,18.87,47.82,318.45,30.226636,273.88,277.06,1152.22,106.75,225.43,239.67,14.34,115.86,36.83,68.57,132.16,505.13,418.01
2020-12-03,21.56,44.97,40.12,85.19,59.51,214.54,45.73,157.07,18.77,48.17,323.03,30.143303,267.25,277.29,1154.01,109.16,224.17,237.15,14.49,117.97,36.69,69.37,133.65,498.84,409.21
2020-12-04,22.49,45.37,40.65,85.03,59.44,217.77,45.89,157.95,19.15,53.0,323.27,30.616636,273.76,278.0,1162.63,110.85,222.18,240.19,14.93,119.66,37.7,70.73,135.47,492.45,417.95
2020-12-07,21.6,44.8,40.34,85.39,61.44,217.93,45.25,158.45,18.97,51.57,319.24,30.678303,269.18,280.8,1157.18,109.83,227.28,239.06,14.8,118.65,36.84,71.51,135.23,495.41,418.98
2020-12-08,22.1,44.98,40.78,85.17,61.51,216.94,45.26,158.99,18.95,52.15,322.69,30.49997,268.23,284.38,1095.99,109.05,228.17,238.67,14.76,118.99,37.3,71.73,133.37,497.14,419.14
2020-12-09,22.4,45.85,40.79,84.75,59.98,210.8,45.79,158.7,19.01,52.96,318.44,30.576636,270.57,279.42,1136.67,106.7,219.48,240.86,14.61,118.82,37.84,73.1,129.75,488.64,419.54
2020-12-10,22.0,46.12,41.36,84.59,59.18,215.34,45.69,158.12,18.82,54.68,313.75,29.99997,268.82,281.16,1137.85,107.36,218.29,236.5,14.79,118.47,37.54,73.01,129.66,478.98,415.0
2020-12-11,21.93,45.84,40.24,84.68,58.87,214.06,45.55,159.53,18.28,53.6,311.4,30.143303,267.36,279.68,1155.3,104.74,219.24,235.25,14.75,118.08,37.16,72.07,130.27,479.77,420.45
2020-12-14,21.51,44.81,39.83,84.19,57.56,220.79,45.1,159.5,18.14,52.08,310.1,29.63997,265.4,288.33,1151.13,103.04,220.37,229.25,14.31,117.17,36.62,68.51,128.09,500.38,422.89
2020-12-15,22.33,45.19,40.19,84.75,59.04,221.6,46.04,161.96,18.46,53.16,313.22,30.073303,270.01,287.53,1179.37,104.97,220.25,229.8,14.77,117.91,37.67,69.24,128.8,491.79,425.96
2020-12-16,21.75,45.35,40.45,85.04,60.24,230.2,45.77,160.62,18.08,52.7,310.24,29.69997,268.9,292.17,1190.5,104.41,230.59,228.7,14.6,115.68,38.0,68.4,129.58,486.57,420.85
2020-12-17,21.8,45.28,40.41,85.66,61.64,235.51,46.45,162.7,17.93,52.15,314.08,30.183303,268.6,297.35,1180.89,104.7,239.81,230.69,14.3,116.16,38.7,68.82,133.93,496.21,425.04
2020-12-18,21.18,44.86,40.79,85.93,60.5,236.45,46.24,163.63,17.65,51.77,308.64,30.21997,269.55,305.0,1181.9,104.61,241.39,232.39,14.21,117.49,38.79,68.29,134.02,498.89,426.19
2020-12-21,20.7,45.33,41.42,85.31,60.72,237.72,45.95,160.84,17.56,50.08,306.38,29.896637,264.49,300.88,1192.91,103.99,242.32,230.14,13.99,117.05,38.52,68.58,134.65,496.74,422.38
2020-12-22,20.61,45.59,40.28,84.4,59.41,243.49,45.64,161.83,18.13,48.85,303.3,29.84997,264.01,303.86,1190.19,102.95,257.71,230.5,13.78,116.79,38.03,69.13,138.54,490.06,412.92
2020-12-23,20.75,46.73,40.98,84.43,59.78,239.44,45.92,159.85,18.47,50.08,308.35,29.88997,266.25,300.18,1192.99,106.51,248.76,233.12,13.83,119.65,38.16,70.81,136.79,492.19,419.46
2020-12-24,20.74,46.49,41.04,85.04,60.48,238.64,45.93,160.72,18.71,49.6,308.67,30.016637,268.35,301.39,1204.22,106.89,248.76,234.39,13.83,119.82,37.89,70.93,137.43,488.93,420.12
2020-12-28,20.14,46.66,41.44,85.41,59.82,235.73,46.11,162.39,19.12,48.94,312.89,30.213303,268.6,299.65,1192.62,107.38,241.92,236.71,13.64,119.92,37.76,70.71,138.61,482.96,423.15
2020-12-29,20.08,46.13,41.44,85.03,59.73,231.03,45.9,163.12,18.9,48.67,314.33,29.776637,268.73,298.11,1177.12,107.95,237.72,233.99,13.57,118.15,37.17,70.62,138.0,484.22,419.6
2020-12-30,19.94,46.15,41.69,84.73,60.39,231.51,46.42,164.27,19.49,50.56,314.05,30.10997,271.1,299.41,1175.87,110.18,236.93,235.98,13.57,119.76,37.73,71.15,138.35,478.3,421.82
2020-12-31,20.05,46.59,42.44,85.51,59.89,234.2,46.59,165.5,19.66,49.87,321.09,30.24997,273.22,305.34,1185.44,111.26,239.61,237.61,13.67,121.07,37.72,72.02,139.51,483.11,431.09
2021-01-04,20.1,46.12,41.69,84.33,63.15,231.92,46.18,163.59,19.18,49.86,318.58,29.329971,268.2,296.84,1180.4,107.46,228.08,233.44,13.56,120.3,37.03,68.25,135.29,482.86,419.55
2021-01-05,20.71,46.27,42.16,84.52,63.43,234.91,47.52,164.73,19.82,53.92,315.1,29.826637,282.39,301.7,1180.35,107.95,225.36,235.71,13.9,122.61,37.94,69.57,132.96,483.45,419.18
2021-01-06,21.5,49.01,45.01,82.25,65.24,226.83,49.75,167.15,20.29,55.06,328.32,30.619969,289.97,302.87,1229.7,110.77,220.0,243.35,14.36,126.13,40.05,74.8,132.11,470.09,423.4
2021-01-07,21.54,49.99,45.28,81.8,65.14,235.04,51.18,167.0,20.18,58.62,337.38,31.343302,285.29,315.2,1246.04,113.29,226.21,249.85,14.6,128.66,41.09,76.39,133.61,481.2,430.58
2021-01-08,21.3,49.32,44.8,82.35,62.79,242.46,51.3,168.11,20.99,58.87,337.08,31.946635,285.74,319.85,1252.92,114.16,227.65,254.04,14.49,130.47,40.69,75.98,133.6,498.73,431.1
2021-01-11,21.51,49.34,45.56,82.14,61.95,237.5,50.99,169.39,21.17,59.61,338.77,31.996635,283.13,317.81,1265.46,113.18,228.83,254.37,14.74,130.47,41.57,75.31,131.27,502.92,438.53
2021-01-12,22.43,49.65,46.56,82.26,62.49,237.64,51.84,166.12,21.56,62.44,334.78,31.963301,283.06,320.13,1282.15,112.33,225.62,256.44,15.21,129.53,41.74,76.26,131.51,505.75,429.99
2021-01-13,22.24,49.51,46.32,82.49,62.07,244.9,52.01,161.95,21.8,60.47,330.43,31.546635,290.67,314.33,1259.44,111.87,229.07,254.48,15.31,129.91,41.38,74.77,133.15,511.9,413.15
2021-01-14,22.69,49.28,46.53,81.94,63.33,242.06,52.45,160.96,21.33,62.24,322.52,31.163302,286.25,311.11,1248.02,112.11,227.33,252.46,15.64,130.2,40.8,77.58,133.45,517.91,407.41
2021-01-15,22.5,48.4,45.57,81.88,61.86,239.79,51.81,161.56,21.51,59.19,326.42,31.139969,286.91,308.51,1248.33,108.41,222.56,252.95,15.49,127.95,40.38,76.16,136.48,517.93,411.62
2021-01-19,22.45,48.07,45.82,80.85,61.85,247.25,51.63,162.57,21.71,60.48,323.69,30.886636,285.66,310.97,1238.29,107.93,221.04,249.84,15.55,129.52,40.37,78.25,137.99,533.89,414.43
2021-01-20,22.43,45.58,42.49,80.2,63.52,244.26,52.39,163.36,21.42,60.2,321.52,31.069969,286.56,308.58,1239.98,107.7,226.79,253.43,15.59,130.38,40.04,79.27,140.72,542.27,420.52
2021-01-21,21.67,45.67,42.26,79.28,62.31,248.64,52.16,164.46,21.19,55.03,321.7,30.536636,282.61,306.46,1246.41,108.82,229.39,245.36,15.26,130.31,39.74,77.81,141.22,535.48,421.41
2021-01-22,21.6,45.86,41.93,78.19,61.75,252.0,52.35,163.33,21.34,54.86,314.09,29.213304,283.6,299.17,1227.16,104.96,235.53,244.22,15.32,128.39,39.51,77.66,140.46,537.78,419.22
2021-01-25,21.66,45.76,41.3,78.61,61.64,247.75,51.46,161.34,20.85,55.2,315.37,29.293304,279.02,293.64,1196.04,105.12,234.99,245.96,15.26,127.7,38.89,75.72,142.63,548.2,419.11
2021-01-26,21.44,45.19,41.34,78.75,61.48,241.0,50.36,159.71,20.8,53.49,312.52,28.943304,277.99,291.75,1194.55,104.67,235.6,238.09,15.22,123.54,37.32,74.84,145.85,544.1,417.31
2021-01-27,21.21,42.81,39.82,78.03,58.89,229.94,48.4,153.15,20.18,55.01,290.17,27.963305,269.98,273.47,1137.21,98.67,223.45,235.64,14.82,119.93,36.23,71.67,149.17,515.56,420.0
2021-01-28,21.46,43.77,40.69,79.15,59.73,237.79,49.34,156.53,20.18,53.72,300.51,28.899971,275.86,284.22,1146.64,104.0,228.56,241.79,14.69,119.85,38.2,72.55,144.87,506.27,422.83
2021-01-29,21.23,42.85,39.83,78.0,59.6,234.31,49.82,154.25,19.97,50.96,296.98,28.584971,266.76,277.43,1118.37,101.39,227.53,236.62,14.08,120.4,38.5,70.47,143.95,503.84,392.91
2021-02-01,21.29,42.75,40.47,78.52,59.88,241.85,50.91,155.58,20.37,51.33,292.56,29.016638,268.95,286.32,1159.33,101.92,236.69,239.91,14.02,124.53,38.66,72.88,148.21,508.08,391.36
2021-02-02,21.42,44.25,40.85,78.85,59.63,249.1,50.71,157.39,20.82,51.26,298.99,29.87997,273.95,294.61,1193.67,105.79,257.76,246.35,13.81,124.2,38.48,75.82,148.61,499.98,398.0
2021-02-03,21.92,44.73,41.06,78.88,58.91,251.9,50.62,155.23,21.3,55.88,298.36,29.773304,276.6,292.85,1194.6,106.6,258.63,246.25,14.24,128.69,38.15,74.12,147.32,491.18,401.69
2021-02-04,22.02,46.31,42.23,78.93,57.66,270.43,51.2,157.13,21.09,57.47,294.36,29.473304,256.7,300.49,1220.39,110.52,264.19,245.57,14.03,128.89,38.33,75.31,145.05,498.84,403.75
2021-02-05,22.09,46.35,42.03,79.87,59.3,269.44,51.05,159.28,21.05,56.61,290.85,29.516637,253.15,305.86,1220.43,111.67,263.95,245.66,14.15,128.06,39.15,75.95,145.56,498.98,404.95
2021-02-08,22.5,47.4,41.95,79.7,60.42,282.17,51.71,160.02,21.04,59.41,287.7,29.086638,253.64,302.81,1224.95,112.32,272.79,243.8,14.73,129.99,39.7,76.58,146.37,494.9,407.16
2021-02-09,22.26,47.61,41.96,78.7,60.01,284.2,51.6,159.83,21.33,58.22,298.7,29.489971,254.44,304.5,1224.32,110.35,275.37,245.82,14.57,128.79,37.25,77.17,148.24,490.68,403.73
2021-02-10,22.81,47.35,41.74,79.11,59.7,283.18,52.04,160.62,21.45,60.21,298.17,29.393304,253.58,301.71,1212.67,109.34,274.09,245.29,14.79,126.49,37.19,76.22,147.53,491.22,401.85
2021-02-11,22.28,47.25,42.13,78.41,58.38,285.03,52.89,164.44,21.52,59.64,292.84,29.583304,257.69,300.21,1150.42,109.5,275.99,248.91,14.69,127.61,37.2,77.01,144.82,490.54,400.01
2021-02-12,22.84,47.64,41.93,78.43,58.94,298.37,53.58,166.71,21.33,61.02,290.68,30.046637,260.55,305.14,1146.65,112.14,281.36,254.84,14.84,129.77,37.28,77.87,140.06,485.62,396.02
2021-02-16,22.91,48.65,42.75,78.19,57.8,304.79,53.0,166.32,21.91,63.1,289.62,30.24997,260.73,308.22,1173.32,113.61,274.87,256.4,15.04,131.26,37.41,77.61,137.2,480.71,383.8
2021-02-17,23.09,49.3,42.9,78.44,56.99,297.2,55.2,168.9,22.01,63.54,290.25,29.996637,260.01,302.52,1192.97,111.43,271.05,253.03,15.13,129.71,37.24,76.83,138.28,481.68,387.12
2021-02-18,22.26,49.06,42.18,78.72,57.36,290.81,55.67,167.95,23.15,60.57,296.33,30.006637,262.65,300.72,1211.29,114.12,272.79,251.71,14.78,128.59,36.65,75.88,137.94,477.03,395.55
2021-02-19,22.64,50.02,42.32,77.2,56.67,286.92,56.02,160.0,22.91,62.51,294.97,30.696636,263.88,305.4,1205.73,116.91,276.34,258.03,14.96,132.22,37.64,77.25,136.45,470.37,388.91
2021-02-22,22.91,50.94,43.73,77.27,57.49,273.85,56.32,160.16,23.05,66.1,295.69,30.859969,265.48,297.7,1188.59,119.96,269.95,260.24,15.17,129.93,37.3,77.91,137.6,460.58,383.92
2021-02-23,23.84,51.61,43.83,77.49,56.84,265.0,55.98,159.52,23.38,67.85,304.58,30.563303,263.33,290.25,1185.19,121.95,261.73,257.89,15.29,129.04,37.1,78.21,137.3,468.03,387.84
2021-02-24,23.91,52.81,44.26,76.64,57.08,266.07,56.1,159.05,23.83,72.37,305.79,31.123302,263.26,298.91,1189.86,127.26,262.78,261.78,15.72,130.72,37.45,81.13,135.15,458.6,378.82
2021-02-25,23.45,51.63,43.42,76.69,56.12,253.94,55.6,156.48,22.76,70.59,300.24,30.729969,260.38,284.03,1160.57,122.98,251.19,254.1,15.29,125.94,36.14,84.61,134.37,453.19,379.11
2021-02-26,22.84,50.0,42.16,75.2,54.38,259.85,55.79,155.24,17.25,64.56,303.19,30.516636,255.62,276.0,1159.92,123.68,245.18,252.06,14.7,130.03,36.53,83.85,134.73,450.57,377.62
2021-03-01,23.59,51.16,43.68,75.6,54.65,273.63,57.18,157.69,17.41,64.98,311.48,30.976636,261.19,284.27,1169.39,123.76,252.8,257.83,15.04,134.18,37.2,85.7,132.96,463.05,384.92
2021-03-02,23.72,50.65,43.6,75.42,56.8,269.19,57.45,157.05,16.7,64.47,311.66,30.719969,266.0,277.92,1180.0,124.25,247.96,256.38,15.09,134.79,37.14,84.21,131.12,454.86,381.09
2021-03-03,23.74,51.16,44.53,74.61,55.33,255.06,57.95,149.32,16.43,66.99,314.71,30.363303,262.34,269.3,1179.74,123.13,236.7,254.11,15.17,131.29,37.12,82.73,125.66,446.73,380.59
2021-03-04,24.11,51.02,44.76,74.44,55.42,239.07,57.27,144.0,17.49,71.43,321.49,29.419971,256.43,265.44,1168.44,120.72,230.35,244.71,15.69,127.86,35.52,81.83,129.0,449.38,371.89
2021-03-05,24.26,52.47,45.03,76.06,56.74,239.05,59.2,145.68,17.82,74.58,333.6,30.543303,263.82,267.39,1220.25,122.87,237.02,256.0,15.87,130.04,36.94,83.12,132.0,461.57,376.94
