datetime,DDOG,ALL,PSX,PSA,LHX,GWW,CMI,GM,D,CTVA,AMP,SQ,CBRE,CCI,TGT,EW,KR,AIG,IDXX,KDP,ROST,BKR,CPRT,EXC
2009-06-24,,23.82001,,63.92,27.95,80.56,32.49001,,32.78999,,23.95,,8.54,23.37,38.67999,5.513328,10.925005,25.132495,22.045,3.356852,9.482498,25.172007,2.16875,35.760403
2009-06-25,,24.25999,,64.69,28.36,82.71001,34.25999,,33.35001,,24.03,,9.13,23.96001,40.31,5.624162,11.17,25.840452,23.045,3.3488,9.705003,25.592,2.236874,36.366519
2009-06-26,,24.16,,64.66,28.35001,82.78999,34.89999,,33.39,,23.89,,9.37,24.55,39.57001,5.604161,11.19,25.840452,23.06,3.42447,9.587503,25.816,2.19625,36.152598
2009-06-29,,24.60001,,64.56,28.52,82.82001,36.09,,33.87,,24.14999,,9.44,24.14,39.64999,5.594994,11.115,23.53959,23.065,3.40032,9.745,25.746,2.195625,35.995723
2009-06-30,,24.39999,,65.48,28.36,81.88,35.21001,,33.42,,24.27,,9.36,24.02,39.47,5.669161,11.025,20.53077,23.1,3.41159,9.650003,25.508,2.166875,36.516271
2009-07-01,,25.07001,,66.50999,29.25,81.94,35.95,,34.23,,24.61,,8.93,24.31,38.69,5.58666,11.115,15.999842,22.894995,3.55488,9.627498,25.515,2.184375,36.765838
2009-07-02,,24.05,,63.50999,28.59,80.11,34.25,,33.19,,23.34,,8.52,24.39999,37.45,5.509994,10.629995,16.150283,22.394995,3.56454,9.4725,24.304,2.1125,35.204217
2009-07-06,,24.7,,65.98,28.28,81.78999,34.21001,,33.49001,,23.73,,8.53,23.41,37.60001,5.509994,10.795,14.327292,22.5,3.5903,9.655,24.199007,2.078125,34.92612
2009-07-07,,23.85001,,63.38,27.50999,80.33,32.25,,32.73,,22.57001,,7.95,23.12,36.75,5.439995,10.660005,12.168021,22.94,3.56132,9.72,23.387,2.064375,34.049045
2009-07-08,,23.42,,63.42,27.53999,79.14,32.08,,32.60001,,22.00999,,8.35,23.28999,37.25999,5.507494,10.92,11.592806,22.99,3.56776,10.1375,24.156993,2.05,34.377064
2009-07-09,,23.36,,62.75999,27.63,78.31,32.55,,32.81,,22.53,,8.09,23.8,38.39,5.449994,10.714995,8.389298,22.46,3.490478,10.29,24.36,2.056875,34.541062
2009-07-10,,23.08,,62.42,27.59,78.52,32.14,,32.45,,22.14,,8.09,23.77,37.8,5.49416,10.83,10.389278,22.085,3.485648,10.21,24.171,2.054375,34.469755
2009-07-13,,24.66,,64.75,27.77,81.14,33.17999,,33.02,,23.42999,,8.36,24.17,38.34,5.510828,10.82,12.893678,22.155,3.56937,10.400003,24.619,2.0125,35.318308
2009-07-14,,23.99001,,64.97,28.58,82.58,32.67999,,33.10001,,23.50999,,8.58,24.25999,38.57001,5.527494,10.839995,12.672441,22.04,3.633772,10.46,25.242,2.0275,35.710496
2009-07-15,,24.86,,66.56,29.55,82.99001,35.22,,33.17999,,24.39999,,9.22,25.33,39.77,5.572494,10.949995,12.583946,22.495005,3.74808,10.785,26.208,2.078125,36.837145
2009-07-16,,24.5,,66.89999,30.02,83.74001,36.17,,33.17,,24.69,,9.31,25.60001,39.57001,5.636661,10.99,11.283074,22.97,3.75774,10.905,26.642,2.115626,37.029666
2009-07-17,,24.24001,,66.06,30.09,84.56,36.42,,32.87,,24.63,,9.3,25.42,39.56,5.666661,10.83,11.964483,22.955,3.772228,10.855,26.985,2.086875,36.666008
2009-07-20,,24.24001,,67.41,30.47,87.78,38.49001,,32.85001,,24.95,,9.69,26.17999,39.94,5.675828,10.754995,11.911387,23.025,3.7835,10.927503,27.600993,2.11125,37.115241
2009-07-21,,24.67999,,67.3,31.10001,87.3,39.77,,33.03,,25.10001,,9.63,26.96001,40.06,5.503327,10.76,11.787494,23.18,3.74808,10.855,27.664,2.08375,38.02797
2009-07-22,,25.07001,,67.50999,31.06,86.92999,39.53,,33.12,,24.99001,,9.5,26.99001,41.17,5.449994,10.699995,11.610505,22.72,3.77062,10.9775,27.3,2.109375,37.51456
2009-07-23,,25.95,,70.16,31.56,88.67,41.24001,,33.89999,,26.17,,9.78,27.7,42.24001,5.514994,10.49,11.203429,23.995005,3.864,11.0,28.602,2.118749,38.527118
2009-07-24,,26.39999,,69.72,31.45,89.08,41.63,,34.59,,25.77,,9.86,27.38,42.71001,5.604161,10.68,11.02644,25.15,3.85595,11.122503,29.022007,2.12625,38.819476
2009-07-27,,26.82001,,70.25999,31.48,88.95,41.13,,34.8,,27.22,,10.47,27.16,42.86,5.536661,10.605005,11.504311,24.995005,3.88654,11.015,28.804993,2.136875,37.600128
2009-07-28,,26.31,,70.31,31.67,88.44,40.28999,,34.14,,26.69,,10.42,27.47,43.21001,5.490828,10.535005,11.814042,24.595,3.88654,11.0425,28.049007,2.134374,37.093849
2009-07-29,,26.08,,70.14,31.61,88.78999,39.73,,34.14,,26.58,,9.93,27.06,43.58,5.580828,10.53,11.548558,24.9,3.95899,11.099998,27.250993,2.136249,36.6161
2009-07-30,,26.38,,71.85001,31.66,90.17,41.31,,34.53999,,28.03999,,10.45,29.09,43.60001,5.438327,10.644995,11.619354,25.144995,3.95255,11.085,28.006993,2.167499,36.944105
2009-07-31,,26.91,,72.57001,31.31,89.91,43.00999,,33.8,,27.8,,10.9,28.74001,43.62,5.450828,10.69,11.628204,24.910005,3.96221,11.017503,28.35,2.206875,36.266689
2009-08-03,,27.36,,73.59,30.92,91.12,44.57001,,33.91,,27.72,,11.33,28.94,43.03999,5.411661,10.79,12.035279,24.79,3.96704,10.93,29.589,2.221249,36.666008
2009-08-04,,28.17,,75.14999,31.38,90.36,44.84,,33.77,,28.31,,11.46,29.28,42.17,5.410827,10.765,11.964483,25.394995,3.942892,10.535,29.379,2.229999,36.309473
2009-08-05,,28.23,,77.89,30.82001,89.12,44.92,,33.67,,28.78999,,12.05,28.87,41.81,5.317495,10.754995,19.468834,25.375,3.89137,10.64,27.075993,2.20625,35.603528
2009-08-06,,27.27,,75.13,30.78,89.03999,45.05,,33.83,,28.0,,11.39,28.17999,41.71001,5.286661,10.660005,19.937856,25.1,3.82053,10.9925,26.635,2.208125,35.375353
2009-08-07,,27.78999,,77.38,31.36,90.98,47.14,,33.60001,,29.60001,,12.01,28.11,42.92999,5.319995,10.449995,24.017462,25.485,3.8157,11.372503,26.159,2.305625,35.681966
2009-08-10,,27.25999,,75.59,32.0,88.78,47.32001,,33.60001,,29.12,,11.5,27.49001,41.98,5.344161,10.464995,25.397979,25.475,3.80121,11.12,26.047007,2.279375,35.952939
2009-08-11,,26.74001,,72.67999,29.49001,88.72,45.02,,33.49001,,27.82001,,11.03,27.00999,42.2,5.442495,10.475,22.052879,25.19,3.80443,11.11,25.725,2.248125,35.945808
2009-08-12,,28.42,,72.78999,30.49001,87.59,46.42,,33.67999,,28.72,,11.24,27.08,42.50999,5.404162,10.635,22.415708,25.22,3.78672,11.2725,25.767,2.25875,35.646326
2009-08-13,,28.92999,,72.57001,34.19,87.48,48.49001,,33.62,,29.17,,11.44,28.08,42.24001,5.388328,10.644995,22.141374,25.35,4.02178,11.302503,26.529993,2.248125,35.903031
2009-08-14,,28.55,,71.49001,33.38,86.71001,46.83,,33.56,,28.86,,11.15,27.60001,42.03,5.352495,10.519995,21.566158,25.214995,4.111938,11.099998,25.879,2.22875,35.639189
2009-08-17,,27.47,,67.59,32.61,85.95,44.12,,33.13,,27.36,,10.63,26.60001,41.38,5.289995,10.504995,20.725459,24.855005,4.17634,10.9875,24.836,2.1975,35.13291
2009-08-18,,27.5,,67.75,33.87,87.17999,44.92,,33.19,,28.03999,,11.19,27.63,44.32001,5.240828,10.4,21.725449,24.964995,4.16829,10.89,25.627,2.194375,35.097256
2009-08-19,,27.52,,67.35001,34.25999,87.09,44.48,,33.42999,,28.03,,11.21,27.94,45.05,5.261661,10.47,23.574988,25.225,4.20049,11.16,25.970007,2.219374,35.175694
2009-08-20,,27.69,,68.98,34.53,88.38,45.42,,33.67,,29.14999,,12.02,28.50999,45.27,5.306661,10.574995,28.583788,25.29,4.330898,11.599998,26.327,2.225625,35.225601
2009-08-21,,28.63,,70.33,35.23,89.82001,47.03,,34.22,,29.82001,,12.11,28.92,45.66,5.337495,10.69,29.070518,25.365,4.38725,11.7,27.097007,2.271876,36.466349
2009-08-24,,28.67999,,70.55,35.28999,88.87,46.74001,,34.44,,29.66,,11.68,28.5,45.17,5.302495,10.65,29.955465,25.425005,4.45809,11.495,27.425993,2.265001,36.502002
2009-08-25,,28.96001,,70.99001,35.22,89.32001,48.0,,34.31,,30.36,,11.82,28.47,46.47,5.306661,10.644995,30.06165,25.58,4.40979,11.724998,26.81,2.260625,36.27382
2009-08-26,,29.11,,70.8,35.24001,88.92999,46.12,,33.49001,,29.82001,,11.77,28.21001,47.42,5.256661,10.949995,33.353652,25.53,4.33734,11.5675,26.838,2.254376,36.095553
2009-08-27,,29.17999,,71.75,35.02,89.07001,45.8,,33.45,,30.06,,11.97,27.94,47.28999,5.288329,11.0,42.335864,25.72,4.32446,11.6675,26.663,2.24,36.074161
2009-08-28,,29.25999,,71.46001,35.03999,88.25,45.58,,33.22,,30.2,,12.01,27.63,47.39,5.176661,10.89,44.450888,25.5,4.27133,11.785,26.663,2.228124,36.017108
2009-08-31,,29.39,,70.55,34.73,87.47,45.32001,,33.08,,30.03,,11.84,26.86,47.0,5.156662,10.795,40.114648,25.379995,4.25684,11.66,24.115,2.20875,35.667711
2009-09-01,,28.17999,,67.53,33.77,86.28,44.08,,33.00999,,28.25,,10.72,26.07001,46.58,5.139994,10.72,31.858092,24.705,4.17312,11.305,24.800993,2.194375,35.23987
2009-09-02,,28.06,,67.7,33.7,86.2,44.49001,,32.74001,,28.00999,,10.76,26.13,46.27,5.216662,10.78,33.583739,24.675005,4.219812,11.302503,24.506993,2.215625,34.683676
2009-09-03,,28.48,,68.92999,34.60001,87.17,46.0,,32.74001,,28.91,,11.0,26.94,47.07001,5.235828,10.86,36.946537,24.71,4.268108,11.625,24.941,2.221875,34.740722
2009-09-04,,28.85001,,69.64999,34.99001,88.82001,46.87,,33.0,,29.0,,11.38,27.83,47.12,5.302495,10.995005,35.442127,25.045,4.322852,11.747503,24.934,2.234375,34.583847
2009-09-08,,28.83,,70.44,35.42999,89.50999,46.55,,33.02,,29.57001,,11.12,28.33,47.31,5.346661,10.975,31.725359,25.06,4.36632,11.6175,25.284,2.225625,34.75499
2009-09-09,,28.78,,70.73,35.84,88.89999,47.2,,33.08,,30.10001,,11.45,28.71001,47.64999,5.407495,11.035005,34.415589,25.655,4.36954,11.877498,25.031993,2.283125,34.6908
2009-09-10,,29.23,,71.23,36.62,90.0,46.91,,32.82001,,31.0,,11.37,29.08,48.17,5.459995,11.0,33.495253,25.9,4.43072,11.787498,25.438,2.310001,34.712192
2009-09-11,,28.92,,69.89,36.47,88.64,47.48,,32.78999,,30.25,,11.8,29.75,47.95,5.500827,10.89,33.22976,26.08,4.35666,11.6375,26.306,2.295,34.505409
2009-09-14,,28.99001,,72.88,36.32001,89.3,47.46001,,33.19,,31.63,,11.98,29.24001,47.42,5.584994,11.055,36.380171,26.435,4.36149,11.88,26.81,2.311876,35.125772
2009-09-15,,28.88,,74.58,36.46001,89.23,47.64,,33.46001,,31.72,,12.3,29.8,47.50999,5.479994,10.230005,34.335944,26.5,4.36471,11.86,27.131993,2.335625,35.75328
2009-09-16,,29.84,,77.22,36.61,90.78999,47.87,,34.13,,33.06,,13.05,30.52,48.47,5.623328,10.6,35.681072,27.025,4.36793,11.997503,27.909,2.396876,36.71593
2009-09-17,,30.33,,77.03999,36.37,89.97,46.85001,,34.02,,32.63,,12.53,30.42,48.67,5.614161,10.365,34.893451,26.925005,4.388858,11.845,28.546,2.385625,36.944105
2009-09-18,,30.64,,77.71001,36.57001,90.91,46.06,,34.33,,32.75999,,12.48,30.95,48.78999,5.604994,10.36,35.318235,26.9,4.48224,11.8475,30.806993,2.34,36.630355
2009-09-21,,30.28999,,76.78,37.53999,90.03999,44.8,,34.19,,32.27,,12.04,31.44,48.84,5.637494,10.155,42.831426,27.475,4.47741,11.9775,30.170007,2.34375,36.323735
2009-09-22,,30.22,,79.36,37.56,90.87,45.64999,,34.08,,32.88,,12.43,31.88,48.16,5.642495,10.25,40.530573,26.705,4.48546,12.0,30.758,2.33125,36.523394
2009-09-23,,29.75999,,76.77,38.31,89.39999,45.0,,34.05,,32.09,,12.19,31.66,47.56,5.612495,10.275,41.335883,25.885,4.42428,11.79,30.352,2.390001,36.017108
2009-09-24,,29.14999,,74.60001,37.2,88.71001,43.94,,34.25,,31.27,,11.68,31.12,47.64999,5.644995,10.269995,39.822615,25.25,4.398522,11.805,29.568007,2.03875,35.760403
2009-09-25,,29.13,,74.17999,37.21001,87.37,44.11,,34.19,,30.94,,11.43,31.11,46.28999,5.756661,10.285005,39.468645,25.019995,4.40657,11.7575,29.659,2.05375,35.55362
2009-09-28,,30.92,,78.03999,37.56,89.39999,44.53,,34.60001,,32.73,,12.04,31.64,47.71001,5.818328,10.29,40.831455,25.800005,4.469358,12.0425,30.31,2.061876,35.810325
2009-09-29,,30.94,,76.42,37.7,89.74001,44.48,,34.73,,32.34,,11.77,31.28999,47.28,5.825828,10.339995,40.017303,25.699995,4.59655,12.0225,30.121,2.06125,35.724764
2009-09-30,,30.62,,75.24001,37.60001,89.36,44.81,,34.5,,36.33,,11.74,31.36,46.67999,5.825828,10.32,39.035012,25.0,4.62875,11.9425,29.862,2.075626,35.382484
2009-10-01,,30.39999,,72.81,36.14,86.39,43.07001,,33.8,,36.97,,10.94,30.3,46.57001,5.749162,10.46,36.194323,24.160005,4.5563,11.6475,29.154993,2.0325,34.576723
2009-10-02,,30.75999,,71.67999,36.0,85.69,42.53999,,33.49001,,36.42999,,10.76,30.49001,46.02,5.699993,10.49,38.123517,24.019995,4.54825,11.502498,28.462,2.03,34.213051
2009-10-05,,31.13,,72.24001,36.92999,87.75999,44.08,,33.7,,36.2,,11.29,31.02,46.92999,5.752494,10.56,37.831484,24.285005,4.53537,11.645,29.231993,2.056875,34.355657
2009-10-06,,31.19,,72.31,37.32001,88.62,44.87,,33.86,,36.48,,11.53,31.42999,48.09,5.751661,10.655,39.672174,24.81,4.61104,12.115003,29.875993,2.08,34.705068
2009-10-07,,31.38,,72.47,37.12,88.28,45.36,,34.09,,36.75,,11.35,31.35001,48.50999,5.754161,10.78,40.619058,25.015,4.70442,12.075,30.569,2.078125,34.640892
2009-10-08,,31.48,,72.17999,37.60001,89.36,47.14,,34.23,,36.92,,11.93,31.06,49.34,5.829995,10.835,38.716431,25.195,4.77204,11.747503,31.486,2.090625,34.918989
2009-10-09,,31.92,,72.48,38.14999,90.74001,47.32001,,34.7,,36.67,,12.23,31.46001,49.89,5.948327,11.155,39.132356,25.245005,4.84449,11.3,31.416,2.120624,35.23987
2009-10-12,,31.66,,72.35001,37.73,93.14,47.72,,34.86,,36.91,,12.15,31.95,49.60001,5.828328,11.365,39.291638,25.0,4.74628,11.3975,31.752,2.0975,35.361092
2009-10-13,,31.02,,71.56,37.42,94.31,47.23,,34.52,,35.83,,11.97,31.89999,50.10001,5.799995,11.295,39.40669,24.769995,4.675438,11.52,31.521,2.09875,35.225601
2009-10-14,,31.85001,,73.61,37.34,93.25,48.99001,,34.72,,37.63,,12.54,32.5,51.35001,5.799995,11.42,39.300496,25.199995,4.669,11.595,32.347007,2.114375,35.2684
2009-10-15,,32.14999,,74.35001,37.22,95.42,49.25999,,34.34,,37.25999,,12.73,34.39999,50.42,5.849994,11.96,39.477486,25.425005,4.69154,11.36,33.369,2.11125,35.710496
2009-10-16,,31.67,,73.23,39.88,94.94,48.72,,34.52,,36.10001,,12.4,33.66,50.08,5.964994,12.335,38.22971,25.574995,4.685102,11.43,32.921,2.08125,35.724764
2009-10-19,,32.02,,74.31,40.17999,95.69,50.55,,35.11,,36.5,,13.0,34.44,50.39,6.009161,12.144995,36.433268,26.035005,4.64807,11.6175,33.138,2.1075,36.338003
2009-10-20,,31.59,,74.28999,40.17999,95.64,50.5,,34.97,,35.67999,,12.97,33.84,49.97,5.969161,12.074995,35.778398,25.9,4.68832,11.47,32.536,2.08125,35.503698
2009-10-21,,30.91,,72.8,40.00999,95.92,50.07001,,35.07001,,35.49001,,13.26,33.11,48.89999,5.924995,11.754995,34.539481,25.795,4.52249,11.3475,32.606,2.064999,35.689103
2009-10-22,,32.21001,,74.67999,40.38,97.78999,50.00999,,35.49001,,38.24001,,13.62,32.96001,49.49001,6.336659,11.97,36.71646,26.300005,4.48707,11.64,32.829993,2.084376,36.252428
2009-10-23,,31.5,,74.75,39.45,96.96001,48.59,,35.17,,37.07001,,13.0,32.27,49.03,6.333327,11.85,34.424429,27.19,4.451648,11.53,31.752,2.06625,35.560751
2009-10-26,,30.34,,74.37,38.96001,96.19,48.41,,34.81,,36.63,,12.69,31.91,48.88,6.365827,11.875,32.079329,27.074995,4.35022,11.485,30.954,2.049374,34.655161
2009-10-27,,29.87,,73.99001,37.94,94.47,46.52,,34.71001,,36.06,,12.25,31.2,48.45,6.345826,11.75,30.097039,26.985,4.46292,11.2625,30.856,2.03,34.426971
2009-10-28,,29.28999,,71.39,41.66,93.17999,44.7,,34.61,,35.23,,11.46,30.55,48.24001,6.41666,11.775,31.265178,26.81,4.42428,10.947498,29.484,1.99875,34.084698
2009-10-29,,30.75,,74.67,42.24001,95.72,45.92,,34.63,,35.49001,,11.3,31.03999,49.53,6.47916,11.76,32.079329,26.39,4.45809,11.150003,30.975,2.02125,34.170266
2009-10-30,,29.57001,,73.60001,41.72,93.73,43.06,,34.09,,34.67,,10.35,30.22,48.42999,6.41166,11.565,29.751918,25.56,4.388858,11.002498,29.449007,2.010625,33.485727
2009-11-02,,29.64,,73.98,42.59,94.62,44.10001,,34.60001,,35.2,,10.56,30.03,49.34,6.485827,11.58,30.362532,25.449995,4.456478,11.197498,29.547007,2.0275,33.107787
2009-11-03,,29.74001,,75.21001,43.10001,95.0,44.77,,34.73,,35.24001,,10.78,31.59,49.25,6.466661,11.545,34.707621,25.475,4.443602,11.3125,30.400993,2.042499,32.86535
2009-11-04,,29.62,,74.69,43.25999,94.58,45.3,,35.10001,,36.99001,,10.33,31.96001,49.27,6.522493,11.545,32.035081,25.32,4.479022,11.22,28.623,2.030626,33.200493
2009-11-05,,29.05,,76.69,44.23,96.3,47.07001,,35.81,,37.23,,10.7,32.88,49.7,6.644994,11.660005,34.760718,25.824995,4.26972,11.384998,29.484,2.056249,33.621196
2009-11-06,,28.92999,,75.98,44.39999,96.75999,46.17999,,35.97,,37.83,,10.73,33.53,49.7,6.66416,11.635,31.39792,25.9,4.28582,11.405,28.825993,2.055,33.300322
2009-11-09,,29.50999,,79.14999,45.37,98.5,47.00999,,36.61,,39.17,,11.14,34.98,50.45,6.699992,11.845,32.017374,26.165,4.29387,11.57,30.142,2.075,33.885039
2009-11-10,,29.28,,78.7,44.35001,98.71001,46.94,,36.77,,38.67999,,10.9,34.96001,50.49001,6.714993,11.845,33.265158,26.405,4.43716,11.575,29.75,2.082501,33.656857
2009-11-11,,29.36,,79.55,44.8,98.82001,47.39,,36.66,,39.14,,11.0,36.53999,50.11,6.72916,11.81,32.521802,26.24,4.3953,11.685003,30.254,2.098126,33.514243
2009-11-12,,28.86,,78.78999,44.39,98.58,46.61,,36.25999,,38.42999,,10.61,36.14999,48.92999,6.707494,11.6,32.088169,25.805,4.32768,11.45,29.000993,2.071874,32.851096
2009-11-13,,28.91,,79.94,44.42999,99.49001,46.97,,36.25999,,39.09,,11.06,36.63,48.99001,6.719993,11.644995,32.203221,26.125,4.40657,11.502498,29.015,2.08,33.236146
2009-11-16,,29.37,,81.17,44.98,101.09,48.84,,37.10001,,38.8,,11.56,37.11,50.28999,6.76666,11.71,31.636855,26.574995,4.50478,11.560003,30.338,2.109999,33.806601
2009-11-17,,29.2,,79.91,45.12,101.42999,48.50999,,37.25,,38.32001,,11.61,37.8,48.77,6.765827,11.535005,31.946596,26.660005,4.47258,11.3975,30.142,2.126875,33.557027
2009-11-18,,29.21001,,80.69,44.55,98.25,48.14,,37.03999,,38.46001,,11.57,37.35001,47.87,6.81666,11.365,31.999684,26.425005,4.466142,11.517503,29.547007,2.108751,33.428675
2009-11-19,,28.87,,78.97,43.35001,97.03,47.17999,,36.81,,37.8,,11.21,36.99001,47.89999,6.760827,11.410005,31.55721,25.75,4.313188,11.212503,28.825993,2.08375,33.079271
2009-11-20,,29.12,,78.60001,43.07001,97.16,46.5,,36.37,,37.57001,,11.13,37.45,47.46001,6.770827,11.43,31.061649,25.365,4.3953,10.9525,28.343007,2.059375,33.37876
2009-11-23,,29.37,,79.64,43.59,98.2,46.78999,,36.75999,,38.31,,11.21,37.66,47.25999,6.771659,11.464995,31.22093,25.620005,4.40496,10.9875,28.679,2.0625,33.799463
2009-11-24,,28.99001,,78.8,44.25,98.75999,46.08,,36.97,,38.14,,11.25,37.00999,47.46001,6.85416,11.535005,30.973145,25.29,4.39691,11.07,28.7,2.043125,33.820856
2009-11-25,,29.10001,,78.81,44.75,98.63,46.34,,36.78,,38.14,,11.25,37.0,47.83,6.897493,11.519995,30.689953,25.455,4.35022,11.23,29.113,2.041875,34.434095
2009-11-27,,28.27,,76.44,43.84,97.46001,45.34,,36.14,,37.05,,10.82,36.46001,47.7,6.87666,11.435,29.468735,25.46,4.22947,11.072498,28.252,2.0125,33.984869
2009-11-30,,28.41,,79.58,43.89999,97.7,44.89999,,36.38,,38.12,,11.43,36.69,46.56,6.85666,11.370005,25.132486,25.025,4.21659,10.995,28.518007,2.02625,34.355657
2009-12-01,,28.52,,79.91,45.2,98.23,47.16,,37.17999,,38.92,,11.59,37.0,46.78,6.85666,11.445,27.291765,25.370005,4.2665,11.0975,28.742,2.063124,34.954642
2009-12-02,,28.48,,79.98,45.09,98.57001,43.42,,37.88,,38.87,,12.27,37.11,47.72,6.879993,11.35,27.601497,25.699995,4.330898,11.085,28.336,2.244375,35.624934
2009-12-03,,28.17,,78.00999,44.96001,97.67999,43.05,,37.86,,38.22,,12.01,36.67,46.35001,6.879993,11.120005,26.451066,25.714995,4.300312,10.9375,27.545007,2.202501,35.660574
2009-12-04,,28.60001,,79.81,45.75,98.99001,43.7,,37.75,,38.39,,12.39,36.89,45.64,6.94416,11.25,26.654604,26.21,4.3148,10.9075,27.363,2.24625,35.154302
2009-12-07,,28.28,,78.07001,45.87,98.50999,45.08,,38.22,,37.97,,12.13,36.42999,46.34,6.91166,11.425005,26.698851,26.08,4.33734,10.965,27.244,2.245,35.767541
2009-12-08,,27.73,,77.31,45.42,97.50999,44.96001,,38.14999,,37.42,,12.02,35.53999,45.87,6.92166,10.065,26.539569,25.915,4.30675,10.8875,26.627993,2.2175,35.632058
2009-12-09,,27.74001,,76.97,45.07001,97.73,45.74001,,38.28999,,37.28,,11.9,35.2,45.3,6.923326,10.015,26.247528,25.76,4.363102,10.735,26.824007,2.195625,35.874501
2009-12-10,,27.89999,,76.81,45.89,97.75999,46.35001,,38.60001,,37.69,,12.05,35.98,45.99001,7.154993,10.03,25.601508,26.01,4.451648,10.927503,27.272007,2.175625,36.395035
2009-12-11,,28.63,,77.7,45.44,97.82001,45.59,,39.08,,38.44,,12.19,35.98,46.92999,7.16166,10.015,25.105946,26.08,4.54825,10.8825,27.51,2.2275,36.801491
2009-12-14,,28.63,,79.06,45.39999,98.45,46.56,,39.53,,39.03999,,12.69,36.74001,47.84,7.168326,9.96,25.734259,26.26,4.519272,11.2275,27.895007,2.243749,36.637485
2009-12-15,,28.41,,78.28999,44.92999,98.58,46.11,,39.25,,38.39999,,12.63,36.8,47.66,7.150826,10.08,25.601508,26.480005,4.55147,11.314998,28.546,2.245624,36.402172
2009-12-16,,28.72,,79.28999,45.57001,98.0,46.77,,39.19,,38.0,,12.92,36.67,47.48,7.103327,10.254995,25.619216,26.155,4.479022,11.2075,28.658,2.258125,35.838841
2009-12-17,,28.31,,79.36,44.97,97.14999,46.5,,38.96001,,37.81,,12.68,37.50999,47.5,7.07416,10.175005,24.964364,26.01,4.51766,11.085,28.756,2.198749,35.332569
2009-12-18,,28.82001,,79.36,45.06,96.74001,47.11,,39.13,,37.99001,,13.05,38.28999,48.24001,7.107492,10.065,24.946656,25.985,4.53537,10.724998,28.356993,2.21,35.468059
2009-12-21,,29.37,,80.5,45.71001,97.78,47.19,,39.24001,,38.42,,13.18,38.85001,49.33,7.194993,10.245005,24.831613,26.160005,4.56113,10.925,28.602,2.215625,35.246994
2009-12-22,,29.61,,81.92999,46.47,97.52,46.75999,,39.12,,38.86,,13.51,39.08,48.78999,7.273326,10.300005,27.477604,26.57,4.60299,10.705003,28.413,2.26375,35.011695
2009-12-23,,30.11,,82.85001,47.11,97.74001,47.35001,,39.14,,39.22,,13.81,39.25,48.85001,7.286659,10.33,26.026291,26.93,4.667392,10.72,28.581,2.276874,35.218478
2009-12-24,,30.23,,84.13,47.3,98.31,47.53,,39.37,,39.52,,13.9,39.78999,48.64999,7.300826,10.324995,26.654604,26.86,4.685102,10.627498,28.714,2.286875,35.311177
2009-12-28,,30.35001,,83.86,47.48,98.08,47.41,,39.61,,39.48,,13.71,39.71001,48.45,7.314993,10.365,27.875831,27.089995,4.69476,10.705003,28.777,2.298125,35.232739
2009-12-29,,30.33,,82.62,47.69,98.17999,46.84,,39.39999,,39.14,,13.8,39.75,48.58,7.313325,10.22,28.017422,27.205,4.67222,10.872503,28.504,2.301251,35.16857
2009-12-30,,30.53,,82.85001,47.87,97.72,46.39,,39.5,,39.06,,14.04,39.47,48.7,7.294992,10.245005,27.079387,27.305,4.640022,10.837503,28.609,2.301875,35.225601
2009-12-31,,30.03999,,81.45,47.55,96.83,45.86,,38.92,,38.82001,,13.57,39.03999,48.37,7.237494,10.265,26.530711,26.725,4.5563,10.677503,28.336,2.28875,34.847682
2010-01-04,,30.41,,80.13,48.33,97.24001,46.94,,38.96001,,39.88,,13.82,39.61,48.55,7.289159,10.24,26.451066,27.04,4.685102,10.6725,28.868007,2.275625,34.854813
2010-01-05,,30.91,,80.78999,48.0,97.28,48.05,,38.48,,40.81,,14.15,39.99001,48.73,7.34166,10.120005,25.955496,27.085,4.630358,10.8675,30.562,2.274999,34.284358
2010-01-06,,30.92,,80.3,48.49001,97.64999,48.49001,,38.52,,41.38,,14.03,39.42,49.66,7.422493,10.125,25.787356,27.15,4.733398,11.035,32.088,2.265625,34.491148
2010-01-07,,31.08,,80.19,48.63,98.57001,50.95,,38.58,,41.69,,14.17,38.77,50.27,7.489993,10.225,25.291785,28.18,4.68188,11.4875,32.319,2.252499,34.605239
2010-01-08,,31.21001,,78.73,48.69,99.73,53.67,,38.56,,41.84,,14.2,38.96001,50.07001,7.456659,10.129995,25.964345,27.955,4.64807,11.265,32.970007,2.259374,34.441233
2010-01-11,,31.21001,,79.27,49.25999,100.14999,55.0,,39.13,,42.38,,14.06,38.97,50.17999,7.619158,10.17,26.22098,28.885,4.617478,11.32,32.620007,2.250624,34.840551
2010-01-12,,31.17999,,77.98,47.39,100.11,53.35001,,38.92999,,41.7,,13.58,38.25,49.34,7.645826,10.355005,25.1856,28.839995,4.541812,11.3625,31.997007,2.234375,34.990303
2010-01-13,,31.46001,,79.52,49.02,100.55,52.78,,39.14999,,42.21001,,13.95,38.67,49.34,7.675826,10.315,25.71656,29.574995,4.582062,11.482498,32.585,2.216875,35.411007
2010-01-14,,31.64,,79.12,48.95,100.39,52.89,,39.11,,42.02,,13.48,38.61,50.10001,7.701659,10.315,25.309493,29.815,4.5885,11.400003,33.271,2.233751,34.997427
