datetime,EXPE,CPAY,TROW,ULTA,PHM,HUBB,WSM,LII,STE,TPR,TPL,AMCR,LH,DVN,NVR,CMS,CFG,NTAP,LDOS,PODD,KEY,GPN,EIX,TRMB,LYB
2017-09-20,143.01,151.0,85.72,223.84,25.66,113.31,23.66,170.37,87.08,39.46,133.77319956,,132.426103,34.89,2795.44,47.07,35.79,41.7,58.17,57.83,18.15,95.62,79.09,39.61,96.05
2017-09-21,143.12,150.64,85.97,219.74,25.65,113.3,23.305,171.68,86.76,39.61,134.666532,,132.202744,35.35,2808.49,47.06,36.27,41.86,58.27,57.16,18.25,96.34,78.66,39.45,95.79
2017-09-22,145.77,153.67,86.69,219.17,25.88,113.95,23.39,172.97,87.04,39.95,133.23653343,,133.21645,35.78,2837.55,46.47,36.35,42.55,58.83,57.43,18.32,95.82,78.28,39.76,96.87
2017-09-25,142.72,155.33,87.32,218.89,26.17,114.01,24.685,170.55,86.5,39.15,133.08653358,,129.135853,36.67,2811.5,47.1,36.46,42.7,58.58,57.0,18.27,94.2,79.27,39.13,97.92
2017-09-26,143.39,154.72,86.56,218.99,26.33,114.91,25.0,173.68,86.78,39.68,132.68653398,,129.56539,36.93,2846.06,46.94,36.82,43.76,58.73,56.6,18.34,94.35,79.15,38.98,99.76
2017-09-27,145.57,154.29,88.09,227.66,26.53,115.79,25.685,173.33,87.61,40.24,135.999864,,128.405641,37.17,2843.49,46.23,37.22,44.17,59.43,57.74,18.67,94.48,78.08,39.55,99.78
2017-09-28,142.84,154.7,90.13,226.89,26.97,115.86,25.335,175.92,87.66,40.12,136.45319688,,128.646182,36.59,2873.37,46.35,37.07,43.84,58.91,55.65,18.66,93.94,77.57,39.42,99.78
2017-09-29,143.94,154.77,90.65,226.06,27.33,116.02,24.93,178.97,88.4,40.28,134.6998653,,129.694251,36.71,2855.0,46.32,37.87,43.76,59.22,55.08,18.82,95.03,77.17,39.25,99.05
2017-10-02,146.84,154.76,90.68,223.8,27.37,117.22,24.87,179.02,88.8,40.67,136.73986326,,130.046471,36.6,2836.07,46.42,37.22,44.0,60.41,55.67,18.9,96.13,77.0,39.88,100.55
2017-10-03,146.21,155.0,90.92,227.62,27.51,117.54,25.24,180.12,89.64,39.83,134.97653169,,129.651297,36.53,2894.24,45.97,36.84,44.39,59.92,55.75,18.74,96.62,77.01,40.7,99.76
2017-10-04,147.6,158.39,91.41,223.52,27.63,118.23,25.265,181.39,90.32,39.72,136.25986374,,130.733729,35.86,2941.64,46.49,36.57,44.46,60.25,56.1,18.57,96.42,77.85,40.67,98.88
2017-10-05,148.41,157.74,91.75,220.63,27.2,117.75,25.635,181.53,91.02,39.81,136.85319648,,130.304193,36.35,2876.65,46.53,37.13,44.55,61.53,59.09,18.77,96.79,77.68,40.63,99.48
2017-10-06,147.99,160.76,91.72,219.91,27.23,117.15,26.095,184.32,90.51,39.83,135.0665316,,130.27842,35.78,2890.89,46.3,37.49,44.43,61.75,58.83,18.69,96.95,77.62,40.62,98.9
2017-10-09,146.46,162.16,91.98,217.34,27.15,116.13,25.795,184.11,89.91,39.68,135.69819764,,128.233827,35.89,2889.0,46.48,37.31,44.37,62.0,59.02,18.57,98.15,77.55,40.59,99.04
2017-10-10,146.43,161.55,92.18,212.69,26.85,116.02,25.705,181.5,89.9,40.0,137.66986233,,128.414232,36.0,2905.0,47.0,37.81,43.66,62.15,59.57,18.65,98.52,78.54,40.59,98.06
2017-10-11,147.17,161.57,92.85,207.89,26.97,115.03,25.35,180.29,90.0,38.87,136.999863,,128.242417,36.08,2923.0,47.35,37.45,43.51,62.14,60.35,18.44,99.07,78.42,40.59,97.26
2017-10-12,147.98,160.35,94.46,190.16,27.09,116.79,24.445,181.08,90.6,39.42,141.01319232,,129.084309,35.61,2928.0,47.72,37.16,43.42,62.32,60.89,18.24,99.06,79.66,40.68,97.53
2017-10-13,150.11,160.62,94.94,198.58,27.07,118.05,25.0,181.21,89.49,39.57,141.83985816,,128.517321,35.87,2939.0,47.54,36.98,43.63,62.76,60.93,18.19,99.64,77.99,40.63,97.68
2017-10-16,148.49,160.69,94.82,193.7,27.11,119.74,24.94,181.09,90.67,39.32,141.67319166,,128.577456,35.85,2945.0,47.41,37.05,43.72,62.08,60.49,18.43,99.34,77.64,40.98,97.7
2017-10-17,149.14,162.64,94.73,202.28,27.32,118.88,25.37,180.19,90.79,39.64,137.08986291,,128.629,35.73,2902.0,47.81,36.68,44.08,61.82,61.69,18.19,97.68,77.6,41.05,98.21
2017-10-18,152.28,165.96,95.76,198.37,27.33,120.16,25.4,181.82,90.5,39.47,137.999862,,127.134213,35.22,2900.0,47.81,37.18,44.62,61.4,62.59,18.58,96.87,77.85,41.03,98.26
2017-10-19,153.4,164.04,95.63,204.62,27.78,120.83,25.635,179.39,90.6,39.47,136.00319733,,129.994926,34.95,3127.0,48.19,37.43,44.26,61.52,61.97,18.25,96.81,79.47,40.92,99.39
2017-10-20,152.8,164.68,96.86,204.84,28.0,123.07,26.46,180.3,91.24,40.35,136.74652992,,130.338556,34.93,3223.0,48.18,38.33,44.56,62.18,61.58,18.49,97.17,79.6,41.12,98.94
2017-10-23,150.68,164.67,96.13,202.36,27.9,121.32,26.44,193.43,91.27,39.8,133.15320018,,130.381509,34.65,3190.0,48.21,38.5,44.74,61.78,61.02,18.45,97.44,80.01,40.78,98.56
2017-10-24,150.73,163.83,96.48,203.31,28.68,125.35,26.84,196.57,91.23,40.26,131.62653504,,129.599753,34.84,3205.0,48.42,38.37,44.82,61.24,59.65,18.46,97.74,79.87,41.12,100.94
2017-10-25,147.9,164.4,95.15,201.29,29.23,125.99,26.41,193.22,91.07,40.26,131.26986873,,131.189038,34.35,3159.0,47.97,38.03,43.71,62.74,57.99,18.32,99.52,79.01,41.2,99.75
2017-10-26,147.35,164.14,95.07,200.51,29.76,126.16,26.23,195.55,91.2,40.39,130.00986999,,131.773207,34.91,3203.0,47.94,38.51,44.42,62.47,58.5,18.52,100.4,78.73,41.21,101.23
2017-10-27,123.79,165.37,93.98,198.93,30.07,125.93,26.21,193.34,92.8,40.28,132.0998679,,133.499944,35.88,3240.0,48.2,38.45,44.01,62.36,57.56,18.37,101.57,79.47,42.89,99.01
2017-10-30,120.21,163.7,92.42,201.69,29.79,125.12,26.04,191.14,92.13,39.9,131.89320144,,132.443284,36.0,3240.0,47.8,38.08,43.52,61.94,58.34,18.23,101.88,79.59,40.76,106.0
2017-10-31,124.66,165.27,92.9,201.79,30.23,125.82,25.8,191.13,93.33,40.95,135.73986426,,132.048111,36.9,3281.0,48.37,38.01,44.42,62.52,58.81,18.25,103.95,79.95,40.88,103.53
2017-11-01,122.05,164.31,92.57,204.83,30.41,126.16,25.755,189.87,89.25,40.68,136.22653044,,129.986336,39.08,3262.0,48.07,38.37,44.53,62.83,58.42,18.28,102.55,79.08,40.37,103.43
2017-11-02,123.51,182.31,94.63,202.9,30.09,126.19,25.11,189.83,87.72,41.35,135.44986455,,130.415872,38.83,3199.0,48.12,38.74,44.25,62.82,58.15,18.44,102.81,79.07,39.79,103.54
2017-11-03,123.05,178.8,94.57,202.05,30.31,125.12,24.935,190.17,88.63,41.15,137.78986221,,132.073883,39.27,3210.0,48.13,38.82,44.24,63.66,69.45,18.51,103.61,79.52,40.1,105.58
2017-11-06,122.98,179.86,94.95,201.33,30.5,125.55,24.965,191.28,87.2,41.48,139.14652752,,130.355737,40.86,3263.0,48.05,38.72,45.0,62.95,69.86,18.58,104.27,78.85,40.65,106.49
2017-11-07,119.61,177.0,93.76,198.01,30.44,124.61,23.925,191.65,87.31,41.93,137.31986268,,130.914134,41.26,3244.0,48.91,37.67,44.65,62.58,71.68,18.1,103.9,79.4,40.48,105.92
2017-11-08,118.56,175.95,93.49,195.9,30.91,123.58,24.15,193.2,87.69,40.08,138.54319479,,130.398691,40.26,3295.0,49.13,37.31,45.33,62.22,67.59,17.93,101.65,80.2,40.42,105.86
2017-11-09,117.32,177.0,92.72,199.19,31.07,122.99,24.48,188.9,88.15,40.16,137.00652966,,130.656413,40.81,3300.0,49.28,36.81,46.3,61.65,67.6,17.85,99.32,80.34,40.56,104.19
2017-11-10,120.74,180.55,93.57,200.76,31.15,122.6,25.125,188.79,86.85,40.82,137.56986243,,129.256124,40.41,3289.0,49.27,36.68,46.34,61.87,67.78,17.64,98.85,80.06,40.37,104.26
2017-11-13,120.28,181.42,93.41,198.03,31.57,121.76,25.675,189.23,87.53,40.44,136.76986323,,128.749271,39.65,3300.0,49.63,37.2,46.0,61.63,68.26,17.92,99.6,81.1,40.99,104.19
2017-11-14,122.09,178.68,94.48,199.05,31.77,121.43,25.75,190.34,88.26,40.2,135.60319773,,128.783633,38.23,3325.0,50.55,38.07,45.62,61.38,67.42,18.25,101.34,82.64,41.3,103.74
2017-11-15,121.17,176.48,94.35,199.99,31.73,119.63,25.39,191.32,87.61,40.26,136.42653024,,128.319734,37.91,3299.0,50.22,38.14,45.82,61.79,67.86,18.14,99.39,81.84,40.94,102.5
2017-11-16,122.04,178.65,95.53,205.96,31.9,120.3,26.435,195.0,87.89,41.0,134.97986502,,129.737204,38.16,3276.0,50.17,37.92,53.11,61.84,69.0,18.13,100.22,81.75,41.53,103.2
2017-11-17,123.95,178.69,95.98,215.1,32.25,119.85,22.89,194.25,87.85,41.66,136.36319697,,129.170216,38.68,3258.0,49.59,38.17,52.95,61.09,70.64,18.31,100.03,80.89,41.42,103.9
2017-11-20,123.49,178.73,96.3,209.16,32.45,120.45,23.31,194.8,88.14,42.07,135.91319742,,129.479483,37.41,3317.0,49.41,38.25,54.73,61.64,71.8,18.46,101.08,80.43,41.79,104.27
2017-11-21,124.88,179.92,97.73,209.96,32.73,120.16,22.795,196.98,88.58,41.25,136.65653001,,131.300717,37.55,3377.0,49.48,37.9,55.08,61.45,70.95,18.28,103.21,80.22,42.04,103.82
2017-11-22,126.98,178.64,97.72,212.3,32.84,121.0,23.14,196.15,87.9,41.03,136.65653001,,130.501779,37.99,3417.0,49.4,37.83,56.05,61.1,70.0,18.16,102.43,80.15,41.95,103.42
2017-11-24,126.81,180.18,97.88,210.37,33.15,120.45,23.095,196.4,88.48,40.86,136.7665299,,129.79734,38.03,3401.0,49.44,37.75,56.41,61.31,70.06,18.14,103.47,80.55,42.11,104.34
2017-11-27,126.68,178.57,97.97,206.69,32.79,121.29,22.935,196.3,88.45,40.59,136.4998635,,130.192513,36.79,3404.0,49.75,37.63,56.23,61.56,71.09,18.01,103.89,80.82,42.42,104.38
2017-11-28,125.68,180.13,99.75,217.07,33.24,126.09,23.51,201.14,88.93,40.65,135.66319767,,129.909019,37.17,3397.0,49.7,38.78,56.8,62.79,71.36,18.48,103.55,81.14,42.4,104.94
2017-11-29,122.02,179.52,101.27,223.1,33.81,125.71,25.73,203.83,89.44,41.51,134.62986537,,134.891642,37.1,3468.0,49.61,40.67,56.23,62.39,71.14,19.01,98.96,81.41,41.44,105.01
2017-11-30,122.5,181.87,102.92,221.71,34.13,125.79,25.58,209.74,89.96,41.69,135.91986408,,135.965484,38.53,3475.0,49.9,40.7,56.51,63.57,71.73,18.98,100.56,81.27,41.99,104.7
2017-12-01,122.7,180.84,102.79,212.58,33.94,124.34,25.805,208.4,89.65,41.54,135.00319833,,134.436334,38.84,3480.0,49.74,40.69,56.41,62.32,70.68,19.13,100.75,80.76,42.0,104.1
2017-12-04,122.24,183.6,102.82,221.64,34.44,128.29,27.125,209.03,89.47,41.65,135.36986463,,135.656217,38.64,3456.0,49.76,41.85,55.93,63.46,69.65,19.63,95.96,80.26,41.61,103.81
2017-12-05,120.77,183.87,101.64,223.97,33.49,126.73,26.9,206.6,89.08,41.65,134.22653244,,133.345311,38.38,3400.0,49.31,40.89,56.14,63.34,69.49,19.33,96.63,70.0,41.23,104.58
2017-12-06,119.17,184.48,101.79,223.14,33.1,127.6,26.72,205.51,89.0,41.71,133.04986695,,133.594442,36.88,3373.0,49.41,40.63,57.21,62.61,68.79,19.38,97.19,68.72,40.73,104.69
2017-12-07,119.21,185.72,102.74,221.59,33.59,130.79,26.75,204.55,88.74,41.98,133.1332002,,133.379674,37.15,3387.0,49.58,41.43,57.53,63.18,68.73,19.74,99.19,71.77,40.87,106.51
2017-12-08,117.54,186.43,102.75,224.54,34.1,130.75,26.62,206.66,88.45,42.26,132.82653384,,134.238747,38.05,3392.0,49.87,41.74,58.26,64.13,69.76,19.89,99.37,71.8,41.21,107.14
2017-12-11,117.83,189.13,101.85,216.14,33.81,130.74,26.0,206.5,87.83,41.39,133.3332,,133.834983,38.49,3423.0,50.09,41.42,58.58,64.29,70.48,19.73,100.22,72.98,41.19,107.51
2017-12-12,118.69,189.29,102.64,214.87,33.69,130.49,25.45,206.68,87.9,41.51,133.3332,,134.032569,38.41,3368.0,49.17,41.92,57.8,64.14,70.1,20.0,100.14,68.58,40.8,106.99
2017-12-13,118.55,189.73,101.9,215.03,33.32,129.33,26.15,206.39,87.93,42.27,132.84320049,,134.238747,38.12,3370.0,49.25,41.34,57.78,64.06,70.07,19.7,99.36,69.8,40.51,107.5
2017-12-14,119.9,188.5,101.59,217.17,33.05,127.75,25.195,204.15,87.57,42.82,133.14986685,,133.877936,38.0,3405.0,49.07,40.87,57.37,63.87,68.04,19.52,99.54,69.29,40.24,105.43
2017-12-15,120.88,190.11,102.57,218.25,33.43,128.87,25.35,204.67,89.19,42.83,132.33653433,,136.644151,37.68,3398.0,49.25,41.7,57.27,64.6,68.45,19.76,100.83,69.71,40.67,106.03
2017-12-18,121.96,190.68,103.44,222.66,33.84,130.94,26.36,206.97,89.09,43.49,133.41653325,,138.705927,38.06,3400.0,48.65,42.03,57.73,65.19,69.03,20.16,101.36,70.95,41.14,109.56
2017-12-19,121.46,188.86,103.14,227.47,33.37,132.15,26.78,205.97,89.98,43.48,136.49319684,,140.845018,38.7,3387.0,47.72,42.08,57.91,64.74,69.55,20.12,102.72,69.85,41.23,108.95
2017-12-20,120.01,190.17,103.76,226.0,33.54,134.67,26.955,207.47,89.29,43.28,137.70652896,,140.054671,39.84,3420.0,47.16,41.93,57.04,65.03,69.52,20.09,101.72,68.3,40.94,109.92
2017-12-21,120.07,191.18,104.6,228.57,33.77,135.22,26.11,207.45,88.25,44.27,139.44986055,,138.637201,40.92,3496.0,47.26,42.6,56.21,65.1,68.2,20.43,100.37,63.31,40.48,110.28
2017-12-22,120.18,190.46,105.24,226.27,33.37,135.23,26.255,205.65,88.13,44.38,144.333189,,138.070213,41.57,3480.0,47.35,42.63,56.3,65.22,69.17,20.44,100.36,65.23,40.51,109.98
2017-12-26,119.44,191.34,105.36,226.68,33.56,137.5,26.655,207.6,87.87,44.95,147.72651894,,138.345116,42.58,3471.0,46.81,42.52,55.86,64.79,69.34,20.33,100.73,64.04,40.35,109.93
2017-12-27,120.32,191.43,105.02,225.65,33.52,135.88,26.63,208.55,88.33,44.65,150.01984998,,138.095985,41.84,3462.0,47.21,42.36,56.15,64.64,68.69,20.24,100.33,64.4,40.41,110.03
2017-12-28,121.25,193.38,105.34,225.33,33.72,135.99,26.29,210.66,88.27,44.34,146.84318649,,138.181892,41.76,3525.0,47.39,42.44,55.8,64.82,69.66,20.35,100.32,63.94,40.97,111.16
2017-12-29,119.77,192.43,104.93,223.66,33.25,135.34,25.85,208.26,87.47,44.23,148.87651779,,137.030734,41.4,3508.0,47.3,41.98,55.32,64.57,69.0,20.17,100.24,63.24,40.64,110.32
2018-01-02,121.42,193.87,103.08,229.63,33.37,134.2,26.35,207.13,88.31,45.26,153.52984647,,139.427548,42.23,3529.0,46.95,42.68,55.57,64.0,69.0,20.17,99.56,63.25,41.06,112.23
2018-01-03,125.17,194.96,104.49,245.12,34.27,133.34,26.53,210.98,87.14,45.27,151.02318231,,140.071853,42.72,3562.0,46.66,43.17,57.07,63.92,69.0,20.24,101.71,62.75,42.19,112.26
2018-01-04,126.14,195.46,105.31,244.88,33.83,135.53,26.34,210.98,86.59,45.2,151.21318212,,139.565,43.23,3520.0,46.14,43.68,57.81,64.8,68.49,20.32,103.65,62.29,42.85,112.8
2018-01-05,127.12,197.0,107.23,237.96,34.54,135.93,26.65,213.48,86.95,45.41,150.37318296,,143.018473,43.11,3567.0,45.81,43.88,58.85,64.73,68.76,20.33,103.56,62.98,43.0,114.37
2018-01-08,128.21,197.16,109.88,231.14,34.44,136.05,26.965,214.14,88.81,45.29,160.41650625,,142.554574,43.25,3624.0,46.34,44.06,59.65,66.38,78.12,20.28,104.18,64.2,43.01,114.11
2018-01-09,127.28,196.91,111.75,232.92,34.65,135.17,26.745,211.67,89.96,45.35,167.19649947,,146.506309,42.54,3625.0,45.71,44.19,59.67,66.24,75.08,20.74,104.81,63.52,42.86,115.15
2018-01-10,127.18,200.91,112.27,230.45,33.67,134.16,26.61,204.95,90.06,45.23,167.37983262,,146.446174,42.18,3515.0,44.98,44.9,60.65,66.58,75.83,21.01,103.57,62.84,42.68,115.03
2018-01-11,129.41,202.58,113.06,233.15,34.52,135.29,27.225,208.95,90.43,45.52,180.59648607,,146.28295,43.07,3550.0,44.39,45.3,61.81,67.44,77.3,21.19,104.0,62.32,42.99,117.7
2018-01-12,132.36,203.27,115.35,237.32,34.48,138.34,27.745,210.68,91.67,45.78,176.01649065,,147.45129,44.04,3558.0,44.01,45.52,62.77,67.03,75.62,21.42,103.26,61.42,43.39,117.68
2018-01-16,130.6,201.8,114.47,237.12,33.76,136.35,26.925,209.98,91.71,45.9,172.6998273,,146.901483,43.26,3541.0,44.26,45.25,62.27,66.44,73.79,21.32,104.6,61.33,43.12,115.89
2018-01-17,130.64,203.4,116.38,238.69,34.4,136.2,27.195,211.11,91.9,46.99,178.32982167,,148.318953,43.44,3646.0,44.55,45.84,63.59,66.92,72.91,21.26,105.8,61.71,43.91,116.88
2018-01-18,126.89,203.25,115.79,243.15,34.15,138.51,27.3,213.99,91.43,47.31,183.9664827,,148.714127,43.2,3610.0,44.1,45.76,63.3,66.33,72.89,20.82,106.18,61.92,44.08,116.89
2018-01-19,126.27,206.65,117.35,244.13,34.6,138.31,27.645,216.48,91.96,47.76,186.64648002,,149.81374,42.85,3700.0,44.05,46.82,63.09,67.14,75.18,21.16,108.01,62.12,44.59,119.92
2018-01-22,128.19,206.77,117.4,235.01,35.15,138.56,27.73,215.62,91.85,47.51,186.3664803,,151.420207,44.81,3655.0,44.16,47.81,63.52,67.13,75.9,21.39,109.1,62.14,44.49,118.94
2018-01-23,128.93,208.85,118.08,228.79,34.93,137.53,27.56,215.43,91.61,47.58,180.34315299,,151.007852,44.52,3640.0,44.46,47.87,63.84,66.94,76.24,21.61,109.89,62.04,45.08,118.43
2018-01-24,130.43,207.83,117.71,224.31,34.81,136.66,26.835,217.25,91.7,47.54,175.91649075,,150.200323,44.52,3587.0,44.26,47.38,62.93,65.84,76.63,21.73,112.17,61.7,44.83,118.94
2018-01-25,131.11,212.12,117.35,227.29,34.26,138.18,26.575,219.54,91.85,47.43,178.333155,,150.088644,43.91,3350.0,45.0,46.67,62.49,65.92,77.09,21.67,112.2,62.41,45.07,120.74
2018-01-26,131.76,212.03,119.99,227.69,34.52,139.21,26.705,221.09,92.1,47.74,176.91982308,,151.549068,43.86,3285.0,44.79,46.95,63.34,66.29,77.76,21.83,113.26,62.46,44.93,121.49
2018-01-29,130.4,210.0,117.55,229.15,33.43,138.03,26.47,220.96,92.72,48.44,183.58981641,,153.009492,43.33,3177.0,44.1,46.75,62.8,67.7,78.06,21.8,112.42,62.41,44.8,120.91
2018-01-30,128.89,209.59,112.51,226.05,32.72,138.8,26.045,220.18,92.31,47.85,179.85315348,,152.459685,41.52,3206.0,44.32,46.17,62.31,66.68,77.25,21.43,111.38,62.5,44.17,118.85
2018-01-31,128.01,212.5,111.63,222.1,31.83,135.95,25.615,217.91,90.92,47.04,179.01648765,,149.908239,41.37,3178.0,44.75,45.9,61.5,66.6,76.53,21.4,111.78,62.53,44.1,119.84
2018-02-01,129.11,211.25,112.16,219.4,31.46,137.21,25.465,214.17,91.39,46.96,176.37315696,,148.653992,42.22,3144.0,44.16,46.81,62.16,67.95,76.85,21.93,111.59,61.74,44.45,117.56
2018-02-02,126.64,207.51,109.89,219.47,30.7,133.85,24.815,209.96,90.6,45.96,173.38982661,,145.750325,40.03,3072.0,43.48,46.02,60.22,66.23,75.84,21.76,108.72,61.6,43.24,112.17
2018-02-05,125.05,200.34,105.25,212.99,29.35,128.9,24.565,196.0,88.08,44.97,166.9664997,,140.217895,38.65,2918.0,42.73,43.68,56.81,63.13,73.92,20.61,104.98,60.51,40.59,108.77
2018-02-06,127.28,203.45,106.97,218.59,30.16,130.51,25.65,197.83,88.33,49.02,167.04316629,,144.899843,38.38,3036.0,42.16,44.6,58.14,61.97,75.12,21.01,106.01,60.36,40.32,113.82
2018-02-07,129.33,203.32,106.52,218.06,29.91,132.79,25.9,200.98,86.17,50.1,174.06315927,,145.750325,36.76,2983.0,42.16,44.84,57.63,64.3,75.62,21.13,106.32,59.69,40.82,110.27
2018-02-08,123.03,194.61,101.99,209.09,28.67,129.65,25.385,193.04,84.19,48.85,166.05650061,,142.142219,34.94,2788.0,41.77,42.19,55.85,62.56,72.9,20.08,100.59,58.07,39.34,105.79
2018-02-09,104.0,189.92,103.41,218.55,28.71,132.1,25.905,198.06,85.57,49.06,164.45316888,,144.39299,34.68,2800.0,42.79,43.05,56.17,62.62,72.75,20.39,103.93,58.94,38.07,106.99
2018-02-12,102.82,192.69,104.93,209.48,29.18,133.32,26.2,201.81,85.86,49.91,161.85983814,,144.74521,35.78,2873.0,42.88,43.96,57.73,64.34,73.47,20.59,106.4,60.06,40.0,109.7
2018-02-13,101.76,194.2,105.73,206.79,29.0,133.58,26.37,200.03,85.65,50.14,163.33983666,,146.910074,34.57,2915.0,43.05,44.39,58.74,64.62,72.46,20.55,106.85,60.17,39.27,109.64
2018-02-14,100.1,194.77,108.32,206.76,29.46,135.77,27.315,203.73,88.33,50.49,165.6998343,,148.353316,35.56,3060.0,42.9,45.85,60.64,65.73,74.5,21.17,107.58,59.24,40.01,112.0
2018-02-15,102.23,196.36,109.56,204.0,29.5,136.3,26.935,207.23,89.49,50.63,166.71649995,,149.444339,34.74,3077.0,43.74,46.02,57.67,66.08,76.75,20.95,112.35,60.09,39.81,109.97
2018-02-16,103.85,198.6,110.49,203.15,29.74,135.47,27.055,205.74,90.11,50.06,168.57983142,,152.734589,34.11,3208.0,44.2,45.93,56.51,66.42,76.73,21.02,114.35,61.05,39.47,108.61
2018-02-20,104.1,199.45,109.91,201.13,29.47,133.3,26.245,203.16,89.51,49.41,169.24316409,,149.830922,34.65,3194.0,43.36,46.09,58.08,66.23,77.63,20.95,114.73,60.31,38.96,108.59
2018-02-21,102.99,203.64,109.95,201.19,29.34,133.99,26.305,202.6,90.12,49.58,168.67649799,,149.272524,30.57,3185.0,43.02,46.3,58.54,65.21,77.74,21.05,112.24,59.09,38.28,109.09
2018-02-22,104.53,204.07,110.42,204.05,29.19,134.39,26.625,206.08,90.64,49.77,170.666496,,147.081888,30.41,3093.0,43.01,45.45,58.59,65.75,80.46,20.53,112.02,59.74,38.18,110.83
2018-02-23,106.38,206.18,112.3,207.11,29.27,134.52,27.085,209.71,91.78,50.65,175.20079147,,148.078413,31.43,2998.0,43.86,46.43,59.62,65.83,75.55,20.97,114.46,62.17,38.67,111.6
2018-02-26,106.62,203.96,114.15,198.93,29.34,134.41,26.565,210.07,92.55,51.16,177.333156,,150.200323,31.61,2983.0,43.77,44.54,60.41,66.4,76.8,21.18,114.7,61.62,39.22,110.51
2018-02-27,103.71,201.32,112.39,203.06,28.5,133.19,25.64,207.57,92.03,50.65,179.55315378,,150.62986,31.86,2906.0,42.75,43.75,60.4,65.22,76.5,21.16,114.2,60.85,38.36,109.66
2018-02-28,105.17,199.93,111.9,203.35,28.07,131.05,25.88,204.63,91.3,50.91,179.69315364,,148.361907,30.67,2843.0,42.45,43.49,60.55,63.31,75.09,21.13,113.39,60.59,37.93,108.22
2018-03-01,103.96,199.75,110.08,200.71,28.72,129.52,25.98,196.32,90.12,50.27,172.333161,,146.334495,30.54,2875.0,42.36,43.53,60.6,63.76,72.87,21.0,111.45,60.78,37.42,108.13
2018-03-02,104.5,201.45,110.33,194.0,28.95,128.34,26.435,197.86,89.76,50.95,173.35315998,,147.958143,31.36,2900.0,42.59,44.18,60.76,65.0,73.07,21.34,113.45,59.59,37.78,107.21
2018-03-05,107.66,203.7,111.85,197.88,29.31,128.84,26.28,199.17,90.92,50.98,174.87649179,,149.470111,32.0,2891.0,43.29,44.86,62.19,65.93,75.82,21.45,113.73,60.67,38.34,108.67
2018-03-06,108.61,203.42,113.36,200.22,29.9,129.27,26.72,202.63,93.15,51.2,175.95982404,,148.379089,31.33,2959.0,42.69,45.32,63.8,66.2,78.95,21.7,114.18,60.07,38.38,109.74
2018-03-07,111.35,205.16,113.09,201.07,29.62,125.73,26.24,204.28,92.76,50.69,175.75649091,,147.288066,30.95,2989.0,42.49,45.44,63.35,66.64,80.62,21.97,114.31,59.11,38.46,109.38
2018-03-08,110.33,206.52,114.17,206.54,29.52,126.0,26.145,206.01,93.45,51.96,174.62315871,,148.447814,32.39,3001.0,42.56,45.22,63.88,67.91,79.66,21.81,114.53,59.56,38.3,109.37
2018-03-09,112.22,209.4,117.6,205.92,30.04,126.3,26.43,209.51,95.2,52.49,174.21315912,,150.98208,32.72,3056.0,42.86,46.26,65.26,69.42,80.33,22.15,117.22,59.38,39.45,112.28
2018-03-12,114.44,208.69,117.09,207.62,30.18,125.08,26.025,211.62,95.85,52.46,175.82982417,,150.86181,32.82,3090.0,43.09,46.15,64.53,69.34,83.15,21.8,117.83,60.2,39.35,111.14
2018-03-13,109.53,207.8,116.97,208.4,30.44,125.54,26.37,212.24,95.02,52.98,171.67649499,,150.037099,32.79,3131.0,42.96,45.73,64.83,69.3,84.74,21.36,117.25,62.06,38.92,110.34
2018-03-14,113.28,207.9,115.5,201.99,29.55,126.33,26.85,212.2,94.91,52.48,172.20649446,,149.779378,32.62,3054.0,43.32,45.13,64.55,68.53,84.52,20.92,117.88,63.81,38.61,108.75
2018-03-15,112.45,206.78,115.41,206.14,28.97,124.97,27.515,211.44,95.08,52.37,174.80315853,,149.33266,31.71,3027.0,43.71,44.96,63.67,68.02,84.61,20.91,118.21,64.0,38.23,107.47
2018-03-16,113.2,209.01,115.54,221.88,29.38,126.36,27.66,212.11,95.28,52.77,175.81649085,,149.33266,31.96,3060.45,44.28,44.87,63.93,67.71,85.23,20.96,118.01,65.15,38.34,107.18
2018-03-19,111.09,205.13,113.36,215.6,29.1,125.47,26.95,208.78,94.7,52.21,171.666495,,146.540672,31.16,3128.46,43.98,44.91,62.84,67.15,84.19,20.92,116.55,64.03,37.49,106.77
2018-03-20,110.31,208.29,112.0,215.63,28.93,125.42,26.64,209.61,94.64,53.18,172.95982704,,146.471947,31.55,3073.96,43.99,44.77,63.31,67.58,84.62,20.93,117.7,62.74,37.51,107.47
2018-03-21,109.24,208.64,112.58,213.0,29.39,125.36,26.5,211.27,93.81,52.97,172.69649397,,145.673009,32.92,3104.55,43.81,44.92,64.11,67.55,86.56,20.97,116.53,61.93,37.42,111.21
2018-03-22,106.98,202.84,107.64,207.36,29.0,121.55,25.375,206.05,92.06,51.95,170.666496,,142.348396,32.29,3011.22,43.95,42.95,62.16,65.98,85.25,20.02,113.51,62.92,35.76,106.6
2018-03-23,106.11,198.23,104.65,202.29,28.65,118.35,25.055,202.7,89.69,51.74,167.06316627,,139.590772,32.23,2989.84,43.25,41.27,61.15,65.02,84.28,19.04,111.18,62.16,34.64,104.55
