datetime,FTV,J,FFIV,SNA,DECK,ZBRA,PNR,LUV,LNT,BALL,EVRG,DPZ,HRL,CLX,FDS,BG,CF,ALGN,APTV,BAX,INCY,KIM,HOLX,BLDR,COO
2013-03-27,,45.89181504,88.72,81.69,8.75335084,46.49001,34.623674,13.19,24.67,23.67,32.799999,51.17999,20.074995,87.32001,92.92999,73.66,38.351998,33.32001,37.28924,39.049385,22.67,22.21001,22.39999,5.89,26.685003
2013-03-28,,46.47859062,89.08,82.7,9.28168523,47.13,35.422785,13.48,25.089995,23.79,33.18,51.44,20.660005,88.53,92.60001,73.83,38.074,33.50999,37.188721,39.462261,23.41,22.39999,22.60001,5.86,26.97
2013-04-01,,45.56124191,87.91,81.87,8.998353,46.14999,34.65725,13.23,24.96,23.65,33.07,50.84,20.36,88.13,91.69,73.50999,38.004,32.44,36.853696,39.277553,23.0,22.35001,22.82001,5.69,26.6375
2013-04-02,,44.90835998,89.83,81.75999,9.22168511,45.75999,34.845277,12.68,24.964995,24.004995,33.310001,50.09,20.495005,89.17,91.75,72.55,37.224,31.85001,36.94583,39.228666,22.77,22.53999,22.53999,5.69,26.927503
2013-04-03,,43.42077262,90.52,81.06,9.11835324,45.0,34.791555,12.54,24.835,23.485,33.049999,49.64999,20.225,87.0,90.0,70.56,37.484,30.95,36.317642,38.766891,21.88,22.42999,22.16,5.4,26.7625
2013-04-04,,43.79268392,90.42,82.03,9.29668526,45.28,35.442931,12.8,25.089995,23.57,33.16,51.22,20.225,87.08,90.07001,70.5,38.014002,31.5,36.233875,38.636509,21.62,22.75,22.03999,5.31,26.995
2013-04-05,,44.09019974,73.21001,81.60001,9.2500185,44.96001,34.912435,12.81,25.32,23.495005,33.290001,50.55,20.045,86.61,90.08,69.41,37.994,31.03999,35.798349,38.299689,21.37,22.60001,21.64999,5.47,26.5425
2013-04-08,,44.61084416,72.77,82.48,9.37335375,45.37,35.523507,12.93,25.455,23.635,33.459999,51.13,20.15,87.36,90.56,69.49001,37.938,31.67999,35.588953,38.087818,21.27,23.0,21.64999,5.62,26.5975
2013-04-09,,44.26374237,72.45,83.10001,9.34668536,45.3,35.778692,12.9,25.4,23.71,33.110001,50.67,20.089995,86.89999,91.36,68.45,38.196,31.88,35.59732,38.315987,21.48,23.19,21.63,5.64,26.6525
2013-04-10,,44.73480908,73.39999,84.67999,9.75335284,46.17999,36.295764,13.04,25.69,24.085,33.580002,51.75,20.32,87.73,93.23,67.89999,38.228,32.63,36.552166,38.804914,21.89999,23.23,22.03999,5.73,27.0425
2013-04-11,,45.1480255,75.89999,85.25,9.84668636,46.56,36.221897,13.09,25.75,24.065,33.720001,52.11,20.379995,88.69,92.64999,67.62,37.698002,32.86,37.063092,39.043952,22.47,23.36,22.03,5.75,27.4725
2013-04-12,,43.86705461,74.98,84.87,9.81501963,45.98,35.825705,13.15,25.805,23.945,33.799999,51.86,20.464995,88.75999,92.23,69.24001,36.448002,32.75999,37.599146,38.995059,21.92,23.24001,21.89999,5.71,27.2375
2013-04-15,,41.61090125,73.0,81.66,9.45501891,45.02,34.64382,12.67,25.324995,23.195,33.189999,50.39,20.195,87.61,90.34,66.78,35.098002,31.2,35.446563,38.256228,21.03,22.75,21.5,5.35,26.77
2013-04-16,,42.32163348,73.94,82.64999,9.77668622,45.37,35.268335,13.18,25.655,23.464995,33.799999,50.85001,20.53,89.53,91.55,66.39999,35.398002,31.8,36.476783,38.516987,21.14,23.03,21.57001,5.32,27.1575
2013-04-17,,40.89189642,73.49001,82.50999,9.70168774,44.86,34.825131,13.15,25.58,23.29,33.41,49.75,20.455,88.50999,90.34,66.50999,34.566,30.78,35.069642,38.153009,21.2,22.50999,20.96001,5.27,26.97
2013-04-18,,40.85056652,72.53999,80.88,9.49668566,44.12,33.97902,12.98,25.589995,22.975,33.459999,49.89999,20.370005,88.84,89.41,67.25,35.612,30.13,34.290689,37.430471,21.14,22.55,21.23,5.08,26.465
2013-04-19,,41.35469054,71.38,81.17,9.66335266,44.52,33.737272,13.34,25.955,23.214995,33.860001,50.58,20.605005,89.53,90.19,68.25999,35.829998,31.5,35.044515,37.533695,21.7,22.89,21.27,5.26,26.5625
2013-04-22,,41.85055851,71.42999,81.97,9.77001954,45.0,33.609676,13.17,25.93,23.36,33.759998,50.88,20.574995,89.25,90.87,67.84,35.628,32.0,35.354429,37.555426,21.46001,22.8,20.78,5.27,26.52
2013-04-23,,42.18939597,72.33,82.33,9.94835323,46.06,35.550375,13.34,26.089995,23.49,34.200001,51.00999,20.925005,89.48,90.77,68.88,35.884,31.99001,35.949105,37.946577,22.67,22.97,20.94,5.4,27.05
2013-04-24,,42.86707089,72.35001,84.38,9.84502136,45.71001,36.510651,13.42,26.195,23.67,34.419998,51.42999,20.620005,87.42,90.87,68.3,37.418,32.03999,36.677795,37.772729,22.16,22.99001,20.36,5.83,26.905
2013-04-25,,43.13979372,74.89,85.09,9.90001813,46.10001,36.510651,13.42,26.199995,22.545,34.48,51.92,20.699995,87.06,91.47,72.97,38.238,32.25,37.423245,37.533695,22.77,23.14,20.5,5.72,26.822498
2013-04-26,,42.6852474,74.2,84.50999,9.05168477,45.75,36.127884,13.39,25.985,22.015,34.400002,52.38,20.605005,86.67,92.16,71.52,37.15,32.34,37.440005,37.751004,22.5,23.10001,20.17999,6.06,26.93
2013-04-29,,42.99930014,75.96001,85.14,9.01835137,46.2,36.624803,13.54,26.4,22.230005,34.689999,52.95,20.620005,86.25999,92.71001,71.81,37.76,32.92999,37.967683,38.332284,22.02,23.48,20.42999,6.15,27.189998
2013-04-30,,41.71832925,76.42999,86.2,9.18668504,46.64999,36.497227,13.7,26.754995,22.06,34.959999,55.2,20.635,86.25,94.07001,72.21001,37.301998,33.12,38.704765,37.957436,22.14999,23.78,20.36501,6.19,27.599998
2013-05-01,,40.51173732,74.12,84.36,9.01168636,45.95,35.926427,13.48,26.335,22.345,34.369999,54.64,20.585,85.0,93.42,70.89999,36.688,32.64999,38.084944,37.435909,21.52,23.67,20.25999,6.08,27.1675
2013-05-02,,41.19768483,74.5,85.63,9.03168473,45.57001,35.758547,13.76,26.464995,22.475,34.279999,55.49001,21.01,85.84,94.05,70.45,36.792002,32.39999,38.110072,38.408341,21.47,24.16,19.92,6.27,27.465
2013-05-03,,41.84229418,75.37,87.25,9.000018,46.07001,36.409923,14.07,26.615,22.67,34.220001,55.98,20.870005,86.19,94.23,71.13,36.8,32.60001,38.311101,38.163875,22.24001,24.56,20.02,6.58,28.0
2013-05-06,,42.06542278,77.52,87.28999,8.94835123,46.07001,36.597949,14.25,26.26,22.699995,33.93,56.78999,20.705,85.33,93.59,71.32001,37.224,34.42,38.755012,38.19647,22.53999,24.69,20.66,6.57,28.330003
2013-05-07,,42.23072587,76.96001,88.62,9.04168475,46.67,37.175458,14.23,26.550005,22.745005,34.490002,57.8,20.845,85.96001,94.00999,71.50999,37.438,35.63,38.788515,37.256634,21.88,24.87,20.05,6.59,28.3825
2013-05-08,,42.5199691,78.7,89.28,9.25835185,46.39999,37.256041,14.33,26.339995,22.71,34.389999,58.05,20.695,85.96001,94.7,72.60001,38.142002,35.91,38.612631,38.717998,22.10001,25.0,20.34,6.51,28.765
2013-05-09,,41.75965089,79.17,89.03,9.0816865,46.73,37.470928,14.09,25.855005,22.945,33.470001,57.66,20.629995,85.73,94.34,72.24001,38.998002,35.67999,37.892309,38.565891,22.37,24.81,20.50999,6.51,28.835
2013-05-10,,42.14807432,79.99001,89.34,9.40335214,46.58,37.437352,14.16,26.050005,22.985,33.610001,58.02,20.74,86.14999,94.73,72.44,38.994,36.87,38.026305,38.440931,23.28999,24.97,21.17999,6.7,28.9925
2013-05-13,,41.48692806,78.34,89.11,9.2166851,46.56,37.773113,13.95,25.845,22.800005,33.360001,58.25,21.03,86.22,95.87,71.52,38.334,37.07001,38.160327,38.277964,23.89,24.86,21.33,6.95,29.0
2013-05-14,,42.45385447,78.86,91.49001,9.30668528,46.60001,38.276754,13.98,26.019995,22.83,33.529999,59.0,21.445,88.11,97.67999,72.16,38.564002,36.28,38.805267,38.294262,24.49001,24.77,21.36,7.08,28.7425
2013-05-15,,43.27202297,79.91,92.92,9.04334975,46.49001,38.787104,14.34,26.394995,22.785005,33.68,57.64,21.515,88.05,97.92,72.53,38.024,36.22,38.972784,38.326852,23.83,24.67,21.09,7.0,27.982498
2013-05-16,,43.60258784,82.60001,90.84,8.74668416,46.17,38.632661,14.14,26.160005,22.629995,33.450001,56.96001,21.315,87.57001,97.35001,71.5,38.15,36.85001,39.366448,39.033093,23.17,24.14999,20.87,6.96,27.63
2013-05-17,,44.70175177,82.63,91.67,8.7483525,46.21001,38.827409,14.38,26.405,22.875,33.450001,57.57001,21.35,87.37,97.63,72.07001,38.104,37.59,40.639576,39.625239,23.03999,24.22,21.09,6.95,27.805
2013-05-20,,45.45380564,82.88,91.75,8.79168425,46.19,39.001998,14.25,26.144995,23.03,33.630001,56.72,21.26,86.58,97.69,71.62,38.296,37.8,40.865715,39.625239,23.14999,24.12,21.22,6.83,27.767503
2013-05-21,,45.49512729,82.66,92.28,9.08001816,46.62,38.867693,14.31,26.22,23.144995,33.549999,56.95,21.305,86.2,99.03,71.83,37.706,38.16,41.083495,39.679559,22.25999,24.19,21.27,6.92,27.747503
2013-05-22,,45.09844779,82.02,90.75999,9.14168662,45.39,38.317045,14.03,25.714995,22.83,32.970001,56.61,21.199995,86.10001,97.07001,71.7,37.784,37.3,40.848972,39.277553,22.32001,23.67,20.46001,6.78,26.805
2013-05-23,,45.45380564,81.22,90.35001,8.95168624,46.31,37.89398,14.37,25.51,22.629995,32.77,59.21001,20.629995,85.98,100.56,71.07001,37.776,36.98,40.497195,39.196059,22.17,23.38,20.39,6.92,26.78
2013-05-24,,45.44554958,81.56,90.23,8.91168449,45.91,38.592369,14.28,25.385,22.195,32.380001,58.72,20.765,86.61,100.32001,70.69,37.346,36.7,40.245911,38.848374,23.0,23.14999,20.16,6.82,27.259998
2013-05-28,,46.64386892,83.67,91.42,8.90335114,46.81,38.746819,14.27,25.22,22.25,32.25,59.66,20.839995,87.10001,99.41,70.7,37.776,36.45,41.728443,39.282986,23.71001,22.82001,20.31,7.0,27.735
2013-05-29,,46.32982444,83.28999,90.75999,8.98834964,45.96001,38.867693,14.13,24.65,21.97,31.459999,59.28,20.415,84.84,98.10001,71.28999,38.8,35.97,41.502287,38.756026,22.98,22.55,20.17,6.89,27.697498
2013-05-30,,47.23890056,84.12,91.47,9.11334989,46.3,39.37805,14.27,24.915,21.78,31.879999,59.78999,20.265,84.78999,99.10001,71.27,38.935998,36.17999,41.27614,39.114576,22.74001,22.19,20.62,6.84,28.575
2013-05-31,,47.11492737,83.21001,91.09,8.94668289,45.66,39.109448,14.17,24.629995,21.58,31.719999,59.27,19.910005,83.08,98.19,69.60001,38.192002,35.75,40.882475,38.207335,22.17,22.14999,20.75,6.74,28.252498
2013-06-03,,47.43723617,79.16,91.74001,9.07001814,45.66,39.122865,14.0,24.699995,21.68,31.67,59.72,19.89,83.17999,98.47,69.87,38.712,36.85001,40.957849,38.267094,21.91,22.13,20.64999,6.81,28.3
2013-06-04,,47.02401976,77.32001,91.61,9.07335148,45.44,38.793826,13.92,24.53,21.68,31.299999,60.17999,19.9,84.22,99.13,69.5,38.804,35.88,40.840587,37.908543,21.12,21.83,20.74001,6.71,27.9575
2013-06-05,,46.0653742,76.83,90.37,8.85168437,45.24001,38.390913,13.63,24.269995,21.36,30.809999,58.35001,19.53,83.10001,98.92999,68.73,38.362,35.38,40.304542,37.392448,20.57001,21.35001,20.3,6.42,27.75
2013-06-06,,46.21412385,79.0,90.73,8.95335124,45.27,39.089302,13.5,24.515,21.410005,31.18,59.45,19.44,83.89,100.03999,68.94,38.576,35.19,41.368274,37.767296,21.49001,21.99001,20.98,6.6,28.2825
2013-06-07,,47.04881274,78.07001,91.82001,8.90335114,45.48,39.653374,13.88,24.725,21.79,31.440001,60.53,19.800005,84.47,100.75999,69.49001,38.884,35.45,42.214225,38.011762,21.39999,22.13,21.63,6.7,30.0
2013-06-10,,47.11492737,77.47,91.77,8.89335112,45.95,39.928705,13.98,24.655,21.714995,31.530001,60.72,19.805,84.57001,101.03999,70.02,38.756,35.28999,42.432005,38.158447,20.92,22.19,22.12,6.72,30.4075
2013-06-11,,46.32982444,75.34,90.31,8.80335261,45.72,39.384759,13.95,24.53,21.449995,31.49,59.8,19.82,84.47,100.99001,70.17999,37.551998,34.77,41.795433,37.903111,20.44,21.84,21.86,6.49,30.240003
2013-06-12,,45.48685469,74.10001,89.16,8.68168403,45.13,38.981852,13.87,24.269995,21.22,31.059999,59.42999,19.75,84.38,100.19,70.60001,36.7,34.22,41.8792,37.892246,20.55,21.69,22.00999,6.4,30.1025
2013-06-13,,45.89181504,74.97,90.88,8.97168461,45.73,39.881692,13.98,24.675005,21.699995,31.58,60.02,19.910005,85.35001,101.98,71.84,37.128,34.67,42.767039,38.435504,21.60001,22.08,21.64,6.65,30.305
2013-06-14,,46.13974489,73.99001,91.05,9.17335001,45.42,40.103294,13.87,24.835,21.67,31.629999,59.59,20.065,85.39,100.88,70.94,36.912,35.02,42.901052,38.35402,21.17,22.00999,21.28,6.5,30.3825
2013-06-17,,46.95792166,74.53,91.87,9.08668484,45.49001,39.492209,13.78,24.839995,21.635,31.790001,59.55,20.324995,86.14,103.75999,71.14,36.976,35.87,42.892685,38.424638,21.06,22.06,21.42999,6.84,30.7
2013-06-18,,47.75128891,76.06,92.21001,8.92168451,45.64,40.002572,13.86,25.04,21.595,32.119999,60.44,19.595,85.85001,99.12,71.82001,37.726,36.25,43.495729,38.506127,21.41,22.27,21.03999,7.0,30.4225
2013-06-19,,46.86701405,74.45,91.17999,8.78501924,44.98,39.398196,13.69,24.455,21.61,31.52,59.77,19.435,84.11,99.53999,70.98,37.954,36.10001,43.629751,37.843352,20.36,21.58,20.42999,6.74,30.1875
2013-06-20,,45.89181504,72.32001,89.00999,8.45168524,44.03999,38.082019,13.53,23.655,21.315,30.440001,57.53,18.81,81.69,98.24001,70.35001,36.884,35.48,42.088596,36.995875,19.53,20.59,19.67999,6.26,29.3275
2013-06-21,,46.16453788,70.92,88.07001,8.13001626,43.97,38.189456,13.48,23.93,21.275,30.709999,57.5,18.949995,82.58,99.50999,70.19,36.534,35.84,41.619549,38.006335,19.07001,20.84,19.75999,6.28,29.650003
2013-06-24,,45.2554535,68.02,86.27,7.89168412,42.87,37.470928,13.31,24.004995,21.015,30.879999,57.00999,18.99,81.91,98.57001,69.0,35.266,35.77,40.346421,37.740133,19.35001,20.75999,19.46001,5.92,29.462503
2013-06-25,,45.78437051,68.5,87.8,7.97834929,43.14,38.008152,13.35,24.379995,21.065,30.940001,57.57001,19.050005,82.28,98.97,69.32001,34.972,35.41,41.049983,37.756431,19.78999,20.91,19.63,5.98,29.21
2013-06-26,,45.3546337,68.58,88.89999,7.99001598,42.69,38.424489,12.97,24.660005,21.015,31.42,57.69,19.265,83.25999,100.53,70.25,35.376,35.78,42.381759,37.886818,21.08,21.05,19.409,5.92,29.415
2013-06-27,,46.03230863,70.05,89.91,8.19001638,43.21001,39.250461,13.04,24.985,21.07,31.74,58.8,19.32,83.91,102.22,71.05,35.076,36.69,42.716784,37.865083,21.39999,21.63,19.03999,6.05,29.45
2013-06-28,,45.56124191,68.8,89.38,8.4183485,43.44,38.740104,12.89,25.21,20.769995,31.959999,58.14999,19.29,83.14,101.94,70.77,34.3,37.03999,42.457133,37.631482,22.0,21.42999,19.3,5.98,29.7625
2013-07-01,,45.80090743,69.61,91.17,8.63668561,43.99001,39.116156,13.11,24.83,20.925005,31.26,59.91,19.644995,83.8,103.19,71.78,34.056,37.78999,43.520873,38.060655,22.92,21.06,19.57001,6.11,30.2225
2013-07-02,,45.13976117,68.94,90.5,8.54001875,44.10001,38.907985,12.71,24.83,21.089995,31.200001,60.14,19.504995,83.25,102.48,71.36,34.368,37.3,43.495729,37.848785,22.95,21.57001,19.2,6.11,30.482498
2013-07-03,,45.0901752,69.32001,90.62,8.51168536,44.13,38.901263,12.71,24.845,21.04,31.18,60.23,19.285005,83.23,102.99001,71.8,35.004,37.78,43.236086,37.7021,23.14999,21.44,19.03,6.17,30.412498
2013-07-05,,45.75132146,69.19,92.07001,8.668349,44.39,39.472063,12.79,24.964995,21.269995,31.209999,61.00999,19.555,83.82001,103.62,71.35001,35.09,38.39,43.906153,37.962869,23.69,21.38,19.44,6.0,30.91
2013-07-08,,45.38769102,68.52,91.57001,8.82001764,44.3,39.492209,12.91,25.25,21.425005,31.6,61.17999,19.785005,84.31,105.10001,72.38,35.376,38.42,44.91963,38.609351,22.88,21.67999,19.22,5.89,30.835
2013-07-09,,46.26370982,69.36,92.35001,9.03501974,44.55,39.545931,13.1,25.515,21.839995,32.07,62.14,19.885,85.13,106.97,73.72,36.24,38.88,45.045268,38.815784,23.02,22.03,18.69,6.13,30.947498
2013-07-10,,46.32156012,71.95,91.72,8.97335128,44.75,39.519076,13.14,25.72,22.074995,32.27,62.24001,19.894995,84.7,107.06,74.11,36.168,39.19,45.045268,38.745166,23.25,21.96001,18.92999,6.14,31.105
2013-07-11,,47.12319996,76.09,93.41,9.02335138,45.60001,40.727803,13.29,26.175005,22.605005,32.619999,63.0,20.305,85.34,107.75999,74.22,37.51,39.39999,45.874476,39.451396,23.64,22.47,19.53999,6.72,30.925
2013-07-12,,47.73475199,79.78999,93.25999,9.27501688,46.05,40.942696,13.46,26.144995,22.69,32.669998,63.33,20.49,85.84,107.46001,74.23,36.828,39.2,46.008481,39.386205,23.73,22.34,19.78,6.62,31.34
2013-07-15,,47.80914747,81.41,94.69,9.56668413,46.14,40.882259,13.48,26.699995,22.555,33.369999,63.61,20.605005,86.3,107.57001,73.67999,37.066,38.7,46.06712,39.483986,23.27,22.5,19.91,6.59,31.767503
2013-07-16,,47.51988772,80.42999,93.28999,9.61835424,46.12,40.418909,13.4,26.6,22.39,33.09,63.16,20.705,86.84,105.94,73.45,36.234,38.19,45.229536,39.56548,23.31,22.50999,19.7,6.42,31.267503
2013-07-17,,47.90005509,80.89999,93.11,9.62501925,45.91,40.44577,13.65,26.595,22.230005,33.299999,63.05,20.58,86.25,106.06,73.36,36.722,38.92,45.598073,39.690429,22.48,22.56,19.49001,6.61,31.445
2013-07-18,,48.9165592,81.74001,95.0,9.45501891,46.41,40.593505,13.78,26.945,22.585,33.689999,63.95,20.56,87.02,107.52,73.74001,36.592002,39.64999,46.142503,39.712165,22.71001,22.96001,19.97,6.72,31.655
2013-07-19,,49.18928204,80.28999,95.44,9.38835211,46.25,40.788253,13.81,26.97,22.585,33.700001,63.58,20.685,87.45,109.39,73.67999,36.784,42.95,46.025241,40.222817,23.11,22.97,21.67,6.61,31.71
2013-07-22,,49.17275338,80.34,95.47,9.64668596,46.31,40.580068,13.87,26.845,22.83,33.709999,63.61,20.64,86.39999,109.5,73.64999,36.514002,44.0,46.150887,40.434688,23.24001,23.12,22.17,6.55,32.0775
2013-07-23,,49.15622472,79.91,95.00999,9.66335266,46.37,40.237598,13.89,26.885,22.824995,33.810001,59.42999,20.705,85.60001,109.98,73.55,36.2,44.0,45.757214,40.358631,22.85001,23.14999,22.95,6.51,31.875
2013-07-24,,49.08184577,81.42,94.96001,9.64501929,46.32001,40.210737,13.76,26.595,22.745005,33.459999,61.00999,20.58,85.12,109.60001,74.22,35.951998,43.42999,46.477545,39.994654,22.97,22.55,22.53999,6.28,31.7225
2013-07-25,,49.65208442,87.28999,94.67,9.81168629,46.42999,40.821816,13.81,26.765,22.615,33.639999,61.5,20.655,85.33,109.8,74.53,36.024,43.88,46.51104,39.554615,23.38,22.69,22.67999,6.3,31.555
2013-07-26,,48.7512809,87.64999,94.09,8.92501785,46.14,40.714379,13.79,26.82,22.475,33.68,62.36,20.72,85.97,108.96001,74.75999,36.2,42.75,46.67018,39.668699,23.34,22.71001,22.66,6.14,31.447498
2013-07-29,,48.09012637,86.8,94.57001,8.87835109,46.07001,40.533068,13.7,26.4,22.435,33.650002,61.88,21.120005,85.92,107.78999,74.78999,40.46,42.34,46.234637,39.56548,23.03,22.62,22.50999,6.05,31.43
2013-07-30,,47.84219652,87.89,94.87,9.09835153,46.22,40.882259,13.82,26.410005,22.475,33.790001,62.13,21.035005,86.03,108.0,76.42999,39.448002,42.45,46.335155,39.951188,23.11,22.39999,22.28999,5.94,31.330003
2013-07-31,,48.92482353,87.8,94.85001,9.1480183,46.17,41.016564,13.83,26.485,22.394995,33.59,62.58,21.175005,85.94,109.17999,76.00999,39.201998,43.03999,44.995012,39.679559,23.41,22.55,22.7,5.9,31.837503
2013-08-01,,50.81736297,89.03999,95.95,9.60335254,47.85001,41.943271,14.2,26.870005,22.785005,34.029999,63.81,21.485,84.83,111.60001,76.50999,39.196,43.99001,46.427273,39.223228,25.83,22.84,22.86,6.0,32.4025
2013-08-02,,51.51155829,88.45,95.8,9.6333526,47.57001,41.990271,14.19,26.769995,22.925005,34.119999,63.14999,21.515,85.32001,111.53,76.67999,38.668,43.61,46.779075,38.267094,26.84,22.5,22.62,5.99,32.2625
2013-08-05,,50.60248217,88.73,95.96001,9.86835474,48.12,42.446912,14.09,26.620005,22.64,33.880001,64.0,21.6,85.17,110.97,76.77,38.618,44.42,46.829321,38.631076,26.84,22.19,22.47,6.02,32.6175
2013-08-06,,49.16449731,88.46001,95.53,9.72335278,48.03,42.460336,13.84,26.464995,22.14,33.580002,62.95,21.69,85.59,110.28,76.45,37.907998,44.27,46.594798,39.125441,25.92999,21.98,22.58,5.97,32.537498
2013-08-07,,49.09837442,88.38,95.50999,9.66002099,47.5,42.480475,13.77,26.449995,22.195,33.599998,62.5,21.555,86.12,109.92999,76.97,37.976,43.83,45.991737,38.919003,26.44,21.96001,22.53999,5.83,32.535
2013-08-08,,50.12314287,90.22,96.0,9.72335278,47.5,42.715514,13.86,26.525,22.28,33.509998,62.7,21.6,86.35001,110.19,77.3,38.382,44.08,46.527791,39.744755,26.75999,22.08,22.67999,5.92,32.915
2013-08-09,,50.31323068,89.88,96.47,9.70835275,47.5,42.594634,13.74,26.46,22.335,33.310001,62.77,21.595,85.98,110.55,77.13,37.65,43.89999,46.536167,40.087002,27.28999,22.13,22.67999,5.81,32.9025
2013-08-12,,50.37108098,92.7,97.7,9.72335278,48.14999,42.883395,13.72,26.455,22.480005,33.400002,62.41,21.695,86.16,110.55,77.21001,38.024,44.44,46.636669,40.021817,27.25,21.88,22.60001,5.8,32.93
2013-08-13,,50.39587397,93.0,98.53999,9.62001924,48.27,43.091567,13.47,26.285005,22.644995,33.209999,62.12,21.905,86.39,111.39,77.86,38.006,44.77,47.574771,40.108738,27.33,21.67999,22.72,5.58,32.875
2013-08-14,,50.6272669,92.5,97.73,9.56001912,48.11,42.614793,13.5,26.125,22.699995,32.82,62.49001,21.71,85.42,109.19,78.23,37.61,44.38,46.527791,39.913165,27.3,21.73,22.7,5.39,32.935003
2013-08-15,,50.47851725,89.23,96.21001,9.38168376,47.46001,41.923112,13.32,25.769995,22.324995,32.279999,61.60001,21.365,84.5,105.88,76.25999,38.098002,43.16,45.397053,39.293851,26.60001,21.28999,22.64,5.45,32.355
2013-08-16,,50.75950441,87.49001,98.39,9.36835374,47.25999,41.708231,13.34,25.394995,22.504995,31.82,61.46001,21.394995,84.09,106.35001,76.25999,37.568,42.96001,46.033625,38.636509,26.67,20.5,22.63,5.565,32.357498
2013-08-19,,49.56117681,85.7,95.97,9.49501899,47.07001,41.426192,13.11,25.199995,22.769995,31.49,61.03,21.24,83.97,106.33,75.69,37.3,42.86,45.824229,38.777756,26.52,20.10001,22.62,5.4,32.235
2013-08-20,,49.70167039,86.81,96.24001,9.67001934,47.52,41.580642,13.15,25.455,23.089995,31.620001,61.91,21.39,84.39,106.77,75.83,37.578,43.61,45.840972,38.761464,27.0,20.57001,23.0,5.65,32.435003
2013-08-21,,49.43722015,85.38,95.11,9.94835323,47.23,41.124014,13.05,25.08,22.725,31.16,61.5,21.055,83.67999,105.56,75.81,38.2,43.55,45.589689,38.587616,36.03999,20.37,22.62,5.77,32.305
2013-08-22,,49.87522955,87.69,95.84,9.89335312,47.37,41.708231,13.19,25.105005,23.015,31.33,62.57001,21.375,83.89,106.0,76.53,38.784,44.36,45.832596,38.799486,34.66,20.50999,22.75,5.96,32.5
2013-08-23,,49.47853353,87.10001,95.67,9.92668652,47.33,41.479914,13.27,25.295,22.85,31.51,62.22,21.355005,84.28999,106.16,76.71001,38.86,44.50999,46.536167,39.081981,34.75999,20.57001,22.73,5.91,32.54
2013-08-26,,49.46201313,85.86,95.17999,9.78168623,47.27,41.399325,13.27,25.1,22.754995,31.25,61.87,20.985,83.08,106.23,75.42,39.414002,44.45,46.603174,38.973334,36.58,20.48,22.84,5.98,32.4075
2013-08-27,,48.13971234,82.84,94.17,9.498354,46.63,40.553214,12.8,25.095,22.535005,31.209999,61.16,20.655,82.69,104.64999,75.58,38.69,43.62,45.170897,38.35402,34.12,20.25,22.02,5.75,32.3825
2013-08-28,,48.43722816,83.22,94.16,9.59502086,46.47,40.680803,12.77,25.245005,22.26,31.32,61.8,20.464995,81.97,103.97,74.86,37.978,43.13,46.326771,38.419206,35.0,20.16,21.7,5.8,32.605
2013-08-29,,47.99921876,84.12,94.81,9.84335302,46.8,40.949412,12.79,25.045,22.405,31.27,62.05,20.665,82.41,103.0,75.25999,37.866,43.78999,46.494279,38.114981,34.24001,20.21001,21.57001,5.84,32.9325
2013-08-30,,48.16450533,83.38,93.60001,9.78835291,45.60001,40.365187,12.81,24.805,22.21,31.110001,61.44,20.714995,82.7,102.35001,75.78,38.068,43.55,46.083872,37.789026,33.89,20.03,21.34,5.68,32.6525
2013-09-03,,48.40417911,85.02,93.45,10.00002,45.8,40.714379,12.82,24.394995,22.144995,30.51,61.46001,20.629995,82.72,101.94,76.31,38.326,44.37,46.887952,37.778156,34.25,19.89,21.2,5.69,32.955003
2013-09-04,,48.95788911,85.39999,94.85001,10.18752038,45.86,41.385901,13.01,24.504995,22.26,30.700001,62.13,20.964995,82.97,103.55,76.27,38.446,44.72,47.474253,37.865083,34.58,20.28999,21.2,5.61,33.34
2013-09-05,,48.77606562,86.52,96.08,10.32002064,45.92999,41.795536,13.09,24.275,22.21,30.01,62.09,20.905,82.34,105.96001,76.59,38.501998,44.83,48.135952,37.908543,35.17,19.83,21.22,5.58,33.3125
2013-09-06,,47.99921876,86.88,95.89,10.20668875,45.78,41.392616,13.1,24.17,22.199995,29.959999,61.58,21.105005,82.33,105.53,76.39999,38.838,44.85001,47.323496,38.033487,35.62,20.10001,21.39,5.56,32.73
2013-09-09,,48.28846199,88.44,96.96001,10.39335412,46.37,42.171582,13.27,24.36,22.515,30.139999,63.03999,21.125,83.32001,109.99001,77.07001,39.162,46.71001,47.356991,38.408341,37.589,20.38,21.67,5.83,33.28
2013-09-10,,48.35457661,89.96001,98.00999,10.29168725,47.38,43.192302,13.9,24.47,22.655,30.379999,64.7,21.22,83.58,112.33,76.55,39.538,47.03,48.077313,38.804914,37.00999,20.33,20.535,5.79,33.7425
2013-09-11,,47.61079533,92.02,98.95,9.96335326,45.73,43.279593,13.85,24.425005,22.620005,30.23,64.84,21.394995,83.82001,111.7,77.28,39.642002,47.50999,48.286709,39.244963,36.17999,20.47,20.53,5.66,33.6175
2013-09-12,,47.9826901,90.63,98.48,9.8666864,44.86,43.051275,13.75,24.315,22.32,30.09,65.25,21.35,84.02,111.73,77.2,38.876,47.12,47.373751,38.913571,37.25,20.23,20.32001,5.74,33.0075
