datetime,VLO,F,PEG,OXY,FANG,DHI,MSCI,FIS,KMB,KVUE,XEL,VRSK,AME,TTD,TTWO,RMD,YUM,CSGP,CCL,ROK,ETR,CHTR,SYY,MCHP,CAH
2020-06-05,74.64,7.34,53.48,20.79,52.21,56.48,330.88,143.07,139.28,,65.26,166.13,96.99,35.429,128.91,160.84,96.52,66.7,21.51,227.39,51.865,530.72,61.59,55.0,57.27
2020-06-08,75.62,7.53,55.5,24.4,59.82,55.12,331.09,142.57,138.92,,66.95,169.67,95.95,35.831,134.8,162.83,95.99,68.515,24.91,225.57,52.945,540.36,64.11,54.235,59.31
2020-06-09,71.27,7.24,53.67,23.18,53.92,55.53,327.16,141.37,138.58,,66.37,169.33,94.79,36.298,134.41,161.49,95.56,69.165,23.04,220.04,51.67,531.57,61.39,52.865,57.65
2020-06-10,69.05,6.81,52.2,20.76,50.17,56.28,331.27,141.22,138.51,,66.93,171.24,93.15,36.852,137.31,166.5,94.09,69.659,20.59,218.14,51.095,533.81,56.99,52.175,55.47
2020-06-11,60.68,6.13,50.0,17.41,44.36,51.07,299.94,134.23,136.97,,65.08,162.69,88.09,34.754,134.92,158.2,90.67,65.714,17.44,206.06,48.385,517.17,53.37,48.725,52.49
2020-06-12,63.79,6.46,49.71,18.5,46.96,54.0,320.95,137.08,135.94,,63.65,162.67,87.66,35.451,134.0,160.69,91.28,66.809,19.98,208.19,48.21,522.57,54.26,49.815,52.89
2020-06-15,63.59,6.5,49.9,19.05,48.12,55.88,322.12,137.44,139.11,,63.51,165.4,88.28,37.06,137.15,163.75,91.44,66.315,19.44,210.48,48.595,526.02,54.88,50.625,53.46
2020-06-16,66.16,6.55,50.72,20.29,49.97,58.01,322.9,140.58,140.64,,63.74,166.42,90.74,37.203,135.67,168.99,91.86,67.775,20.42,213.74,48.96,532.45,56.53,51.89,54.5
2020-06-17,62.32,6.33,50.46,19.04,46.55,58.53,325.9,138.59,142.05,,63.89,167.05,89.98,38.244,138.92,172.4,91.26,68.944,19.09,211.87,48.535,534.23,54.48,52.295,53.66
2020-06-18,64.63,6.33,50.37,19.67,46.59,57.31,330.07,139.95,142.41,,64.51,166.85,89.2,39.439,141.25,173.74,90.13,70.118,18.82,209.67,48.75,535.11,55.93,52.145,53.11
2020-06-19,63.16,6.23,48.71,19.71,46.73,56.06,333.46,135.0,143.96,,64.01,164.185,88.53,39.478,142.61,172.72,88.26,71.068,17.83,209.13,47.26,536.67,54.26,51.725,53.81
2020-06-22,62.66,6.28,49.13,19.91,46.09,56.45,337.55,138.95,142.06,,65.15,167.27,89.33,40.28,141.14,179.11,87.82,72.187,17.23,210.56,48.485,527.67,55.0,51.855,53.82
2020-06-23,62.65,6.15,49.04,19.79,46.31,56.4,334.82,137.96,140.56,,64.19,166.81,89.08,41.003,143.37,181.95,87.92,72.457,18.0,208.69,47.5,521.04,58.28,52.04,53.48
2020-06-24,58.02,5.95,48.16,18.0,41.9,54.09,328.36,132.3,137.91,,63.68,163.69,85.84,39.637,139.87,181.86,86.56,69.142,16.0,205.03,46.755,507.99,54.88,50.54,52.01
2020-06-25,57.28,6.03,47.97,18.54,43.62,54.11,342.17,133.28,138.79,,62.9,166.21,87.14,40.971,140.4,186.3,86.0,70.623,16.0,208.2,46.18,510.02,55.0,50.99,51.87
2020-06-26,56.32,5.91,47.5,17.69,41.13,53.03,332.2,130.51,136.89,,62.31,162.89,85.79,40.703,141.18,185.63,84.79,69.107,15.78,205.27,45.83,502.27,52.3,50.025,50.55
2020-06-29,56.95,6.01,49.21,17.86,41.43,54.62,325.75,131.17,139.45,,62.46,164.34,88.11,40.615,137.79,188.32,86.98,69.163,16.78,208.67,46.885,509.22,54.42,51.285,51.97
2020-06-30,58.82,6.08,49.16,18.3,41.82,55.45,333.82,134.09,141.35,,62.5,170.2,89.37,40.65,139.57,192.0,86.91,71.067,16.42,213.0,46.905,510.04,54.66,52.655,52.19
2020-07-01,56.44,5.98,49.75,17.41,39.6,53.86,340.93,136.86,141.89,,64.185,172.42,87.59,42.914,144.11,190.86,86.45,71.863,16.36,210.5,48.36,521.91,53.7,51.56,51.68
2020-07-02,56.34,6.05,50.11,17.78,41.56,54.07,342.13,136.78,143.2,,64.1,173.11,88.96,44.293,144.4,192.48,86.56,71.811,15.88,210.99,48.43,517.69,54.06,52.305,51.8
2020-07-06,56.47,6.19,50.62,18.18,42.88,55.92,351.21,137.53,142.73,,63.58,173.56,89.76,44.708,145.68,193.62,88.51,72.624,15.61,214.59,48.2,526.29,53.76,53.875,51.74
2020-07-07,53.12,6.12,50.29,17.15,40.12,56.55,352.61,136.5,142.52,,63.6,172.93,88.38,45.071,147.27,191.47,86.86,72.334,14.57,211.44,47.925,528.02,53.02,52.495,50.22
2020-07-08,52.98,6.09,50.87,17.28,40.23,58.85,370.71,136.8,143.35,,63.77,172.83,87.99,46.249,147.82,192.72,86.55,73.0,15.32,212.28,48.45,528.31,53.11,51.99,50.29
2020-07-09,50.22,5.84,49.79,16.28,37.5,58.04,375.14,135.79,142.22,,63.24,173.2,86.26,46.3,150.76,193.69,86.38,72.625,14.58,211.37,48.225,530.19,50.98,53.775,48.88
2020-07-10,53.65,6.1,50.59,16.71,38.93,58.66,370.95,136.88,143.24,,63.77,174.17,86.9,46.198,153.91,192.09,87.24,72.203,16.16,210.9,49.075,537.92,52.31,53.305,49.36
2020-07-13,53.23,6.06,51.81,16.16,37.1,56.91,363.87,135.48,142.14,,64.17,172.85,88.47,43.063,146.82,188.09,87.43,68.41,15.28,211.8,48.17,533.78,52.44,52.285,49.87
2020-07-14,54.4,6.36,51.52,16.68,39.28,59.15,369.08,136.42,143.96,,64.64,174.59,91.79,43.204,151.05,195.04,88.18,67.999,15.04,219.07,48.815,542.95,52.96,53.785,50.93
2020-07-15,57.23,6.74,52.4,17.18,39.9,60.05,376.25,140.43,143.28,,64.2,175.4,93.22,43.637,151.28,197.55,90.35,69.174,17.48,222.04,48.12,552.01,55.44,53.94,52.09
2020-07-16,56.58,6.86,52.91,17.01,39.51,62.54,370.16,138.85,143.68,,64.99,175.42,92.73,42.911,150.31,195.82,89.69,69.555,15.78,223.28,49.165,558.03,54.62,52.82,52.42
2020-07-17,55.47,6.8,55.08,16.28,39.02,63.48,379.62,140.47,144.37,,66.39,178.4,92.95,43.303,150.58,199.0,90.57,70.622,15.47,225.28,50.22,564.66,54.17,52.835,53.13
2020-07-20,54.33,6.66,52.82,15.69,38.58,63.5,389.02,141.55,142.69,,65.95,181.6,91.43,45.765,154.7,203.01,90.91,70.67,15.0,222.44,49.195,565.51,53.03,53.84,53.15
2020-07-21,57.58,6.68,52.27,17.41,42.11,62.71,389.05,143.4,143.8,,66.22,180.68,92.06,44.408,153.06,204.4,91.04,70.832,15.19,226.83,49.775,564.68,54.72,53.345,55.99
2020-07-22,57.07,6.84,52.99,16.95,41.7,64.8,390.12,144.77,144.3,,68.38,181.35,93.62,44.332,154.05,205.33,93.62,70.504,15.14,226.6,51.565,565.12,55.34,52.245,56.16
2020-07-23,57.67,6.98,52.71,16.82,41.07,63.88,384.98,144.99,147.33,,68.27,180.63,93.32,42.439,151.48,204.06,92.87,69.863,14.8,225.99,52.01,560.42,54.94,50.765,56.55
2020-07-24,57.98,6.88,52.27,16.74,40.73,63.75,385.65,143.7,147.34,,67.88,179.78,92.9,42.607,156.02,202.44,93.14,70.377,14.8,226.19,51.33,561.72,54.94,50.105,56.5
2020-07-27,58.03,6.93,51.99,16.7,40.05,66.57,394.0,143.44,147.38,,67.51,183.21,93.05,43.216,159.24,205.63,93.37,71.917,13.75,229.0,50.865,559.91,53.99,51.545,57.48
2020-07-28,56.89,7.01,52.41,16.35,38.88,64.58,376.25,142.63,150.78,,68.37,182.43,92.08,41.946,156.41,202.23,92.75,71.674,14.33,222.28,51.335,561.41,53.5,50.26,56.58
2020-07-29,59.69,6.92,52.59,17.03,40.76,66.6,383.02,144.73,152.04,,68.73,187.65,94.35,42.784,157.82,204.1,94.83,82.914,14.65,220.97,52.065,566.42,53.99,51.345,57.7
2020-07-30,56.33,6.74,52.39,15.77,39.51,66.05,374.54,145.2,151.96,,69.0,187.17,93.9,43.029,159.56,204.46,91.64,83.268,14.34,219.84,52.32,563.44,53.59,51.125,56.48
2020-07-31,56.23,6.61,55.94,15.74,39.86,66.16,375.98,146.31,152.04,,69.04,188.71,93.25,45.132,164.02,202.51,91.05,84.976,13.88,218.14,52.565,580.0,52.85,50.865,54.62
2020-08-03,53.91,6.69,54.47,15.25,40.01,68.32,371.91,148.93,151.6,,68.76,186.96,94.95,47.532,167.685,202.0,90.92,83.5,13.07,220.77,51.31,589.7,52.13,52.435,58.04
2020-08-04,53.02,6.86,55.65,15.74,41.07,67.34,364.35,147.2,156.3,,69.93,187.72,94.49,48.111,177.52,202.77,91.82,82.937,13.74,220.45,51.58,600.01,54.11,53.66,57.83
2020-08-05,51.62,6.96,54.58,15.94,41.63,68.09,364.58,146.5,155.84,,69.79,186.66,96.42,49.599,176.02,202.96,91.0,84.085,14.02,223.94,50.18,598.26,54.99,49.25,57.6
2020-08-06,51.48,6.93,54.63,15.45,40.73,67.62,372.72,147.0,156.47,,70.1,189.56,97.52,48.075,177.34,175.52,90.99,83.15,13.78,221.95,51.145,602.14,56.4,49.595,53.11
2020-08-07,52.66,6.86,55.65,15.45,42.01,68.38,362.37,147.78,157.26,,72.34,191.16,97.79,49.32,174.96,173.24,90.82,83.042,14.22,223.64,52.335,601.87,57.8,49.485,52.58
2020-08-10,53.55,7.09,55.35,16.48,44.67,69.7,354.31,146.16,158.09,,72.45,189.65,99.04,46.573,174.73,175.15,91.34,83.146,15.44,229.32,52.85,602.34,60.1,50.13,53.06
2020-08-11,53.65,7.23,54.47,15.16,44.45,69.04,350.53,143.05,155.79,,70.52,187.89,99.25,44.565,167.11,172.98,92.7,81.016,15.82,232.18,51.055,590.48,60.84,50.32,53.04
2020-08-12,55.12,7.11,55.53,14.92,44.57,71.26,354.77,143.82,158.84,,71.48,190.43,101.23,46.003,168.11,175.84,93.16,82.474,15.19,236.12,50.825,598.74,59.7,51.045,53.82
2020-08-13,53.19,7.03,55.46,14.6,44.58,71.48,359.87,145.2,158.46,,71.28,190.71,100.96,47.184,171.28,177.51,92.77,84.169,15.22,233.99,50.865,604.22,58.6,50.29,52.43
2020-08-14,54.46,7.04,55.17,14.64,45.51,71.39,356.41,143.88,158.23,,70.73,189.15,101.28,46.56,173.41,176.78,92.65,83.037,15.47,232.05,50.465,604.99,59.54,50.1,53.68
2020-08-17,55.6,6.98,54.72,13.91,45.08,73.33,361.66,144.27,157.81,,70.2,189.07,101.4,47.485,175.21,183.2,93.6,83.118,14.68,233.45,50.3,604.97,59.7,51.68,52.73
2020-08-18,54.74,6.89,54.53,13.95,44.49,73.54,366.2,143.81,157.62,,70.0,189.13,101.58,46.908,176.98,183.03,94.9,82.83,14.41,233.02,50.05,610.69,59.59,53.675,52.05
2020-08-19,54.26,6.87,54.34,13.82,43.3,74.03,371.4,142.61,157.35,,69.58,187.24,101.01,46.401,172.63,183.43,93.93,82.723,14.6,228.68,49.495,611.66,58.08,54.06,51.64
2020-08-20,52.7,6.84,53.85,13.4,40.63,74.6,368.74,141.24,157.57,,69.01,185.86,100.16,47.026,174.43,180.97,95.37,83.592,14.54,226.83,48.855,612.54,57.93,52.46,50.16
2020-08-21,52.62,6.66,53.28,13.16,39.21,76.97,363.69,141.8,157.3,,69.61,185.65,100.24,46.178,173.14,179.37,96.1,83.329,14.65,228.52,49.065,613.96,57.46,53.965,49.85
2020-08-24,54.99,6.98,53.9,13.62,40.05,76.17,363.99,141.67,157.42,,70.41,185.11,100.8,46.666,172.55,176.42,96.56,85.296,16.14,230.79,49.32,612.53,59.51,53.71,49.8
2020-08-25,54.25,6.94,53.6,13.51,41.06,75.48,365.53,145.37,156.05,,68.97,185.97,100.92,46.99,173.02,179.09,96.48,85.417,15.89,230.84,48.91,609.75,58.2,54.5,50.56
2020-08-26,53.7,6.82,52.45,12.96,39.39,74.07,371.6,147.89,156.0,,68.13,186.41,101.01,48.104,175.39,180.08,95.33,84.172,15.28,232.39,48.125,614.56,57.5,53.815,50.95
2020-08-27,53.44,6.91,52.29,13.04,39.77,72.5,369.89,151.2,156.2,,68.63,186.61,100.91,47.41,172.67,180.68,95.47,84.627,16.12,232.01,48.63,614.29,60.03,53.705,50.67
2020-08-28,54.89,6.94,52.16,13.13,40.14,71.84,373.68,152.47,156.5,,68.65,187.35,101.93,48.57,171.06,180.23,97.45,85.248,17.21,233.27,49.48,615.64,61.89,55.26,50.5
2020-08-31,52.59,6.82,52.24,12.74,38.96,71.37,373.27,150.85,157.76,,69.475,186.67,100.7,48.13,171.19,180.78,95.85,84.86,16.48,230.53,49.57,615.61,60.14,54.85,50.76
2020-09-01,52.47,6.83,51.0,12.48,38.48,73.36,377.56,152.35,154.26,,68.55,187.69,102.02,50.139,172.5,178.91,96.15,87.344,16.51,233.94,48.845,617.24,60.1,56.175,49.34
2020-09-02,52.91,6.95,52.92,12.4,36.32,72.89,378.59,155.76,156.51,,71.55,192.79,103.08,51.5005,172.83,183.0,97.98,87.783,16.71,237.3,50.24,622.45,60.84,57.345,50.99
2020-09-03,52.33,6.82,52.03,12.59,35.77,70.56,360.46,150.9,152.25,,70.65,187.28,99.89,46.465,166.6,177.86,96.33,84.563,17.58,228.81,49.0,608.1,60.37,54.505,50.02
2020-09-04,51.22,6.9,52.52,12.25,35.53,68.23,348.18,148.0,152.23,,70.02,182.77,99.47,44.126,161.71,173.56,95.22,82.689,18.53,228.25,48.95,604.02,60.14,54.075,49.72
2020-09-08,48.73,7.03,52.0,11.06,31.99,68.01,339.64,145.7,148.97,,69.11,178.09,96.99,42.009,156.22,171.42,93.68,79.212,18.29,220.92,48.975,596.5,59.48,51.44,49.27
2020-09-09,47.75,6.97,53.43,11.07,32.185,70.07,348.69,148.5,151.45,,70.59,182.96,99.35,43.304,158.59,174.68,93.39,80.351,17.66,224.57,49.185,613.28,61.42,50.725,49.54
2020-09-10,45.63,6.91,52.3,10.19,30.08,69.73,342.53,145.86,148.15,,69.13,181.5,98.11,42.711,154.32,172.06,92.35,79.277,17.88,219.37,47.925,604.06,61.78,50.3,48.54
2020-09-11,46.39,7.0,52.39,10.22,29.62,71.39,339.25,144.23,148.5,,68.855,181.64,99.91,41.864,153.53,172.0,92.27,78.565,17.69,222.25,47.725,601.52,62.3,50.35,48.38
2020-09-14,47.51,7.12,52.48,10.17,31.06,72.72,342.37,146.23,148.5,,69.54,185.08,101.39,42.751,156.48,174.43,92.87,81.471,17.85,224.66,48.36,609.7,64.57,51.105,47.05
2020-09-15,46.56,7.04,51.65,10.71,30.5,71.77,346.0,148.5,146.48,,70.41,187.84,102.32,44.53,160.59,175.55,93.52,84.3,15.93,224.77,48.27,622.55,65.4,51.81,46.55
2020-09-16,49.1,7.02,53.0,11.64,32.91,74.37,344.47,148.67,147.75,,70.92,186.79,102.34,44.131,157.07,174.06,94.81,83.97,16.46,225.28,48.42,630.07,68.25,51.7825,47.21
2020-09-17,49.0,7.28,52.24,11.86,33.79,73.32,340.36,148.81,146.62,,68.44,184.79,102.33,42.877,159.45,172.89,93.71,83.081,16.24,222.2,48.815,620.31,68.4,51.76,47.3
2020-09-18,48.71,7.23,51.33,11.65,33.77,72.69,344.96,146.65,145.97,,66.9,181.58,100.71,43.575,158.49,170.01,92.11,82.749,15.31,218.96,47.715,625.25,67.63,50.7,47.68
2020-09-21,47.36,6.87,51.17,11.29,32.08,72.12,351.73,144.02,145.87,,66.64,178.68,96.24,46.155,164.34,171.51,89.34,82.4,14.29,209.08,47.415,614.34,64.05,49.25,47.1
2020-09-22,47.42,6.78,52.47,11.08,31.61,75.51,351.24,146.19,146.96,,66.87,180.39,97.24,46.772,166.22,172.26,90.59,83.75,14.41,214.09,48.64,633.05,64.02,49.6,47.08
2020-09-23,44.51,6.64,51.92,10.41,29.9,71.17,345.46,143.61,144.82,,66.19,177.08,95.32,45.727,162.31,168.7,89.77,82.126,14.13,212.78,47.585,616.35,60.52,48.825,45.25
2020-09-24,44.58,6.66,53.47,10.64,29.99,72.0,346.12,144.21,146.48,,67.07,177.23,96.23,45.32,163.29,168.14,91.37,81.915,13.74,217.37,47.89,611.45,61.56,48.875,45.81
2020-09-25,43.92,6.51,54.13,10.22,29.9,71.83,352.96,146.0,146.42,,68.5,181.34,97.49,47.317,165.78,169.04,91.38,84.0,15.07,215.67,48.49,614.23,62.01,49.525,47.43
2020-09-28,44.82,6.69,54.35,10.34,31.49,74.49,354.47,147.93,147.56,,68.85,184.52,99.49,48.763,167.46,172.0,91.88,85.713,15.31,219.99,48.34,628.23,61.85,51.535,47.55
2020-09-29,43.41,6.6,54.8,9.99,31.2,74.02,356.03,148.8,146.34,,68.645,184.38,99.89,49.83,164.34,172.66,90.71,85.685,15.07,221.23,47.89,626.5,61.17,51.37,46.89
2020-09-30,43.32,6.66,54.91,10.01,30.12,75.63,356.78,147.21,147.66,,69.01,185.31,99.4,51.878,165.22,171.43,91.3,84.851,15.18,220.68,49.265,624.34,62.22,51.38,46.95
2020-10-01,40.28,6.75,55.07,9.68,29.09,77.54,359.54,146.87,147.63,,70.38,185.64,99.85,55.517,166.11,169.51,91.82,86.538,15.03,219.52,50.64,635.11,62.62,53.525,46.08
2020-10-02,40.73,6.89,55.95,9.87,30.47,77.89,348.16,145.15,147.43,,70.48,182.1,100.78,55.648,160.15,167.5,95.17,85.51,15.16,223.43,51.825,620.23,63.17,51.88,46.3
2020-10-05,43.07,7.02,56.32,10.51,30.87,75.7,351.31,145.57,149.53,,71.47,181.79,103.5,57.391,164.76,170.81,94.09,86.6,14.96,233.22,52.405,633.98,63.54,53.655,47.15
2020-10-06,42.33,6.98,55.9,10.13,29.21,75.11,347.92,144.37,150.0,,72.45,179.79,104.33,58.525,162.2,167.65,91.92,86.392,15.19,232.79,53.025,620.89,64.67,53.245,46.47
2020-10-07,42.35,7.23,57.03,10.28,29.47,75.76,342.81,144.6,150.85,,72.09,183.03,106.54,59.343,160.96,170.7,93.88,87.572,15.99,236.42,52.35,623.73,66.28,54.395,47.15
2020-10-08,44.36,7.35,58.4,11.18,31.12,77.71,346.4,146.6,150.31,,72.51,184.9,106.5,60.555,160.42,172.7,95.41,86.889,15.61,241.12,53.605,629.08,67.84,55.79,48.68
2020-10-09,43.64,7.25,57.56,10.82,30.69,78.09,352.33,149.03,152.49,,72.71,187.18,106.94,61.311,161.64,176.12,95.49,87.437,15.69,244.28,52.925,635.64,67.98,56.99,48.03
2020-10-12,43.09,7.67,57.76,10.81,31.2,78.35,352.64,149.19,153.39,,73.62,192.75,107.63,62.666,167.14,177.43,95.98,88.23,15.21,244.23,53.1,651.72,67.48,57.065,48.32
2020-10-13,41.43,7.76,57.92,10.52,30.41,77.85,359.97,145.96,154.22,,73.0,193.65,106.16,65.072,169.16,177.66,96.01,88.322,14.03,243.15,53.24,649.95,65.08,55.79,47.92
2020-10-14,41.71,7.57,58.02,10.45,30.49,78.27,359.04,144.07,152.64,,72.35,191.76,107.9,65.396,168.94,177.81,96.52,86.941,13.97,243.98,52.88,638.62,66.9,55.375,48.37
2020-10-15,41.56,7.62,58.45,10.61,30.63,78.82,361.62,143.88,154.32,,72.2,192.02,109.01,60.001,168.03,179.6,99.49,86.739,14.02,247.45,52.66,636.89,66.58,55.67,48.92
2020-10-16,40.22,7.67,59.5,10.09,29.29,77.09,365.61,143.88,153.33,,73.13,192.47,109.85,60.5,168.22,180.79,98.53,86.063,14.08,249.03,53.335,633.92,65.78,55.405,48.79
2020-10-19,39.29,7.59,59.5,9.82,28.04,75.79,362.67,139.78,150.81,,71.69,188.5,107.55,61.829,165.53,179.41,97.25,83.601,14.15,244.46,52.67,617.66,64.34,55.83,47.9
2020-10-20,40.7,7.74,59.89,10.07,28.45,76.52,358.57,140.7,148.52,,71.53,190.36,108.7,61.229,164.44,179.43,97.28,83.563,14.61,240.98,53.11,608.26,64.58,55.615,47.71
2020-10-21,40.54,7.85,59.52,9.66,27.71,73.11,350.01,141.41,148.38,,71.53,189.18,107.15,62.467,164.55,179.13,99.07,82.549,14.48,236.82,53.43,605.33,63.8,55.24,47.83
2020-10-22,41.28,8.21,60.87,10.17,29.17,70.59,347.63,142.72,138.09,,71.41,188.88,107.01,60.691,163.29,182.82,99.85,82.205,15.19,239.33,54.02,599.91,65.21,56.26,48.77
2020-10-23,41.97,8.16,60.92,10.02,29.03,73.06,350.55,144.4,136.88,,71.47,189.25,107.76,61.991,164.43,183.03,101.28,81.981,15.36,243.1,54.475,593.28,64.8,56.26,49.34
2020-10-26,39.54,8.03,60.98,9.46,27.525,70.84,349.56,139.42,135.69,,71.69,185.49,105.1,60.832,165.05,180.53,99.2,83.075,14.03,236.94,54.505,582.13,60.8,54.865,48.03
2020-10-27,38.26,7.92,61.0,9.27,26.57,69.1,356.9,137.86,134.76,,72.33,185.15,102.59,61.336,167.36,184.85,97.99,82.888,13.76,236.88,53.78,583.65,58.34,53.975,47.48
2020-10-28,36.19,7.7,58.68,8.88,24.6,68.88,340.68,132.51,132.99,,70.26,179.49,98.19,59.649,164.39,180.66,95.06,79.335,12.3,234.01,51.405,572.58,54.79,51.27,45.96
2020-10-29,37.53,7.9,59.72,9.13,25.54,68.03,345.49,125.02,132.83,,70.74,179.22,98.91,61.798,162.77,179.51,94.94,82.826,12.98,235.84,50.74,576.0,55.29,53.175,45.61
2020-10-30,38.61,7.73,58.15,9.13,25.96,66.81,349.84,124.59,132.59,,70.03,177.97,98.2,56.645,154.92,191.94,93.33,82.361,13.71,237.12,50.61,603.82,55.31,52.54,45.79
2020-11-02,39.9,7.71,58.49,9.65,27.71,69.18,356.85,123.97,134.35,,71.78,182.15,102.27,55.916,154.03,196.8,95.25,85.088,13.55,245.39,52.67,588.43,57.09,52.555,47.52
2020-11-03,39.48,7.88,59.32,9.69,28.12,69.46,369.47,128.49,135.35,,72.98,187.95,105.29,58.608,158.88,202.46,96.77,87.994,13.71,253.37,54.095,591.99,60.25,54.485,48.79
2020-11-04,38.97,7.64,58.4,9.81,27.12,74.75,398.22,132.8,135.12,,72.72,196.39,105.39,63.242,163.72,209.42,98.58,90.25,13.34,242.69,52.875,634.47,60.74,56.66,49.44
2020-11-05,39.53,7.99,58.79,10.47,26.2,72.91,417.73,132.59,134.32,,73.73,194.41,109.05,64.73,168.68,212.81,100.7,90.36,14.18,250.3,53.41,647.36,60.83,59.19,53.06
2020-11-06,38.17,7.79,58.42,10.01,24.74,70.61,421.15,133.14,136.18,,73.31,197.35,110.32,81.934,175.19,214.19,99.38,90.265,13.82,249.44,52.455,644.49,60.86,62.64,52.64
2020-11-09,50.08,8.2,60.38,12.23,32.4,64.95,390.46,141.69,132.66,,73.43,196.31,114.07,76.137,159.99,220.59,101.98,91.192,19.25,254.74,54.575,613.2,71.08,63.255,55.41
2020-11-10,49.96,8.38,60.73,12.38,33.725,70.88,379.82,144.36,136.55,,73.73,195.1,116.45,70.728,154.89,212.11,102.99,88.613,16.73,249.05,54.615,626.88,72.28,60.96,57.37
2020-11-11,49.79,8.33,60.88,11.9,32.85,72.85,397.02,143.55,137.78,,74.69,199.83,116.76,74.204,161.57,215.83,101.82,89.867,16.21,242.19,54.915,636.92,68.49,63.125,56.23
2020-11-12,47.28,8.21,59.18,11.31,31.66,71.42,389.48,142.17,138.13,,73.76,199.18,115.45,74.0,160.22,212.79,100.42,90.136,14.93,235.08,53.875,637.96,68.01,61.73,56.0
2020-11-13,50.92,8.54,59.38,11.8,33.6,73.27,388.42,144.72,140.34,,74.08,203.7,117.27,73.477,161.83,214.74,102.87,91.708,16.01,239.78,54.59,647.19,71.54,63.075,57.43
2020-11-16,55.67,8.8,59.52,12.7,35.93,74.13,397.6,147.89,142.09,,74.71,205.25,120.08,74.613,162.39,215.54,104.76,91.556,17.57,241.22,56.385,641.41,74.97,64.825,58.47
2020-11-17,54.15,8.75,59.05,12.99,37.31,73.47,403.64,146.97,143.83,,72.63,205.28,118.76,79.506,162.2,214.15,104.04,91.408,18.05,241.32,55.98,641.51,74.23,63.685,54.68
2020-11-18,51.25,8.82,57.82,12.87,37.74,74.54,399.95,144.97,141.06,,70.5,203.9,119.24,77.242,161.56,211.07,104.17,88.552,17.59,245.5,55.095,642.44,71.68,62.425,53.32
2020-11-19,51.21,8.82,57.62,13.36,39.44,75.1,400.79,147.7,141.74,,69.35,205.72,118.18,80.592,165.58,211.76,105.27,89.475,18.19,250.14,54.485,650.54,71.99,63.755,52.29
2020-11-20,50.82,8.74,58.21,13.49,39.84,75.0,400.3,144.17,139.76,,69.31,204.37,117.42,82.7,170.05,211.02,104.99,89.206,17.37,247.63,54.49,655.41,70.0,65.49,51.86
2020-11-23,56.09,8.86,58.42,15.76,44.49,77.28,401.97,145.32,139.22,,68.36,198.12,117.79,83.965,171.19,209.57,105.0,88.779,18.18,251.78,54.86,645.04,71.31,65.81,52.29
2020-11-24,58.49,9.45,59.68,16.78,47.14,74.29,399.64,148.92,139.2,,68.14,194.48,121.25,84.41,169.83,206.53,107.19,86.991,20.23,256.81,55.3,650.44,72.45,66.78,53.97
2020-11-25,56.43,9.08,59.97,16.72,45.39,76.06,403.95,147.97,140.7,,68.11,195.62,119.82,86.227,173.98,206.03,106.61,88.009,20.65,256.43,56.125,651.4,71.68,65.96,53.77
2020-11-27,56.62,9.09,59.35,16.56,43.52,75.98,402.25,148.28,141.37,,67.62,198.23,119.77,87.31,176.41,209.64,107.18,88.438,21.58,255.93,55.755,642.8,71.24,66.505,53.78
2020-11-30,53.77,9.08,58.28,15.76,39.96,74.5,409.42,148.41,139.31,,67.36,198.31,118.53,90.107,180.51,209.6,105.8,91.057,19.98,255.56,54.425,651.99,71.29,67.195,54.59
2020-12-01,54.4,9.24,57.51,15.13,39.85,72.09,414.5,150.38,141.28,,68.41,200.14,117.24,89.013,180.06,211.61,106.34,88.888,20.15,246.96,54.425,662.25,73.43,68.485,54.03
2020-12-02,58.07,9.2,57.7,15.89,40.52,69.27,416.16,148.59,138.34,,68.68,195.99,115.02,86.692,181.3,209.26,104.98,86.873,21.16,246.69,54.305,667.17,72.75,68.69,55.65
2020-12-03,57.91,9.21,57.63,16.39,41.91,72.34,419.3,147.28,137.82,,67.31,193.85,114.43,88.718,180.76,207.4,104.52,87.07,22.88,245.24,53.32,670.43,74.68,69.255,55.43
2020-12-04,61.27,9.34,57.63,18.59,47.22,71.27,421.71,149.86,137.4,,65.75,195.68,116.84,90.378,180.73,209.69,105.86,89.323,23.45,247.96,53.365,670.74,78.12,72.12,56.99
2020-12-07,59.46,9.22,57.53,18.19,45.64,73.8,422.82,150.56,136.92,,66.61,194.45,117.61,91.263,183.39,209.21,105.24,88.361,23.2,245.13,53.305,680.76,75.87,72.495,55.4
2020-12-08,58.98,9.25,57.23,19.13,46.14,70.83,426.4,151.18,136.57,,66.04,194.93,118.57,91.5,183.6,212.11,105.15,87.254,23.57,249.6,52.645,663.37,76.72,72.375,56.47
2020-12-09,58.8,9.45,56.89,19.39,47.33,69.91,414.62,147.77,135.76,,65.56,193.45,118.76,88.526,183.68,211.77,106.57,85.329,22.69,251.28,52.23,644.08,76.41,69.9,56.15
2020-12-10,59.87,9.12,56.6,21.31,49.94,69.97,422.6,147.47,134.06,,65.18,192.2,118.35,91.758,187.82,208.73,106.46,84.839,22.32,246.77,51.63,658.04,77.24,69.955,55.45
2020-12-11,59.03,9.02,56.48,20.89,50.11,69.91,419.47,147.82,136.0,,65.0,193.99,118.38,92.614,190.21,204.53,105.99,84.864,21.32,246.72,51.39,651.76,75.88,70.305,54.28
