datetime,IRM,IP,AVB,KEYS,DTE,FITB,HUM,ROL,K,AWK,HPE,GIS,IT,AEE,PPL,SYF,MTD,WRB,VRSN,ADM,VLTO,TDY,LULU,EQR,PPG
2021-10-12,43.28,55.74,226.5,161.31,112.8,43.29,420.42,36.04,58.514196,169.54,14.7,62.14,301.06,81.61,28.26,49.69,1355.25,33.98225632,204.67,63.39,,424.36,384.57,83.23,152.8
2021-10-13,43.26,55.28,228.3,164.03,113.97,42.71,420.69,36.58,57.885516,169.4,14.72,61.86,306.4,82.6,28.48,48.4,1360.44,33.82670025,209.97,62.92,,423.65,400.71,84.03,154.68
2021-10-14,44.78,55.81,232.39,168.27,115.06,43.39,434.98,37.2,58.326531,171.18,15.05,62.36,310.31,83.9,28.71,49.57,1399.31,34.44003455,213.23,64.17,,428.18,406.99,85.24,158.88
2021-10-15,44.88,53.28,230.63,168.71,115.04,43.6,441.0,37.3,57.979349,171.42,15.15,62.16,311.28,83.18,28.85,50.18,1417.75,34.56892328,214.47,63.95,,429.39,403.51,84.58,160.3
2021-10-18,45.0,52.87,230.0,172.63,113.71,44.05,438.55,38.12,57.688467,170.39,15.11,61.52,315.86,82.68,28.55,51.01,1420.23,33.95558964,214.41,63.8,,432.81,417.38,84.81,157.4
2021-10-19,44.95,52.06,228.5,174.72,114.47,43.93,441.5,38.32,57.707234,172.65,15.37,61.69,319.96,83.51,28.89,52.36,1430.45,34.43114522,215.59,64.54,,436.73,416.64,84.0,158.94
2021-10-20,45.54,53.53,233.0,174.13,115.47,45.59,454.48,38.43,58.185781,173.97,15.49,62.71,315.16,84.35,29.22,51.94,1437.34,34.88003477,214.24,64.84,,439.58,414.4,85.24,160.43
2021-10-21,45.75,53.16,232.01,176.45,115.4,45.08,460.81,38.59,57.876133,173.55,15.49,62.49,319.83,84.49,29.01,49.09,1436.95,35.06225753,216.08,64.87,,444.28,424.04,85.09,165.0
2021-10-22,46.0,53.03,232.76,176.22,116.0,45.49,461.85,39.09,58.288997,175.81,15.36,62.68,324.51,85.28,29.13,49.19,1469.75,36.56003628,218.75,66.22,,446.16,421.73,85.41,161.72
2021-10-25,45.99,52.98,232.77,177.6,115.65,45.58,463.42,39.25,57.923049,174.85,15.41,61.89,323.19,84.73,29.0,48.89,1470.72,36.41781421,219.52,66.63,,445.07,427.94,85.26,160.07
2021-10-26,46.24,53.04,234.41,177.78,116.37,44.79,467.1,39.33,57.801066,174.95,14.88,62.09,326.42,85.34,29.09,48.95,1470.58,36.37781419,215.71,65.36,,437.63,432.73,86.01,161.87
2021-10-27,45.66,50.18,236.63,176.94,113.82,43.24,458.64,35.08,57.519568,173.22,14.58,61.3,320.88,84.46,29.01,46.68,1461.89,35.6711465,211.83,64.53,,452.34,433.7,87.15,161.52
2021-10-28,46.42,49.69,239.2,179.35,114.41,43.99,467.6,34.82,57.885516,175.31,14.76,62.04,326.84,84.81,29.07,46.87,1479.15,35.96892465,210.71,64.84,,446.57,443.46,88.01,162.98
2021-10-29,45.64,49.67,236.68,180.02,113.35,43.53,463.16,35.23,57.519568,174.18,14.65,61.8,331.91,84.29,28.8,46.45,1480.88,35.37781302,222.67,64.24,,449.22,466.01,86.4,160.57
2021-11-01,45.93,49.1,235.1,181.03,112.97,44.47,459.51,34.2,58.326531,173.69,14.96,62.29,328.4,84.28,29.3,47.37,1444.44,35.58225779,223.07,63.61,,450.85,458.88,85.14,159.03
2021-11-02,46.68,48.95,235.6,184.79,113.08,44.0,457.11,35.13,58.673712,176.8,15.24,62.63,339.69,84.33,29.24,47.38,1469.84,36.27559214,225.71,63.37,,448.96,464.64,84.42,161.89
2021-11-03,48.23,49.91,236.73,183.46,113.26,44.7,459.45,35.12,59.433759,168.01,15.28,63.14,325.62,84.19,29.31,48.2,1471.25,36.2667028,226.09,64.9,,445.21,467.48,84.62,162.81
2021-11-04,46.22,48.75,233.72,186.06,113.4,43.98,453.55,36.29,59.030277,168.77,15.27,62.71,330.71,84.37,28.89,47.99,1484.4,35.28447964,230.53,64.23,,447.6,473.94,83.54,163.25
2021-11-05,47.65,48.87,237.84,183.68,114.13,44.08,453.43,35.86,58.701862,169.66,15.46,62.65,331.46,85.5,28.72,49.19,1518.53,35.81336924,232.66,64.49,,446.35,467.91,84.46,163.09
2021-11-08,47.1,49.34,238.38,186.28,112.33,44.26,454.5,35.75,58.41098,169.01,15.44,62.64,333.85,82.98,28.67,49.26,1543.0,36.18670276,232.72,63.8,,441.65,466.14,84.74,162.47
2021-11-09,47.58,49.28,240.13,185.86,112.5,44.09,450.4,35.45,59.058427,169.52,15.53,63.17,339.34,83.04,28.75,49.31,1557.51,36.14225807,233.58,64.43,,438.99,470.24,85.66,161.45
2021-11-10,47.41,49.7,240.36,183.61,113.17,44.03,448.51,35.76,59.602658,172.0,15.72,63.53,329.53,84.42,28.78,49.49,1544.73,36.15114741,231.69,65.39,,442.98,457.36,85.49,160.73
2021-11-11,47.87,50.15,241.02,185.76,112.49,44.3,446.5,35.63,59.358693,170.65,15.94,62.9,329.58,84.1,28.76,49.71,1521.24,36.1333694,233.14,66.14,,443.56,453.0,86.01,159.51
2021-11-12,47.55,49.28,241.01,186.62,111.96,44.21,445.42,35.99,59.321159,170.74,14.64,63.24,332.04,84.55,28.6,50.18,1533.59,36.10225805,236.05,65.93,,444.36,452.59,86.44,161.64
2021-11-15,48.96,49.45,245.43,188.19,113.2,44.62,438.19,35.88,59.968606,172.68,14.7,63.7,333.66,85.79,28.84,50.13,1515.05,35.92892463,239.21,66.95,,443.84,461.96,88.0,162.93
2021-11-16,47.68,49.27,241.89,192.71,112.79,44.83,444.13,36.04,59.443142,170.74,14.58,63.26,332.62,85.14,28.7,49.62,1528.51,36.04892469,239.69,66.4,,449.67,477.91,86.69,164.84
2021-11-17,47.16,48.93,243.9,194.35,112.75,44.2,438.4,35.96,59.077194,170.75,14.55,63.12,335.02,85.49,28.49,48.59,1534.17,36.29336948,239.5,65.66,,451.21,465.84,87.17,164.3
2021-11-18,47.41,48.57,246.12,194.27,111.38,44.14,445.97,35.64,58.561113,171.49,14.61,62.9,335.11,84.42,28.27,48.35,1544.12,36.39114753,241.02,66.59,,449.51,473.24,88.01,162.35
2021-11-19,46.61,47.58,242.01,194.63,111.18,43.55,434.87,35.42,58.110715,173.38,14.39,62.04,334.55,85.38,28.4,47.88,1552.07,35.68447984,245.7,65.34,,444.22,473.0,86.04,160.84
2021-11-22,46.75,48.44,238.38,191.94,112.94,44.16,432.39,35.24,58.542346,174.57,14.77,62.88,321.83,86.28,28.51,48.35,1523.28,36.67114767,241.5,66.42,,438.76,460.93,85.22,161.29
2021-11-23,46.85,48.31,242.73,195.29,112.25,44.84,437.23,35.9,59.471292,173.08,14.81,63.44,324.0,85.9,28.73,49.71,1524.19,37.55559344,241.9,66.75,,435.89,458.76,86.66,160.43
2021-11-24,47.47,47.55,246.86,199.66,112.18,44.6,436.19,36.0,59.302393,173.41,14.86,63.3,326.11,85.76,28.66,49.77,1518.25,37.11114856,245.39,66.32,,437.72,457.86,87.82,158.76
2021-11-26,46.69,47.53,239.39,191.37,110.66,42.48,428.49,35.46,59.715258,170.31,14.43,62.76,321.22,84.51,28.18,47.68,1496.65,35.76447988,241.02,64.4,,426.3,456.58,84.27,155.6
2021-11-29,46.86,47.22,240.78,197.74,111.49,42.99,428.07,35.33,59.931073,173.32,14.61,63.52,325.0,85.09,28.44,47.12,1536.22,35.32003499,244.46,64.81,,431.88,463.26,86.22,157.36
2021-11-30,45.44,45.52,238.87,194.48,108.34,42.15,419.71,33.28,57.406968,168.57,14.35,61.77,312.25,81.59,27.83,44.79,1514.13,34.06225636,239.91,62.21,,415.29,454.41,85.31,154.17
2021-12-01,45.13,45.13,230.1,193.67,109.15,41.74,417.62,31.94,57.266219,167.8,14.21,61.43,306.53,82.22,27.89,43.76,1520.45,33.64892282,238.15,61.82,,412.86,448.43,82.66,153.48
2021-12-02,47.03,45.88,238.42,198.48,110.0,43.94,421.44,32.27,58.110715,170.37,14.99,62.86,318.51,83.23,28.23,45.64,1547.6,35.04447952,240.73,62.4,,421.64,450.68,85.51,159.03
2021-12-03,47.09,46.45,237.96,199.23,111.89,43.05,421.7,31.77,59.114727,171.63,15.17,64.23,309.4,85.03,28.66,45.28,1529.53,34.5422566,238.61,62.53,,415.81,435.72,85.04,160.39
2021-12-06,47.13,47.05,240.86,195.15,114.19,43.58,432.5,32.19,59.658958,173.92,15.12,64.44,307.42,85.94,29.22,46.34,1535.5,34.98225749,240.04,63.11,,424.55,423.54,86.16,164.43
2021-12-07,48.06,46.65,241.23,202.43,115.01,44.08,433.01,32.49,59.189793,176.52,15.47,64.57,316.01,86.53,29.32,47.59,1566.15,35.45336906,244.28,64.16,,432.56,434.95,86.15,166.28
2021-12-08,47.91,46.4,245.46,202.19,114.52,43.96,440.0,33.07,58.195165,176.76,15.58,64.21,319.04,86.79,29.17,47.31,1586.15,35.51114642,242.93,64.13,,434.64,426.0,87.59,164.82
2021-12-09,47.28,46.17,242.52,200.63,115.23,43.75,452.28,32.25,58.204548,175.82,15.38,63.97,311.16,86.7,28.6,47.89,1582.16,35.45781306,240.56,63.28,,431.11,416.92,86.63,164.05
2021-12-10,48.42,45.89,244.87,201.85,116.22,43.76,461.19,31.91,58.758162,176.14,15.21,64.76,321.99,87.24,28.73,47.87,1588.37,35.97336932,244.7,63.45,,435.37,409.58,86.86,163.37
2021-12-13,49.56,45.84,248.07,204.09,117.17,42.4,464.37,32.31,59.565125,180.9,14.79,65.93,320.44,87.96,28.88,46.34,1590.2,35.83114725,242.92,64.64,,432.54,403.75,87.97,162.81
2021-12-14,48.3,45.54,244.24,197.99,117.46,43.12,461.86,32.34,59.461909,179.3,14.57,65.91,313.99,87.19,28.83,46.83,1542.92,36.21336944,238.07,64.85,,432.06,395.09,87.06,162.46
2021-12-15,49.53,46.2,248.9,204.01,119.6,43.42,461.8,32.52,59.583892,182.27,14.79,67.34,327.49,88.43,29.27,46.72,1567.0,36.29781415,241.72,65.08,,439.01,402.48,89.23,165.86
2021-12-16,50.7,47.01,245.91,198.59,120.33,43.53,457.47,32.94,61.723282,182.93,14.95,68.86,326.6,88.66,29.48,47.62,1565.85,36.49781425,239.92,66.17,,432.32,390.62,88.13,169.32
2021-12-17,51.25,45.84,244.53,197.2,116.6,42.26,453.33,32.77,60.475304,183.11,15.08,67.65,320.07,86.41,29.56,46.65,1579.34,35.7333692,242.11,65.27,,417.37,384.66,87.65,164.59
2021-12-20,50.95,44.57,241.55,194.22,117.13,41.18,451.1,32.17,60.400238,182.62,14.85,67.79,308.71,86.4,29.5,44.22,1554.43,35.00003483,241.2,64.22,,411.52,370.57,86.73,160.68
2021-12-21,51.51,45.32,245.17,197.58,116.48,42.51,450.14,32.58,58.786312,181.27,15.42,65.06,316.24,87.18,29.42,46.13,1571.54,35.35114634,244.3,64.83,,423.04,383.31,87.98,163.93
2021-12-22,51.63,45.27,247.18,200.61,116.7,42.7,456.04,32.64,58.908295,183.37,15.55,65.7,324.66,87.06,29.41,45.95,1604.94,35.4000357,246.73,64.62,,425.95,388.79,88.45,165.74
2021-12-23,51.3,45.84,245.77,201.43,116.82,43.07,460.54,32.78,58.992744,182.08,15.76,65.99,325.53,87.02,29.42,46.16,1626.23,35.63114648,249.64,65.44,,428.73,391.56,88.18,167.06
2021-12-27,52.49,46.33,249.7,207.93,117.85,43.7,464.23,33.1,59.358693,183.58,15.92,66.06,335.58,87.55,29.53,46.18,1673.41,36.16003608,252.0,66.07,,433.29,400.75,89.38,169.74
2021-12-28,52.77,46.67,250.41,206.89,118.73,43.78,466.5,33.52,60.00614,186.14,15.97,66.89,332.84,88.42,29.77,46.46,1675.17,36.43114755,252.41,66.93,,434.76,400.07,89.9,171.19
2021-12-29,52.76,46.72,252.55,207.29,119.38,43.9,469.02,33.55,59.94984,187.39,16.07,67.02,336.3,88.91,29.79,46.29,1701.99,36.67559234,255.93,67.01,,436.53,401.0,90.55,171.21
2021-12-30,52.54,46.68,251.26,206.8,119.32,43.6,466.28,33.64,59.987373,188.03,15.89,67.05,332.8,89.06,29.95,46.26,1702.53,36.23559212,254.31,66.86,,435.34,398.69,90.54,171.09
2021-12-31,52.33,46.98,252.59,206.51,119.54,43.55,463.86,34.21,60.447154,188.86,15.77,67.38,334.32,89.01,30.06,46.39,1697.21,36.61781431,253.82,67.59,,436.89,391.45,90.5,172.44
2022-01-03,51.32,46.79,252.62,202.66,119.18,44.67,465.45,33.6,60.69112,184.14,16.14,67.26,321.96,88.58,30.14,47.0,1674.86,36.11559139,252.11,67.89,,442.17,387.56,91.06,170.6
2022-01-04,50.75,48.47,255.12,197.36,119.38,46.57,458.99,33.89,61.282267,179.42,16.83,67.89,323.41,88.11,29.99,48.16,1640.73,36.65336966,250.43,69.15,,448.08,380.82,92.25,171.25
2022-01-05,48.5,48.69,251.15,192.16,119.25,46.43,455.83,32.9,61.620065,178.1,16.89,68.8,303.21,88.33,30.05,46.91,1583.11,36.24448079,243.51,68.61,,428.92,362.48,90.46,173.1
2022-01-06,46.77,48.34,251.93,192.59,119.57,48.37,367.53,33.55,61.892181,175.3,16.97,68.49,306.23,87.9,30.01,47.56,1602.85,36.8622591,241.82,69.22,,426.88,368.77,90.72,170.62
2022-01-07,46.79,48.87,248.87,188.0,119.69,48.8,363.17,33.69,62.492711,173.5,17.13,68.57,299.39,88.24,30.25,48.21,1542.39,37.5911488,237.71,69.81,,422.01,355.21,89.65,167.71
2022-01-10,46.68,48.57,248.64,186.78,120.15,48.8,385.18,33.78,62.849276,170.03,17.0,68.77,293.69,87.51,30.23,48.3,1565.99,37.50670409,236.6,69.93,,421.29,348.43,89.68,166.19
2022-01-11,46.38,48.52,249.21,191.7,118.78,49.05,391.66,33.6,62.473945,168.31,17.04,68.53,297.68,86.97,29.95,48.76,1571.43,37.80448224,236.24,70.48,,428.71,346.75,90.55,168.81
2022-01-12,46.76,48.49,250.72,190.4,119.21,49.2,395.28,33.87,62.286279,169.18,17.15,68.33,301.69,87.71,29.96,49.03,1559.62,38.00448234,238.25,70.42,,428.51,352.72,90.98,168.45
2022-01-13,45.7,49.3,251.07,186.61,119.83,49.54,393.59,33.5,62.71791,168.09,17.49,68.9,291.23,88.86,30.0,49.46,1503.69,38.32892716,229.86,70.9,,423.01,336.27,91.47,168.82
2022-01-14,44.77,49.5,248.68,187.14,119.38,50.45,391.66,32.61,63.365357,163.57,17.56,69.9,286.01,88.09,29.97,48.67,1512.76,38.04003835,226.48,71.55,,420.48,328.98,90.83,165.0
2022-01-18,44.09,49.31,247.98,181.42,118.38,49.62,387.88,31.71,62.85866,162.01,17.32,69.26,278.05,87.62,29.89,47.24,1483.75,37.6578155,220.1,71.27,,412.64,332.53,90.25,163.79
2022-01-19,43.24,49.35,245.97,180.45,118.67,47.97,377.84,31.99,62.492711,161.02,16.74,69.15,280.05,87.64,29.82,45.64,1469.07,36.68003701,217.24,71.0,,416.8,330.95,89.22,161.55
2022-01-20,42.59,48.17,243.37,177.48,118.36,46.62,383.01,31.65,62.051697,162.7,16.67,68.48,278.73,87.88,29.71,45.16,1470.53,37.02225918,216.53,68.89,,417.97,322.53,88.35,159.7
2022-01-21,43.35,47.29,242.0,173.42,118.46,45.04,375.25,31.32,62.502095,161.39,16.14,69.03,275.08,87.72,29.66,44.42,1458.34,36.68448101,217.14,68.94,,414.27,313.02,88.06,154.74
2022-01-24,44.37,48.23,240.39,175.36,116.88,45.48,379.1,31.9,62.11738,159.79,16.1,68.55,287.03,86.4,29.56,44.93,1462.64,37.04892586,220.1,68.59,,417.01,321.62,88.34,155.03
2022-01-25,44.02,47.74,241.5,168.77,117.63,44.92,375.04,31.26,62.107997,157.0,15.89,68.34,277.6,85.98,29.54,46.1,1413.7,36.65336966,212.75,68.37,,405.23,308.83,87.62,153.99
2022-01-26,44.28,47.31,240.5,168.49,118.18,44.8,377.09,29.7,60.803719,155.55,15.84,67.8,278.82,85.58,29.29,45.37,1405.53,36.60448097,208.43,72.27,,405.99,302.76,87.39,153.49
2022-01-27,43.66,46.39,237.21,161.12,119.81,44.23,383.05,28.97,61.150901,156.15,15.81,68.35,277.18,86.32,29.35,44.42,1396.45,36.15114741,207.44,74.2,,397.41,306.52,86.67,153.39
2022-01-28,45.0,47.18,243.36,164.02,120.24,44.47,386.18,29.96,61.235351,157.84,16.13,69.38,287.6,87.65,29.68,41.42,1430.53,37.62670415,211.59,75.92,,410.04,315.91,88.89,154.83
2022-01-31,45.92,48.25,244.23,168.82,120.43,44.63,392.5,30.85,59.114727,160.8,16.33,68.68,293.89,88.74,29.68,42.59,1472.68,37.55559344,217.18,75.0,,421.43,333.76,88.73,156.2
2022-02-01,46.12,48.05,244.48,169.06,118.48,45.94,390.68,31.03,59.330543,158.71,16.81,68.25,295.74,87.59,29.52,42.88,1496.43,38.12892706,216.85,75.53,,422.3,344.91,88.1,157.35
2022-02-02,46.64,47.71,251.63,171.26,120.23,46.67,401.22,31.46,59.480675,160.82,17.03,68.77,300.4,88.56,29.71,42.7,1526.07,39.0044835,223.48,76.69,,428.42,349.19,92.0,157.62
2022-02-03,45.89,47.56,250.21,165.88,120.06,46.18,426.21,30.72,59.555742,157.51,16.85,69.05,289.93,88.01,29.68,42.25,1495.52,39.52892843,218.55,75.67,,422.72,330.35,91.59,156.74
2022-02-04,45.64,46.79,247.3,166.21,120.0,47.34,429.85,30.45,57.7823,155.5,16.84,67.92,294.64,86.88,29.41,42.5,1491.9,39.89337328,218.43,75.71,,417.71,336.37,90.12,152.99
2022-02-07,45.27,46.66,244.37,166.08,119.6,48.32,430.35,30.49,57.960582,155.42,16.93,68.14,294.85,87.36,29.29,42.89,1499.95,40.36004018,214.4,75.98,,421.89,332.2,89.55,152.83
2022-02-08,44.75,47.14,240.49,168.42,119.93,49.5,433.0,30.41,57.894899,155.66,17.1,68.43,302.66,87.39,29.53,43.98,1500.69,41.24448596,216.82,76.69,,423.5,334.4,87.19,154.25
2022-02-09,46.07,47.16,248.75,172.15,120.52,49.19,436.54,31.35,57.857366,155.73,17.3,68.17,302.9,87.71,29.53,44.66,1554.67,41.16448592,219.53,77.28,,432.21,339.64,90.32,156.99
2022-02-10,44.77,46.61,242.0,169.23,115.88,49.12,432.17,30.93,59.658958,150.41,17.35,67.08,291.12,85.56,28.8,44.13,1521.7,40.8622631,212.72,76.44,,424.89,334.35,86.97,153.81
2022-02-11,44.43,46.56,240.67,165.04,116.16,48.54,423.97,30.73,59.912307,149.46,17.2,68.06,288.75,85.72,28.66,43.79,1430.41,39.98670666,214.23,76.47,,421.44,316.72,86.38,149.9
2022-02-14,43.65,46.23,238.15,165.93,116.05,48.23,419.64,30.84,60.756803,148.03,16.87,67.63,288.58,85.13,28.35,44.03,1416.12,39.77337322,213.56,76.12,,416.94,313.64,85.92,149.27
2022-02-15,43.75,46.73,239.96,169.77,116.31,49.38,422.1,31.3,60.60667,146.77,17.38,67.0,296.99,84.38,28.25,44.79,1429.76,40.04892869,216.3,76.8,,425.44,318.15,86.32,151.64
2022-02-16,44.01,46.57,239.87,170.13,116.49,49.51,428.77,31.37,60.353321,146.29,17.64,66.76,298.23,84.47,28.23,44.85,1462.2,40.42226288,212.25,76.9,,426.47,320.04,86.23,151.87
2022-02-17,43.57,46.12,236.14,165.5,118.55,48.19,424.71,31.19,60.841252,148.06,17.24,67.79,286.5,84.51,28.14,43.66,1417.12,39.89337328,208.37,76.65,,419.98,310.03,84.93,149.05
2022-02-18,43.01,46.74,235.09,160.59,119.35,48.23,421.75,31.13,61.995397,148.26,17.33,68.15,288.23,84.67,26.1,43.42,1408.46,40.20892877,208.22,76.39,,419.92,308.66,84.36,149.64
2022-02-22,42.68,46.91,236.25,158.59,118.33,48.33,420.57,30.99,62.042313,147.83,16.94,67.34,281.8,84.92,26.81,42.71,1416.75,40.19559543,206.67,76.71,,416.77,304.58,84.66,146.67
2022-02-23,42.24,45.11,234.38,153.35,117.26,47.17,413.76,30.31,62.370729,146.73,16.62,67.11,273.57,83.76,26.1,41.6,1380.65,39.71115052,202.94,75.24,,406.72,295.24,83.73,140.61
2022-02-24,45.43,44.19,236.37,158.5,117.74,45.76,421.3,31.6,59.856007,148.6,16.25,65.56,281.39,83.25,25.94,41.24,1412.37,38.95559481,209.82,75.85,,418.08,310.36,84.63,137.71
2022-02-25,48.67,45.42,244.05,159.98,121.95,48.09,432.66,32.13,61.629449,152.69,16.02,67.99,286.54,86.03,26.43,43.19,1447.52,40.5289296,214.19,78.9,,428.63,317.58,87.26,141.09
2022-02-28,49.18,43.53,238.59,157.37,121.59,47.84,434.32,32.63,59.996756,151.09,15.92,67.43,280.42,85.95,26.17,42.78,1408.74,40.1333734,213.72,78.45,,429.38,319.94,85.3,133.45
2022-03-01,49.67,41.27,234.18,153.29,120.0,44.46,431.0,33.16,59.433759,151.02,15.41,66.82,274.46,84.79,25.45,39.47,1393.34,39.19115026,216.04,77.99,,425.73,315.18,83.63,126.5
2022-03-02,50.48,42.01,240.68,157.86,122.37,46.07,436.45,34.08,59.696491,152.1,16.99,67.46,283.98,85.99,25.72,39.76,1387.3,40.24004012,217.85,80.28,,440.82,330.07,85.5,128.78
2022-03-03,51.73,42.23,243.1,155.4,125.21,46.3,436.01,33.48,60.738036,154.94,16.75,68.27,279.07,87.3,26.01,38.89,1404.71,40.16448475,218.73,81.93,,442.04,322.84,86.69,128.05
2022-03-04,52.14,42.21,247.34,151.67,127.88,44.55,441.39,34.01,60.944469,161.04,16.42,68.12,269.84,89.52,26.45,37.28,1388.78,40.04004002,217.87,82.8,,450.03,320.58,88.61,123.95
2022-03-07,51.07,40.98,244.58,146.87,127.11,41.98,426.83,33.96,61.873414,159.22,15.77,67.67,257.51,89.57,26.15,34.76,1339.44,39.51115042,214.85,83.97,,435.0,302.38,87.77,114.5
2022-03-08,50.74,41.61,239.95,146.29,126.17,41.96,424.66,32.57,58.767545,154.25,16.09,63.76,270.44,87.75,26.29,35.06,1317.1,39.65781716,206.83,83.13,,430.56,296.52,86.08,117.74
2022-03-09,51.09,42.17,244.46,151.05,125.03,44.74,429.17,32.72,58.354681,153.79,16.37,64.11,283.2,86.74,26.69,36.2,1388.29,40.74670771,209.59,81.78,,441.42,305.82,87.78,122.03
2022-03-10,51.39,42.04,244.02,146.49,127.3,44.48,431.3,32.6,57.247452,153.13,16.36,63.1,281.09,87.55,26.58,35.43,1338.34,41.24892996,208.28,84.31,,425.07,301.74,87.5,121.19
2022-03-11,50.53,42.43,241.12,145.87,126.97,44.0,426.12,32.2,56.158991,152.08,16.55,62.27,279.83,87.49,26.27,35.04,1311.22,41.95559764,204.16,83.6,,420.4,291.55,86.8,120.23
2022-03-14,48.03,42.54,239.32,143.98,126.52,45.85,431.94,33.36,56.534322,152.62,16.32,62.57,273.96,87.38,26.15,35.48,1289.32,41.63559748,199.43,82.57,,418.68,289.24,86.38,121.95
2022-03-15,48.68,43.19,240.22,149.66,127.76,45.79,439.87,33.43,57.538334,155.95,16.53,63.28,279.59,88.46,26.5,36.14,1319.45,42.22226444,204.39,82.81,,426.51,289.92,87.39,123.37
2022-03-16,49.11,44.16,243.01,154.41,127.79,47.5,442.82,33.76,57.200536,156.15,16.76,62.65,288.12,87.93,26.62,37.67,1358.84,41.79559756,206.35,81.45,,428.53,305.1,88.22,127.87
2022-03-17,49.57,44.97,245.97,156.75,127.78,46.75,441.09,34.25,57.275602,157.43,16.72,63.22,290.04,88.61,26.79,37.45,1389.13,42.32893116,212.66,83.78,,432.91,307.6,89.32,128.68
2022-03-18,49.47,45.01,245.38,161.41,126.07,46.69,440.61,34.2,57.01287,158.72,17.04,62.41,298.35,87.85,26.67,37.59,1405.23,42.66670933,220.75,83.98,,437.38,316.93,89.0,130.93
2022-03-21,50.15,44.76,244.83,160.28,127.1,46.47,436.87,33.83,57.191153,157.01,17.05,62.82,296.72,89.46,26.9,36.38,1394.61,43.54226577,214.92,87.16,,448.74,308.22,88.89,128.91
2022-03-22,50.95,45.09,243.07,158.86,125.71,47.41,438.43,33.71,57.313135,156.58,17.13,62.68,300.45,88.58,26.86,37.6,1399.59,43.92448863,218.08,87.56,,449.81,315.03,88.1,130.46
2022-03-23,52.15,44.63,241.44,156.35,126.96,45.68,430.61,33.42,57.7823,155.6,16.97,64.23,289.48,89.13,26.89,36.34,1359.31,43.5333771,211.83,89.09,,454.64,310.42,87.44,128.74
2022-03-24,52.49,45.24,243.2,159.08,127.79,45.85,437.42,33.54,57.979349,158.15,17.05,66.36,296.24,89.55,27.33,36.4,1379.5,43.56002178,215.11,90.43,,467.93,317.74,88.1,129.51
2022-03-25,53.34,46.32,247.24,160.11,129.85,46.76,435.54,33.81,58.945828,159.55,17.54,67.39,295.42,90.78,27.59,36.67,1388.39,43.98668866,215.75,93.49,,471.58,321.14,89.02,129.46
2022-03-28,53.68,46.12,249.99,160.04,129.7,45.8,435.05,34.42,59.077194,161.42,17.38,66.86,296.66,91.8,27.77,35.85,1395.69,44.17335542,219.74,92.35,,470.83,331.78,90.08,129.55
2022-03-29,55.12,46.69,258.26,165.07,130.59,46.14,438.95,35.15,59.912307,164.44,17.56,67.66,306.42,92.4,28.44,36.76,1423.28,44.50002225,221.3,87.84,,471.37,343.97,92.88,135.89
2022-03-30,55.46,46.39,251.95,160.81,132.56,44.28,439.39,35.44,60.118739,165.85,17.28,67.94,301.55,93.82,28.7,35.73,1405.74,44.72002236,222.12,89.3,,473.12,376.92,91.5,132.94
2022-03-31,55.41,46.15,248.37,157.97,132.21,43.04,435.17,35.05,60.512837,165.53,16.71,67.72,297.46,93.76,28.56,34.81,1373.19,44.39335553,222.46,90.26,,472.63,365.23,89.92,131.07
2022-04-01,56.23,46.3,254.44,158.4,134.94,41.8,441.41,34.81,61.563766,168.84,16.29,68.85,299.46,94.79,29.02,35.16,1371.63,44.87335577,225.27,91.17,,474.3,367.44,92.16,134.01
2022-04-04,55.83,45.9,251.01,159.59,133.63,41.67,437.69,35.09,61.282267,166.25,16.32,68.49,300.29,94.39,28.7,35.57,1357.43,43.97335532,226.55,90.43,,484.7,384.18,91.05,133.37
2022-04-05,55.27,45.78,249.44,154.95,134.29,41.23,443.22,34.85,61.732665,167.64,15.8,69.16,297.53,94.94,28.71,35.27,1349.01,44.28002214,223.4,90.9,,481.28,378.99,90.8,132.41
2022-04-06,56.17,45.69,254.95,151.54,137.61,40.98,449.05,34.99,62.445795,168.99,15.57,69.73,294.63,97.13,29.39,35.77,1327.86,44.5333556,220.0,92.83,,476.25,371.83,92.62,134.14
2022-04-07,55.65,45.38,249.34,151.32,136.33,40.44,457.6,35.54,62.999409,171.14,16.0,69.75,294.75,96.8,29.13,35.65,1368.74,44.84668909,220.7,93.98,,479.7,379.23,91.66,134.15
2022-04-08,55.93,46.7,249.61,149.79,137.35,40.55,457.81,35.39,63.393507,169.87,16.1,70.17,299.68,97.07,29.11,36.64,1381.84,45.1333559,218.78,95.25,,480.68,369.46,91.77,132.53
2022-04-11,55.53,46.67,246.25,147.4,136.86,40.49,451.33,35.56,63.675006,169.22,15.81,70.51,288.79,96.48,28.91,36.52,1348.0,44.97335582,213.85,94.57,,473.27,368.74,89.85,131.75
2022-04-12,55.95,46.64,246.48,146.66,137.85,39.63,449.04,35.43,63.759456,168.55,15.41,70.43,289.47,96.75,28.83,36.87,1313.77,45.68002284,213.34,95.07,,477.65,376.16,90.26,128.71
2022-04-13,55.95,47.05,247.62,147.26,136.63,39.51,458.78,35.48,63.768839,167.15,15.48,70.68,295.37,96.25,28.97,37.47,1342.59,45.55335611,215.33,95.55,,480.2,395.03,90.36,130.59
