datetime,OMC,TER,JBHT,EG,ALLE,BBY,MAS,TXT,IEX,TKO,AVY,ARE,UDR,PAYC,CNC,REG,BEN,JKHY,SOLV,MRNA,NDSN,CPT,FOX,PEAK
2021-10-28,69.02,137.01,198.01,267.4,127.95,121.12,65.5,72.77,222.96,61.27,215.29,205.92,56.26,537.32,71.61,70.88,31.23,163.85,,347.92,251.05,162.85,37.93,0.26
2021-10-29,68.08,138.24,197.19,261.5,128.3,122.24,65.55,73.85,222.57,61.09,217.72,204.14,55.53,547.85,71.24,70.41,31.49,166.48,,345.21,254.21,163.1,36.96,0.27
2021-11-01,68.96,139.61,195.78,265.42,129.87,123.91,64.64,74.6,223.9,61.82,219.24,205.0,55.03,546.58,71.74,71.32,35.15,166.03,,337.17,258.74,161.54,38.18,0.27
2021-11-02,67.87,139.35,193.19,273.81,131.2,123.83,64.09,75.33,231.9,61.79,216.18,205.42,55.2,553.23,69.34,72.28,37.68,159.3,,348.64,259.47,161.57,38.68,0.27
2021-11-03,68.0,140.32,195.41,273.97,129.39,125.1,64.16,77.18,230.32,60.94,217.24,207.52,55.17,512.33,73.9,74.38,37.25,159.13,,345.92,259.71,163.32,38.63,0.26
2021-11-04,67.63,144.59,197.27,268.81,131.08,128.61,64.67,76.02,233.38,60.34,218.35,206.12,54.15,512.0,73.77,74.01,36.27,158.65,,284.02,262.72,160.52,38.42,0.22
2021-11-05,68.8,144.22,193.27,273.55,131.41,129.07,64.17,77.44,234.51,58.66,226.42,206.22,54.81,504.4,74.17,75.95,35.88,158.35,,236.99,261.28,161.38,38.61,0.225
2021-11-08,69.02,143.89,194.72,273.69,132.02,130.09,64.05,76.06,235.46,59.03,226.48,206.68,54.88,511.42,74.08,73.46,35.74,161.1,,244.68,262.08,161.86,37.9,0.22
2021-11-09,68.99,145.42,195.28,272.44,132.97,132.94,65.72,76.43,235.86,56.79,227.13,206.95,55.22,507.33,74.77,73.7,35.72,159.04,,236.85,262.95,162.95,37.7,0.215
2021-11-10,69.19,142.01,193.48,270.32,132.63,131.25,64.44,75.32,235.54,55.29,222.59,205.42,55.45,491.6,75.06,74.36,35.01,161.76,,228.96,263.77,164.6,37.81,0.22
2021-11-11,69.6,143.21,196.42,272.82,132.41,132.9,64.58,76.87,233.58,55.78,221.85,205.58,55.87,488.01,75.29,75.16,35.48,159.21,,225.82,264.99,166.37,38.22,0.23
2021-11-12,68.93,146.19,199.21,274.15,135.18,135.63,66.71,77.03,235.05,55.91,225.19,205.55,55.9,490.24,75.86,74.65,35.91,157.74,,231.19,267.45,165.65,38.15,0.235
2021-11-15,69.03,148.17,199.35,275.5,134.04,132.36,67.24,76.57,234.61,56.15,224.59,206.04,56.94,484.08,75.1,75.03,35.74,157.0,,235.07,265.52,167.93,38.42,0.235
2021-11-16,68.06,151.24,201.46,278.54,135.66,134.93,68.48,75.73,236.5,56.23,225.22,206.22,56.13,486.0,74.98,74.39,35.65,157.64,,234.28,267.8,165.06,37.61,0.245
2021-11-17,69.14,151.61,199.78,278.13,136.47,132.86,68.09,75.42,236.16,53.88,222.92,207.27,56.32,477.07,76.18,74.69,35.0,153.8,,242.23,269.33,166.5,37.54,0.24
2021-11-18,67.71,150.85,195.75,274.4,134.93,135.61,67.75,75.25,235.84,53.33,219.78,206.4,56.69,469.4,75.37,74.76,34.82,151.8,,251.41,268.53,165.76,36.92,0.245
2021-11-19,67.12,151.27,194.26,267.11,133.8,136.13,67.6,75.34,234.42,52.66,218.52,206.6,56.15,470.52,73.01,73.8,34.68,153.21,,263.78,266.96,166.25,36.32,0.245
2021-11-22,68.1,149.38,197.35,273.87,132.58,138.0,68.28,76.68,235.32,51.2,218.97,203.73,55.63,452.71,74.08,73.77,34.5,153.18,,282.69,267.51,166.47,36.07,0.22
2021-11-23,69.11,149.1,200.58,279.49,132.04,121.01,68.22,76.09,236.37,52.5,221.45,206.45,56.71,448.37,76.03,73.86,34.69,153.04,,276.38,267.99,167.58,36.35,0.22
2021-11-24,68.94,150.83,200.23,277.9,132.02,116.69,68.38,75.31,236.07,53.08,218.85,210.38,57.69,452.3,75.61,74.35,34.44,152.81,,273.39,269.02,170.69,35.88,0.21
2021-11-25,68.94,150.83,200.23,277.9,132.02,116.69,68.38,75.31,236.07,53.08,218.85,210.38,57.69,452.3,75.61,74.35,34.44,152.81,,273.39,269.02,170.69,35.88,0.23
2021-11-26,67.75,146.35,194.57,268.4,129.37,114.77,67.08,72.73,230.94,51.37,213.95,204.45,55.69,437.84,73.9,71.26,33.14,151.14,,329.63,258.22,166.98,35.07,0.23
2021-11-29,67.47,154.45,195.87,264.37,128.68,110.95,67.34,72.79,234.42,50.8,215.53,205.26,57.47,447.43,73.77,70.76,33.75,152.31,,368.51,262.15,168.85,34.49,0.23
2021-11-30,67.31,152.87,191.16,256.38,123.64,106.86,65.9,70.8,224.59,49.36,205.07,200.07,56.73,437.48,71.41,69.34,32.4,151.63,,352.43,254.19,165.21,33.6,0.23
2021-12-01,66.57,152.35,185.99,256.9,122.79,102.25,65.67,69.15,221.15,47.71,202.71,198.19,54.58,422.09,70.18,68.68,31.82,147.96,,310.61,251.6,162.55,32.22,0.205
2021-12-02,69.09,150.94,190.13,263.83,128.43,103.92,67.54,72.72,228.21,49.13,209.18,202.61,56.65,439.08,71.42,71.89,32.64,152.15,,301.49,261.73,168.27,32.91,0.2
2021-12-03,69.04,150.56,191.72,262.47,129.22,105.87,68.76,72.25,228.29,49.42,205.66,202.66,56.48,417.83,71.05,71.77,31.89,154.02,,306.72,260.1,167.28,33.54,0.22
2021-12-06,69.64,152.61,195.56,266.97,131.6,104.66,68.49,73.8,234.69,49.34,211.01,206.03,57.47,418.59,71.77,73.12,32.33,158.89,,265.33,264.11,169.84,33.92,0.205
2021-12-07,69.88,159.11,196.17,270.89,131.74,106.68,68.6,75.23,235.14,49.76,215.21,210.72,58.98,435.39,73.4,74.13,32.98,157.37,,282.35,264.85,171.34,33.95,0.21
2021-12-08,69.98,160.41,196.69,273.83,132.48,106.93,68.85,75.1,237.09,49.76,215.51,212.32,59.09,435.74,73.88,74.32,33.35,156.32,,283.4,266.74,173.62,34.28,0.21
2021-12-09,69.79,156.57,198.57,271.19,130.89,104.38,68.44,74.48,235.35,48.71,211.55,210.99,58.31,424.33,74.87,73.12,33.26,156.56,,272.21,266.23,171.64,34.15,0.21
2021-12-10,70.91,159.76,198.56,269.97,131.06,103.82,68.71,75.41,236.29,49.12,212.63,211.94,58.38,419.72,78.45,73.27,34.05,158.25,,257.06,270.67,173.69,34.24,0.205
2021-12-13,71.25,155.36,200.8,267.48,130.46,100.24,68.29,73.13,236.53,48.12,210.63,214.04,59.35,415.46,78.15,72.88,34.12,162.52,,271.99,267.91,175.75,33.8,0.195
2021-12-14,72.11,155.94,196.6,269.71,129.63,101.37,68.14,73.14,234.14,47.54,208.32,211.99,58.59,405.12,81.85,71.86,33.73,162.35,,277.16,264.56,173.47,33.47,0.2
2021-12-15,72.56,161.96,198.6,269.88,130.36,102.49,69.3,75.15,237.81,48.26,210.87,218.57,59.62,414.89,83.33,71.82,34.61,159.92,,283.28,269.12,176.89,33.73,0.2
2021-12-16,73.69,158.3,196.53,270.56,131.62,100.22,68.75,74.64,239.5,47.6,210.87,216.57,58.69,399.37,83.0,71.65,34.16,165.1,,282.02,248.85,174.49,34.32,0.21
2021-12-17,73.03,156.26,192.1,266.93,127.89,100.03,66.47,74.08,228.73,48.16,206.89,215.37,57.96,406.82,83.02,71.55,33.22,164.24,,294.8,248.43,171.61,34.22,0.21
2021-12-20,70.46,155.71,190.77,261.67,124.25,95.77,64.74,72.25,223.49,47.78,202.38,215.11,57.69,400.54,82.42,70.07,32.14,162.99,,276.38,245.54,171.95,33.82,0.21
2021-12-21,72.24,160.36,194.95,264.84,126.36,97.48,66.38,75.02,228.46,47.59,208.24,217.49,58.22,416.75,82.99,72.93,32.92,165.02,,268.14,250.86,172.5,34.21,0.21
2021-12-22,71.57,160.9,194.84,263.07,126.25,97.37,67.45,75.0,229.05,47.75,207.15,219.17,58.81,421.75,84.37,72.94,32.87,165.83,,251.36,249.87,174.46,34.13,0.23
2021-12-23,72.19,162.74,197.23,267.02,127.28,98.08,68.0,75.91,230.64,48.36,208.47,217.63,58.68,423.83,84.72,72.86,33.42,165.43,,249.99,253.66,173.49,34.51,0.23
2021-12-24,72.19,162.74,197.23,267.02,127.28,98.08,68.0,75.91,230.64,48.36,208.47,217.63,58.68,423.83,84.72,72.86,33.42,165.43,,249.99,253.66,173.49,34.51,0.25
2021-12-27,72.95,168.56,203.14,271.22,129.58,99.08,69.22,76.99,233.62,48.69,212.5,220.1,59.43,426.36,84.37,73.55,34.05,165.55,,246.88,256.62,176.56,34.62,0.25
2021-12-28,73.53,164.61,203.79,274.23,131.06,99.52,69.57,77.19,234.97,48.97,214.79,221.99,59.44,420.99,84.45,73.86,34.06,167.38,,241.44,256.59,176.79,34.77,0.25
2021-12-29,73.54,166.77,205.75,276.2,132.37,100.86,70.23,77.49,235.83,49.51,217.11,223.57,59.82,417.21,84.22,74.29,33.85,167.84,,247.88,256.81,177.66,34.38,0.23
2021-12-30,73.76,163.72,203.73,274.21,131.56,101.55,69.68,77.17,235.43,48.98,215.28,223.16,59.88,417.7,83.99,74.79,33.44,167.72,,251.6,254.76,178.18,34.75,0.235
2021-12-31,73.27,163.53,204.4,273.92,132.44,101.6,70.22,77.2,236.32,49.34,216.57,222.96,59.99,415.19,82.4,75.35,33.49,166.99,,253.98,255.27,178.68,34.27,0.235
2022-01-03,73.89,166.11,201.84,272.79,129.36,102.12,69.42,76.34,230.69,49.86,210.81,219.83,59.9,404.94,82.65,76.12,33.41,171.5,,235.05,251.03,176.45,34.99,0.235
2022-01-04,75.52,166.38,207.66,272.87,132.4,105.14,70.21,77.69,235.52,50.52,215.92,220.82,60.79,391.87,81.08,77.86,34.22,174.66,,233.06,250.14,176.32,35.13,0.265
2022-01-05,75.77,160.25,203.36,269.25,129.31,103.0,68.32,76.32,231.35,48.67,213.98,206.65,59.21,360.94,79.79,76.23,33.86,172.92,,215.23,242.92,172.87,34.76,0.25
2022-01-06,77.78,163.48,201.95,274.31,128.07,102.88,68.65,76.78,230.67,49.02,214.01,209.84,59.23,356.83,76.34,76.44,34.1,169.6,,216.06,240.42,170.96,35.48,0.25
2022-01-07,78.39,158.27,200.11,279.17,126.63,102.5,67.07,78.25,227.57,50.02,213.24,209.0,58.21,355.8,76.34,75.74,35.16,169.75,,213.86,238.09,166.89,36.0,0.25
2022-01-10,77.76,156.61,197.98,280.2,125.09,102.75,66.61,76.75,224.84,51.16,207.46,207.82,58.01,364.02,77.84,76.28,34.92,169.56,,233.7,238.33,165.49,35.97,0.23
2022-01-11,77.52,160.54,199.05,285.64,127.61,104.09,67.48,76.5,226.16,51.54,211.69,208.62,58.24,367.2,80.02,76.39,35.96,169.74,,221.39,240.13,165.66,35.86,0.23
2022-01-12,77.0,162.9,202.8,283.02,127.58,102.68,68.32,76.88,226.93,51.12,212.84,209.97,58.91,358.07,80.32,76.44,35.12,171.91,,222.89,242.55,168.74,36.22,0.23
2022-01-13,78.89,158.25,204.19,284.6,126.12,102.6,68.14,77.11,226.21,52.38,211.51,209.87,58.98,342.55,79.88,77.04,34.93,168.2,,210.17,239.0,168.68,36.84,0.23
2022-01-14,79.6,164.57,202.07,290.3,124.46,100.04,67.28,76.66,220.31,53.17,209.08,210.28,58.58,333.99,80.55,75.8,35.27,168.94,,204.73,238.41,165.59,37.7,0.23
2022-01-17,79.6,164.57,202.07,290.3,124.46,100.04,67.28,76.66,220.31,53.17,209.08,210.28,58.58,333.99,80.55,75.8,35.27,168.94,,204.73,238.41,165.59,37.7,0.24
2022-01-18,78.89,155.56,200.49,290.9,123.89,98.64,65.9,75.21,217.61,52.45,206.87,207.39,58.42,322.73,78.69,74.8,34.26,165.37,,186.61,234.32,164.67,36.7,0.25
2022-01-19,76.97,148.32,200.65,287.34,122.93,99.35,65.59,74.81,216.1,51.42,206.25,206.34,57.46,329.76,77.61,72.92,33.82,166.42,,174.07,236.94,162.5,36.48,0.25
2022-01-20,75.54,145.48,200.41,287.1,120.75,94.9,65.14,73.24,216.1,50.5,203.06,198.33,56.69,328.27,78.95,70.56,32.72,163.08,,167.52,233.21,158.5,35.27,0.265
2022-01-21,75.6,143.39,198.95,284.03,121.28,96.45,64.26,71.61,219.15,49.65,200.76,196.58,56.33,310.0,77.14,69.99,31.82,163.74,,160.07,231.44,157.68,34.82,0.265
2022-01-24,75.61,147.44,202.67,284.11,123.55,101.38,65.0,71.89,220.6,50.0,200.37,195.26,56.19,326.29,77.53,70.89,31.69,163.22,,157.3,234.63,157.99,35.86,0.265
2022-01-25,75.48,138.29,195.95,285.29,120.68,98.03,63.44,71.23,215.48,49.05,195.68,194.16,56.0,304.67,76.37,70.73,31.55,158.85,,152.54,228.33,155.76,35.88,0.265
2022-01-26,75.61,143.37,195.5,281.76,120.39,96.92,62.34,71.75,211.68,48.55,195.27,189.72,55.69,302.06,75.34,70.43,31.74,156.82,,154.96,225.9,154.46,34.87,0.265
2022-01-27,73.29,111.24,188.11,277.94,120.51,96.1,61.56,66.65,208.67,48.83,196.37,185.54,54.61,300.98,76.27,69.77,31.33,157.22,,148.62,223.88,150.51,35.01,0.23
2022-01-28,74.63,112.12,191.9,280.75,121.21,97.64,62.6,66.67,211.29,48.7,199.5,189.56,56.4,317.23,77.27,71.19,31.23,165.55,,159.47,227.77,158.33,36.71,0.23
2022-01-31,75.36,117.43,192.54,283.4,122.73,99.28,63.33,68.06,215.44,49.94,205.42,194.84,56.84,335.3,77.76,71.75,31.97,167.81,,169.33,232.54,160.09,37.18,0.25
2022-02-01,76.4,116.88,192.15,284.53,120.0,100.45,63.36,68.87,216.23,49.97,206.39,195.28,56.35,338.05,76.95,71.68,32.14,168.7,,172.74,234.42,159.5,36.99,0.25
2022-02-02,77.16,117.22,195.78,290.21,120.18,99.05,63.64,69.77,206.5,49.42,200.7,196.92,57.96,325.56,78.82,71.83,32.16,170.55,,169.61,236.49,163.12,37.27,0.25
2022-02-03,77.68,111.86,193.31,285.24,116.11,97.1,62.63,68.11,202.62,47.81,193.13,191.79,57.53,314.68,81.53,71.13,30.96,167.0,,163.95,231.94,165.21,37.45,0.25
2022-02-04,76.74,114.01,189.6,285.99,119.25,96.83,61.46,67.24,197.48,51.71,189.31,190.61,57.0,325.76,80.57,70.25,31.12,168.0,,163.01,230.69,166.24,37.25,0.23
2022-02-07,77.41,114.23,186.56,286.76,120.46,97.58,60.32,67.47,197.98,52.58,181.47,187.56,56.32,328.58,80.79,69.91,31.08,167.32,,160.27,229.49,162.2,37.18,0.225
2022-02-08,78.92,116.39,188.9,290.37,121.72,99.46,59.15,69.04,197.74,52.74,184.34,186.95,55.7,335.01,85.67,70.47,30.94,169.2,,153.31,232.94,162.21,37.35,0.225
2022-02-09,90.12,121.37,194.39,289.12,125.18,102.22,60.57,71.59,198.85,54.97,188.83,191.15,57.01,364.94,85.95,72.26,31.34,175.04,,164.03,236.27,167.84,39.92,0.225
2022-02-10,86.35,117.33,191.51,291.44,120.69,100.47,58.27,70.62,194.65,55.33,186.74,185.21,55.1,364.39,84.15,70.5,31.39,166.76,,160.42,231.0,164.16,40.05,0.245
2022-02-11,84.8,113.09,189.97,294.93,118.87,100.57,57.73,69.71,189.84,55.7,183.49,185.65,55.26,349.56,83.32,66.83,30.63,167.41,,161.32,217.71,165.94,39.45,0.245
2022-02-14,84.74,112.31,192.49,293.12,118.33,100.64,57.25,68.56,191.68,56.04,181.78,183.62,54.61,345.72,82.01,65.16,30.4,170.18,,142.47,222.11,162.03,38.75,0.245
2022-02-15,86.42,118.1,193.01,300.63,117.09,102.19,58.03,70.54,191.27,58.29,184.57,185.18,54.76,348.19,84.08,66.16,31.07,168.94,,151.12,229.93,162.63,39.11,0.245
2022-02-16,86.34,119.11,191.0,303.08,115.24,99.63,58.68,72.2,189.98,57.45,184.67,187.09,55.07,344.48,84.22,67.27,31.38,169.54,,151.81,235.14,163.77,38.91,0.23
2022-02-17,84.46,116.0,187.84,302.76,114.59,98.63,57.75,70.11,188.71,58.63,182.7,186.01,54.23,327.72,82.81,66.72,30.11,170.35,,146.36,228.88,161.83,38.66,0.23
2022-02-18,84.12,114.83,188.29,304.42,114.13,97.71,57.56,69.52,189.34,58.55,180.87,185.61,54.24,318.57,82.06,66.5,30.37,172.46,,145.74,229.51,161.9,38.54,0.225
2022-02-22,84.1,113.81,189.15,300.44,113.51,90.55,55.91,68.06,188.68,57.79,178.47,187.58,54.58,320.68,81.33,66.64,29.51,169.36,,144.97,227.38,163.42,38.18,0.205
2022-02-23,82.8,111.52,188.76,300.08,109.56,88.63,55.08,68.56,185.48,57.58,174.94,185.75,53.85,314.89,81.35,65.23,29.03,167.89,,135.73,221.55,162.12,37.43,0.225
2022-02-24,82.13,117.39,188.91,291.5,111.7,91.58,55.35,69.5,188.99,58.29,174.28,190.09,54.32,324.5,80.84,65.9,28.96,170.07,,156.23,221.66,162.94,37.26,0.225
2022-02-25,84.26,120.04,196.09,302.32,115.1,95.83,56.63,71.48,192.49,58.6,180.32,193.68,56.04,335.64,83.52,67.25,30.21,176.05,,151.33,227.49,168.09,38.23,0.225
2022-02-28,83.89,117.92,202.93,298.22,114.52,96.64,56.04,73.13,191.9,59.26,176.2,189.4,54.87,339.21,82.62,65.89,29.73,176.8,,153.6,226.49,165.11,38.26,0.225
2022-03-01,81.63,114.56,200.36,284.09,114.63,97.18,54.58,71.07,188.72,59.35,166.94,187.81,54.31,334.6,83.15,64.85,28.08,179.12,,149.52,223.24,163.8,37.64,0.225
2022-03-02,83.73,117.3,202.72,292.67,117.37,100.84,56.21,73.42,193.09,60.48,171.99,189.64,55.79,338.2,84.68,66.66,29.45,180.15,,147.86,227.07,167.11,39.32,0.225
2022-03-03,83.21,114.17,201.24,289.11,117.71,110.14,55.74,72.35,194.54,59.72,171.36,192.2,56.28,323.95,84.78,67.63,29.21,183.44,,141.52,228.86,168.09,39.53,0.225
2022-03-04,79.73,111.75,203.85,282.41,117.29,106.1,54.83,71.23,192.16,58.69,167.59,194.66,58.05,318.54,86.05,67.78,28.2,185.33,,136.46,226.45,172.37,39.07,0.245
2022-03-07,75.1,106.42,199.95,267.35,114.73,104.71,51.93,67.98,188.38,57.53,158.58,189.44,57.6,301.34,83.49,65.95,27.21,183.69,,126.46,217.64,170.18,38.03,0.245
2022-03-08,74.89,107.55,193.88,267.36,111.43,101.13,52.48,67.6,183.29,56.69,158.92,190.8,56.58,294.58,81.57,67.74,27.61,177.3,,129.28,215.26,167.46,38.2,0.245
2022-03-09,76.89,111.75,199.37,275.48,114.54,101.74,54.11,70.03,191.94,56.53,165.8,192.21,57.27,311.21,82.85,68.38,28.54,177.05,,142.49,222.45,168.99,37.43,0.245
2022-03-10,76.94,109.96,201.88,273.79,112.9,98.66,53.85,69.56,188.84,57.08,163.65,191.38,57.3,309.67,84.44,67.83,27.23,181.66,,139.52,215.06,168.92,36.61,0.25
2022-03-11,76.25,106.88,198.35,271.41,111.31,94.59,53.73,69.19,189.64,56.6,162.38,188.43,56.64,303.22,83.41,66.84,27.26,183.42,,138.2,215.05,166.17,36.18,0.25
2022-03-14,79.55,105.57,195.35,272.01,111.95,94.64,54.11,69.89,189.09,55.96,165.93,188.43,56.02,297.66,84.33,65.21,26.83,179.79,,150.07,214.56,164.59,35.72,0.25
2022-03-15,80.73,110.51,198.98,278.76,114.47,99.06,55.65,71.8,192.68,55.96,167.13,190.76,56.9,306.01,85.61,66.36,26.97,178.99,,148.12,219.14,165.75,36.62,0.255
2022-03-16,84.06,116.75,218.06,283.4,116.44,98.84,56.12,73.58,196.13,58.23,170.1,191.62,57.0,327.22,86.87,66.63,27.87,184.92,,169.36,222.86,166.66,37.42,0.255
2022-03-17,84.74,120.6,216.28,285.18,117.79,99.29,56.93,75.13,197.97,58.84,171.08,194.02,57.47,343.11,87.98,67.43,27.94,184.25,,168.26,226.56,167.77,37.05,0.25
2022-03-18,84.22,122.95,215.07,286.66,118.14,101.84,57.4,75.15,198.99,59.75,171.12,195.64,57.22,359.02,87.74,67.51,27.92,185.51,,178.93,230.97,164.75,37.68,0.23
2022-03-21,83.79,120.94,213.96,286.9,117.25,99.04,55.88,75.29,198.47,59.59,170.77,193.54,56.77,351.87,86.75,67.46,27.65,186.07,,175.38,229.48,164.94,37.54,0.23
2022-03-22,84.13,121.0,213.85,292.29,117.47,99.3,55.2,75.09,197.25,60.82,170.85,193.26,56.25,357.24,87.57,68.68,28.09,187.81,,186.72,230.38,162.67,37.76,0.23
2022-03-23,82.55,116.51,210.18,291.84,113.19,96.59,53.36,73.59,193.4,61.38,164.6,190.26,55.76,344.28,82.46,67.85,27.22,188.14,,178.73,228.95,162.67,37.18,0.23
2022-03-24,83.99,122.69,208.44,295.0,112.59,96.71,52.92,74.66,194.21,61.43,166.82,191.87,56.56,348.85,84.71,67.6,27.6,189.33,,179.68,227.09,163.81,37.57,0.235
2022-03-25,85.68,124.04,209.19,299.01,112.3,96.3,52.3,75.21,195.17,61.06,173.14,195.0,57.4,341.26,85.59,69.23,27.83,193.34,,165.92,227.4,164.75,37.82,0.25
2022-03-28,84.81,122.96,209.54,297.77,113.48,96.73,52.91,74.73,194.71,61.0,173.5,196.7,57.69,348.07,85.24,69.18,27.99,194.5,,173.08,228.55,168.83,37.27,0.26
2022-03-29,86.78,125.37,209.22,302.58,115.05,100.75,54.9,76.01,198.45,63.1,178.9,202.64,59.52,359.71,84.93,72.44,28.98,197.83,,180.64,232.62,171.33,37.56,0.26
2022-03-30,86.34,121.03,206.26,304.72,113.35,96.43,53.35,75.2,195.37,62.38,176.83,202.08,58.02,347.26,86.36,72.39,28.39,197.26,,174.92,229.91,169.61,36.83,0.26
2022-03-31,84.88,118.23,200.79,301.38,109.78,90.9,51.0,74.38,191.73,62.44,173.97,201.25,57.37,346.38,84.19,71.34,27.92,197.05,,172.26,227.08,166.2,36.28,0.26
2022-04-01,82.7,116.37,181.51,307.1,111.52,90.38,51.55,73.03,192.16,62.41,175.04,205.97,58.98,350.98,85.51,71.84,27.93,200.42,,176.59,227.93,171.6,36.17,0.255
2022-04-04,82.04,118.94,177.13,297.29,111.3,94.34,51.96,72.44,193.48,62.94,174.57,203.1,58.06,358.64,84.18,70.97,28.02,200.64,,172.54,227.18,168.99,36.41,0.26
2022-04-05,81.32,111.91,173.08,298.88,110.13,92.52,50.78,70.87,192.13,62.42,175.41,202.74,58.16,354.15,84.83,70.55,27.65,203.75,,162.05,223.04,169.91,35.55,0.225
2022-04-06,79.94,111.2,170.71,297.54,106.97,91.06,50.76,70.38,194.59,61.78,174.29,206.25,59.57,335.05,87.12,70.64,26.8,203.72,,154.62,223.7,175.21,35.62,0.225
2022-04-07,78.89,111.42,172.59,296.54,108.45,92.07,50.66,69.9,198.72,61.76,173.74,203.56,59.12,328.07,88.56,69.19,26.36,203.69,,159.0,224.69,172.61,35.33,0.245
2022-04-08,77.91,108.66,173.18,297.82,106.7,93.36,50.67,68.29,196.84,61.49,175.8,202.89,58.74,323.69,88.48,70.54,26.28,200.53,,160.84,224.42,168.21,35.76,0.25
2022-04-11,78.17,107.24,170.7,296.96,106.52,94.16,50.14,67.83,195.13,61.29,175.58,198.55,57.5,316.73,86.9,70.03,26.18,198.55,,160.0,221.93,165.74,35.51,0.25
2022-04-12,77.92,108.18,168.23,289.92,105.8,93.23,49.67,67.68,193.76,59.99,173.49,197.44,57.66,317.45,85.81,69.48,25.77,200.73,,159.5,217.65,165.22,35.61,0.25
2022-04-13,78.11,109.61,171.98,291.77,108.19,95.23,50.45,69.2,195.1,60.5,172.51,198.3,57.7,325.08,86.21,70.53,26.18,200.5,,169.66,218.89,165.05,35.93,0.235
2022-04-14,78.69,106.02,172.01,290.57,107.43,93.84,49.39,68.65,190.56,60.01,166.49,196.18,57.58,319.36,86.54,70.58,25.57,200.49,,165.49,214.74,164.62,35.85,0.23
2022-04-18,78.6,108.14,171.45,290.07,106.6,93.48,49.17,68.5,189.05,59.86,164.18,194.15,57.13,308.45,84.88,70.56,25.68,200.05,,154.75,216.71,163.08,35.97,0.23
2022-04-19,80.82,112.61,173.88,291.13,109.29,95.57,51.02,70.09,193.61,60.27,169.03,197.55,58.0,318.97,85.99,71.63,26.76,202.18,,152.72,223.14,165.74,36.2,0.23
2022-04-20,84.42,112.9,172.56,297.43,112.59,94.4,51.86,71.16,197.17,60.78,171.08,200.99,59.06,311.9,89.01,72.72,26.69,201.79,,150.12,226.52,169.03,36.48,0.23
2022-04-21,81.42,111.2,171.34,293.06,112.09,93.64,52.16,69.11,196.03,61.51,172.54,199.66,59.45,303.89,87.84,72.51,26.48,203.65,,144.5,224.13,170.63,35.88,0.235
2022-04-22,79.01,109.2,169.35,286.18,114.51,91.28,50.93,67.89,191.42,60.99,167.42,195.78,58.25,295.97,84.41,70.44,26.39,197.31,,140.34,220.38,167.07,35.33,0.23
2022-04-25,79.1,112.57,174.05,284.24,114.72,93.07,52.22,68.33,191.71,60.81,168.69,193.0,57.8,303.46,84.86,70.2,26.63,197.45,,150.41,220.82,164.2,35.18,0.23
2022-04-26,78.5,107.69,172.01,278.51,114.23,92.83,52.73,66.53,186.85,60.61,174.22,190.6,56.82,284.8,81.88,70.11,25.78,193.61,,145.79,214.37,162.93,34.01,0.23
2022-04-27,78.53,106.32,171.8,284.8,116.02,93.03,54.9,66.72,192.15,59.59,181.33,187.38,55.96,282.31,80.72,70.03,25.64,191.83,,142.43,216.34,161.71,33.78,0.23
2022-04-28,78.67,111.68,174.59,282.66,119.2,93.58,55.06,72.05,195.94,60.65,183.57,190.44,56.18,295.34,81.59,71.93,25.95,194.63,,142.52,220.64,162.15,33.92,0.23
2022-04-29,76.13,105.46,170.85,274.71,114.24,89.93,52.69,69.25,189.82,58.39,180.6,182.16,53.21,281.47,80.55,68.83,24.59,189.58,,134.41,215.69,156.89,33.24,0.23
2022-05-02,76.79,108.57,170.13,277.43,114.78,93.81,52.92,70.07,190.08,59.81,179.25,178.15,51.76,292.72,79.06,67.12,25.33,190.36,,142.08,217.55,150.36,33.86,0.23
2022-05-03,78.21,109.34,172.7,279.53,115.4,94.65,53.89,69.67,191.14,60.17,181.17,180.51,51.83,288.46,80.34,68.6,25.55,192.33,,146.54,216.54,152.61,33.63,0.205
2022-05-04,79.62,114.17,178.43,286.2,118.46,97.79,55.81,72.22,197.49,61.54,185.41,184.31,52.06,328.2,82.91,72.96,26.8,187.96,,155.05,222.46,152.79,34.37,0.205
2022-05-05,77.88,108.51,175.67,284.14,113.76,92.21,54.04,69.72,189.76,59.49,179.27,179.18,50.61,301.05,84.82,69.57,25.04,186.13,,142.02,213.39,150.55,33.72,0.205
2022-05-06,77.38,105.92,175.79,287.32,112.57,91.41,53.06,68.54,188.06,58.58,177.34,176.68,50.05,295.24,84.03,68.58,25.01,184.99,,134.4,209.82,148.81,32.06,0.205
2022-05-09,77.37,100.22,172.5,280.56,113.85,91.08,53.76,64.28,189.0,55.51,176.41,167.27,47.69,280.17,79.19,66.94,24.84,177.33,,135.8,208.73,143.37,30.57,0.205
2022-05-10,75.63,102.46,172.14,279.29,110.71,88.74,53.18,64.23,184.79,57.92,171.74,163.16,46.54,283.98,79.96,66.03,24.53,178.87,,132.32,208.44,141.56,29.9,0.18
2022-05-11,74.77,100.42,169.6,278.56,108.6,83.79,52.36,62.25,182.54,57.01,171.74,161.72,47.44,266.14,80.65,64.62,23.88,178.18,,123.43,207.92,143.5,30.56,0.18
