datetime,DOV,CBOE,WRK,NTRS,CNP,ATO,HBAN,SBAC,JBL,WDC,ON,PTC,ES,HPQ,FE,CINF,CHD,CDW,TYL,EXPD,DLTR,DRI,RF,GDDY,DG
2024-07-15,184.99,172.52,0.031,90.34,28.28,120.83,13.73,210.26,115.3,59.55828368,76.37,184.53,59.26,37.34,38.86,123.26,101.18,232.77,520.91,119.03,103.83,143.27,21.0,146.79,126.96
2024-07-16,191.49,172.85,0.029,90.76,28.57,122.34,14.27,213.06,118.07,58.22838544,78.74,184.08,59.72,38.0,38.97,125.13,102.33,239.84,528.92,121.6,104.82,145.32,21.77,147.64,127.48
2024-07-17,189.81,180.25,0.031,86.16,28.64,124.65,14.44,214.22,114.92,54.24624696,75.46,179.77,61.55,38.11,39.5,127.17,103.72,236.98,528.03,120.81,105.34,147.35,22.11,144.27,124.36
2024-07-18,186.34,183.94,0.033,86.23,28.82,123.22,14.3,211.25,112.22,53.07502976,75.43,176.08,61.39,37.38,39.46,126.01,102.17,233.7,525.91,120.29,106.67,142.87,22.09,144.43,121.57
2024-07-19,183.7,184.63,0.033,85.49,28.97,122.95,14.86,209.0,110.54,52.75766768,72.53,175.92,61.1,37.15,39.59,121.03,102.61,228.84,524.33,120.2,106.56,142.86,22.09,145.19,122.42
2024-07-22,181.15,186.0,0.034,87.14,28.96,123.51,15.01,208.82,113.3,55.20588944,77.33,178.41,61.76,38.02,39.8,120.39,100.64,232.52,529.09,122.97,107.21,143.6,22.39,147.18,123.28
2024-07-23,180.37,183.22,0.033,86.45,28.7,124.54,15.07,207.33,112.17,55.13032704,73.39,177.77,60.82,37.71,39.88,121.2,100.21,230.15,526.37,123.87,107.01,140.2,22.39,147.67,120.4
2024-07-24,176.33,185.17,0.033,86.45,29.02,125.9,14.92,205.45,111.05,54.41248424,70.11,172.32,63.03,37.82,40.42,120.03,100.35,229.21,515.8,124.03,103.69,139.43,22.11,143.21,117.05
2024-07-25,186.32,187.05,0.033,87.98,28.88,124.93,15.06,211.07,110.35,50.24143976,67.54,173.87,63.6,36.25,40.45,120.3,99.85,228.62,564.34,124.85,102.63,141.9,22.55,143.29,118.31
2024-07-26,185.23,186.46,0.035,89.43,29.36,126.16,15.13,214.71,110.38,51.57889424,70.17,173.8,64.5,36.34,40.94,123.96,101.38,229.74,590.65,124.18,103.93,142.27,22.76,143.65,118.09
2024-07-29,186.47,185.58,0.035,88.6,29.19,127.04,15.02,217.82,109.95,50.19610232,78.27,177.22,64.94,36.13,41.52,126.45,101.59,231.39,576.99,124.47,103.74,146.75,22.43,143.84,117.36
2024-07-30,184.51,187.05,0.032,88.95,28.51,128.22,15.15,217.94,109.35,47.74032432,73.97,176.47,65.96,35.52,41.8,130.18,99.43,232.47,574.55,124.96,105.33,148.14,22.73,143.8,120.0
2024-07-31,184.26,183.51,0.032,88.65,27.75,127.88,14.95,219.54,112.67,50.6645892,78.25,177.85,64.91,36.09,41.91,130.62,98.01,218.11,568.11,124.82,104.34,146.29,22.37,145.45,120.39
2024-08-01,179.15,185.75,0.032,86.89,28.15,130.08,14.37,227.16,109.0,45.73792072,71.9,175.87,66.07,35.17,42.72,129.94,100.01,213.59,569.71,126.48,99.75,145.35,21.54,141.41,120.16
2024-08-02,175.42,193.785,0.03,84.89,27.07,129.99,13.75,229.73,99.62,43.24436152,67.95,172.05,67.11,33.72,42.68,130.35,98.53,209.85,575.81,123.13,99.53,144.03,20.88,151.25,121.59
2024-08-05,172.74,196.27,0.03,82.48,25.93,127.26,13.28,221.11,97.55,43.06301176,68.97,168.18,65.02,32.75,41.88,125.82,99.92,206.67,569.01,121.29,96.5,141.22,20.41,146.88,122.89
2024-08-06,174.48,197.25,0.03,83.1,25.77,127.52,13.41,220.32,100.46,43.35770512,68.51,169.1,65.49,32.72,42.14,126.78,101.32,208.45,570.63,116.1,96.58,143.47,20.69,152.02,123.25
2024-08-07,172.5,202.24,0.028,82.94,25.63,128.1,13.25,214.98,98.44,42.50385,66.39,167.17,65.34,32.02,41.91,126.27,101.59,208.99,568.48,116.93,95.03,141.86,20.49,152.76,118.5
2024-08-08,176.56,204.18,0.033,83.5,26.28,126.95,13.49,216.89,101.89,44.56670352,72.23,170.42,64.85,33.02,41.89,127.36,102.21,212.31,579.52,119.12,94.93,144.49,20.83,156.84,118.17
2024-08-09,176.23,200.82,0.032,84.29,26.47,128.05,13.61,212.91,102.13,45.09564032,71.3,173.15,64.91,33.54,41.97,128.18,102.25,213.73,575.23,119.08,95.05,143.1,20.73,157.53,116.81
2024-08-12,174.37,203.62,0.032,82.51,26.2,128.64,13.38,216.18,102.02,45.61702088,70.37,170.19,64.87,33.78,42.2,126.86,100.81,212.1,579.76,119.11,93.9,142.08,20.75,158.46,117.6
2024-08-13,176.65,202.28,0.032,83.62,25.88,128.8,13.48,218.56,104.04,46.53132592,72.91,172.09,65.75,34.76,42.29,128.47,100.18,215.9,579.28,119.29,92.45,144.2,20.89,159.99,116.84
2024-08-14,176.82,205.99,0.032,84.81,25.77,128.66,13.48,217.87,103.27,46.47843224,71.08,172.42,66.45,34.75,42.28,130.07,100.48,216.68,581.18,119.33,92.37,140.82,20.89,160.83,116.54
2024-08-15,178.97,200.98,0.032,86.23,25.87,129.03,13.77,214.77,107.08,47.982124,75.88,173.36,64.85,35.49,42.32,129.87,99.99,221.87,582.01,119.44,97.19,144.25,21.13,162.45,120.54
2024-08-16,179.83,202.94,0.032,87.2,25.79,129.21,13.9,218.17,106.35,48.3977172,75.84,173.56,65.11,35.91,42.57,131.12,100.01,222.76,584.17,120.06,98.78,143.36,21.5,163.6,123.27
2024-08-19,181.7,204.59,0.03,87.18,26.04,129.41,14.03,218.31,107.46,49.1911224,77.72,176.34,65.84,34.6,42.86,131.32,100.16,219.2,579.58,121.3,100.51,149.68,21.76,163.94,122.09
2024-08-20,180.07,206.02,0.03,86.08,25.81,129.26,13.9,219.49,106.87,48.67729808,75.82,176.17,66.0,34.81,43.19,130.66,101.63,221.15,576.63,119.94,99.19,155.15,21.84,162.99,121.59
2024-08-21,182.24,206.93,0.03,86.6,26.14,129.59,13.94,219.3,108.61,49.13822872,76.68,177.55,66.53,35.27,43.18,131.04,102.38,224.94,581.19,122.27,99.98,155.63,21.79,164.93,123.71
2024-08-22,181.54,209.79,0.031,87.18,26.94,129.72,14.22,218.37,107.14,48.39016096,73.37,174.97,67.14,35.08,43.2,131.97,102.64,225.19,572.68,123.0,97.96,153.9,22.16,162.42,123.24
2024-08-23,184.64,209.62,0.03,88.7,26.77,130.09,14.63,227.28,108.51,48.6244044,76.36,177.31,66.78,35.66,43.19,132.81,102.16,229.74,571.73,123.05,97.0,154.07,22.81,162.45,123.6
2024-08-26,183.39,213.13,0.031,88.85,27.18,130.19,14.61,227.54,108.7,47.37006856,74.82,175.95,66.97,35.57,43.42,132.56,101.81,229.31,571.68,122.74,96.55,156.2,22.79,164.17,124.34
2024-08-27,182.49,211.35,0.031,88.9,27.22,129.31,14.59,228.51,107.6,47.4909684,76.06,176.06,66.44,35.6,43.18,133.6,101.15,226.99,578.59,122.3,95.4,156.74,22.76,164.72,125.12
2024-08-28,181.84,209.02,0.031,88.65,27.2,129.09,14.64,227.67,107.34,47.17360632,74.63,173.88,67.04,34.76,43.78,134.82,101.57,224.5,581.05,122.6,94.46,156.96,22.98,164.05,123.84
2024-08-29,183.01,207.09,0.032,89.49,27.08,129.39,14.79,226.54,107.64,47.62698072,76.3,177.11,66.66,35.46,43.61,135.61,100.77,223.12,587.63,122.17,84.79,156.75,23.21,164.99,84.03
2024-08-30,186.03,205.4,0.034,91.21,27.3,130.74,14.97,226.66,109.28,49.56137816,77.87,179.09,67.53,36.18,43.92,137.03,101.88,225.64,587.87,123.41,84.49,158.15,23.42,167.41,82.97
2024-09-02,186.03,205.4,0.034,91.21,27.3,130.74,14.97,226.66,109.28,49.56137816,77.87,179.09,67.53,36.18,43.92,137.03,101.88,225.64,587.87,123.41,84.49,158.15,23.42,167.41,82.97
2024-09-03,180.25,212.84,0.035,90.02,27.49,131.85,14.78,230.81,103.41,47.64964944,70.76,173.62,67.73,35.38,44.31,137.57,105.29,217.67,578.72,123.36,81.65,158.25,23.0,159.5,83.79
2024-09-04,176.39,210.43,0.035,89.45,27.65,132.2,14.73,233.22,103.6,47.5665308,70.53,170.21,68.17,35.33,44.54,138.2,106.22,214.48,586.66,125.2,63.56,159.35,22.83,157.29,81.08
2024-09-05,175.05,210.62,0.037,89.66,27.76,131.42,14.65,233.37,102.59,47.30961864,70.25,168.5,68.05,34.4,44.47,136.34,105.49,214.82,583.86,122.53,68.47,157.94,22.61,153.0,80.41
2024-09-06,175.38,211.15,0.036,86.66,27.28,130.8,14.31,238.51,101.04,45.91927048,67.92,164.76,67.4,33.82,44.19,135.39,105.18,212.21,581.16,121.0,66.5,157.43,22.17,150.0,82.58
2024-09-09,178.89,211.34,0.045,87.76,27.41,133.8,14.66,239.83,102.68,47.30961864,69.39,167.8,68.06,34.18,44.48,137.47,105.6,214.14,588.99,122.53,67.42,156.71,22.55,152.87,80.98
2024-09-10,181.45,211.81,0.046,88.47,27.55,136.2,14.29,242.53,101.64,47.44563096,68.23,166.94,68.0,33.47,44.27,137.44,105.94,215.86,595.46,121.76,65.39,155.61,22.32,149.66,80.69
2024-09-11,183.16,211.74,0.041,87.23,27.95,134.78,14.22,241.84,103.44,47.83855544,70.58,168.69,67.79,33.37,44.15,133.97,103.26,215.8,586.41,122.87,66.58,157.44,22.0,151.43,80.57
2024-09-12,186.68,209.72,0.045,87.45,27.59,134.77,14.2,239.85,103.8,47.793218,69.33,170.94,67.5,33.1,44.06,135.12,103.55,218.64,583.17,121.06,67.89,158.51,21.93,152.61,83.21
2024-09-13,185.06,209.59,0.043,88.24,27.93,136.97,14.38,242.95,105.9,49.13067248,71.72,172.23,67.97,33.32,44.47,135.82,104.04,220.15,581.96,120.78,69.7,160.25,21.97,152.28,84.75
2024-09-16,186.77,212.61,0.043,89.75,28.21,138.27,14.64,245.09,105.72,48.42794216,70.37,173.76,68.4,33.76,44.34,137.18,105.22,221.45,585.73,121.08,71.91,160.14,22.3,150.3,85.75
2024-09-17,188.35,213.65,0.045,90.65,28.32,138.15,14.57,245.0,106.83,49.78806536,71.42,175.7,68.23,34.43,43.69,136.17,103.82,223.32,579.39,123.7,73.5,161.53,22.53,153.9,86.01
2024-09-18,185.93,210.66,0.042,90.31,28.21,136.53,14.56,239.91,107.85,48.67729808,70.64,175.13,67.49,34.53,43.49,136.3,102.61,221.62,579.49,123.39,75.67,159.14,22.72,154.28,86.86
2024-09-19,191.18,206.94,0.045,92.62,28.26,136.25,14.96,238.29,110.86,49.84851528,73.35,179.13,67.2,34.82,43.23,135.77,101.58,227.87,580.25,125.65,73.88,172.27,23.36,160.14,86.5
2024-09-20,189.12,208.21,0.049,91.9,28.17,136.56,14.86,239.47,113.96,50.437902,69.57,175.9,67.14,34.76,44.0,134.63,103.4,225.3,577.8,123.18,71.73,170.17,23.11,160.55,86.01
2024-09-23,191.03,209.58,0.048,91.51,28.93,137.35,14.6,240.53,113.04,50.09031496,69.74,177.96,66.53,35.11,44.03,136.23,103.52,224.11,583.74,125.51,71.76,172.74,22.91,158.53,86.04
2024-09-24,192.63,206.735,0.049,91.41,28.68,136.48,14.51,241.98,112.86,50.21877104,70.47,177.79,66.52,35.84,43.65,136.19,103.14,224.28,585.15,128.1,71.29,171.11,22.92,157.77,84.99
2024-09-25,190.22,203.1,0.052,90.79,28.62,136.58,14.37,239.33,113.43,49.871184,69.65,176.2,66.13,36.05,43.79,135.22,102.94,221.28,580.04,127.06,70.55,168.11,22.54,158.81,84.26
2024-09-26,193.03,205.45,0.052,89.93,28.94,136.77,14.56,236.26,126.65,53.24126704,73.32,181.01,65.99,36.85,43.61,134.96,102.91,228.63,579.07,127.72,72.88,167.95,22.9,155.63,86.94
2024-09-27,192.78,202.6,0.048,90.07,29.1,137.78,14.64,238.64,122.34,52.45541808,74.39,182.18,67.52,35.41,44.05,135.64,104.39,226.55,577.52,128.93,73.12,166.71,23.03,156.0,87.32
2024-09-30,191.74,204.87,0.049,90.03,29.42,138.71,14.7,240.7,119.83,51.60156296,72.61,180.66,68.05,35.87,44.35,136.12,104.72,226.3,583.72,131.4,70.32,164.13,23.33,156.78,84.57
2024-10-01,190.41,209.94,0.051,88.72,29.89,138.98,14.32,242.64,119.16,50.44545824,71.05,175.97,67.73,34.76,44.51,137.28,104.48,217.81,578.64,128.26,70.44,164.12,22.54,153.16,84.47
2024-10-02,190.27,211.85,0.054,88.4,30.05,139.12,14.21,241.97,118.97,50.26410848,71.51,177.91,66.68,35.18,44.05,136.7,103.26,219.35,584.11,125.69,69.49,162.7,22.56,154.95,81.77
2024-10-03,189.64,210.15,0.058,88.57,30.3,139.22,14.17,239.91,119.9,50.30944592,70.33,177.07,65.89,35.6,43.42,135.74,101.34,218.26,581.55,122.57,69.08,161.84,22.43,154.41,81.92
2024-10-04,188.91,210.42,0.06,90.46,30.52,139.84,14.62,235.37,121.66,50.1356524,71.54,179.6,65.38,35.99,43.46,138.72,101.04,221.69,579.45,120.44,70.9,164.84,22.84,156.33,84.35
2024-10-07,187.53,207.38,0.06,90.2,29.64,137.66,14.64,237.71,122.3,50.20365856,71.09,177.29,64.08,35.91,42.87,132.86,99.09,220.49,581.57,119.87,69.46,159.55,22.81,155.26,84.3
2024-10-08,187.16,207.52,0.062,91.06,29.47,138.23,14.73,238.62,123.34,49.99964008,70.53,178.0,63.72,36.0,42.73,133.88,100.08,223.61,593.9,121.41,69.48,159.13,22.74,160.12,83.55
2024-10-09,186.08,206.11,0.07,91.53,29.49,138.04,14.94,235.47,124.02,48.72263552,71.0,181.59,63.39,36.58,42.55,134.69,100.63,225.7,591.56,121.26,69.63,158.56,23.08,161.21,82.86
2024-10-10,186.62,206.8,0.07,91.09,29.49,138.2,14.96,233.23,122.91,48.3977172,70.31,180.39,63.86,36.75,42.33,135.01,100.22,221.69,586.47,121.37,69.36,155.93,23.04,162.14,82.44
2024-10-11,190.69,206.0,0.065,92.17,29.57,139.36,15.39,233.51,124.23,49.02488512,70.33,181.0,63.82,37.01,42.71,136.39,101.61,222.0,594.41,123.02,68.94,156.72,23.69,163.13,82.49
2024-10-14,193.73,205.43,0.066,94.06,29.78,140.28,15.52,239.82,125.77,50.49835192,72.79,185.5,64.02,37.44,43.17,136.88,103.16,223.48,599.69,122.09,66.8,156.94,23.85,164.07,79.76
2024-10-15,191.28,210.5,0.063,94.38,29.96,142.0,15.59,249.31,124.26,50.5890268,69.32,184.01,65.4,36.97,43.5,136.8,104.35,220.13,601.05,121.35,67.73,160.14,23.76,162.92,80.57
2024-10-16,192.79,210.695,0.061,96.64,30.11,143.94,15.84,248.75,123.87,51.22375096,69.03,184.48,65.75,37.18,43.9,138.22,104.66,220.16,589.97,121.77,68.02,162.93,23.98,163.85,82.23
2024-10-17,194.88,209.55,0.065,96.26,30.18,143.76,15.43,247.2,125.92,50.8912764,69.24,185.22,65.0,37.58,43.49,141.3,104.95,221.18,588.23,121.15,67.86,164.27,23.98,164.42,81.9
2024-10-18,194.38,209.275,0.064,96.4,30.11,143.26,15.36,247.47,126.3,50.64947672,68.49,184.4,66.13,37.28,43.66,141.4,104.34,218.31,588.43,120.5,68.2,164.59,23.82,164.7,80.6
2024-10-21,192.74,212.42,0.066,95.76,30.09,142.21,15.27,243.47,124.37,50.82327024,67.14,184.81,66.13,36.46,43.7,140.17,103.91,220.35,586.77,120.24,67.31,164.04,23.63,163.89,81.13
2024-10-22,191.4,213.77,0.064,95.79,29.79,141.92,15.54,241.46,124.02,51.20108224,66.54,182.93,66.23,36.23,43.84,138.6,102.69,217.08,585.86,120.2,66.94,161.12,23.64,163.65,81.11
2024-10-23,191.68,213.55,0.065,102.51,29.75,143.11,15.54,243.69,122.94,50.33211464,67.97,183.59,67.09,35.85,44.27,138.88,102.56,217.65,582.22,119.5,66.13,162.36,23.64,161.89,81.04
2024-10-24,184.78,214.99,0.06,102.79,29.48,142.67,15.56,246.07,125.03,50.11298368,70.08,183.63,66.82,36.47,44.09,138.24,102.62,219.16,611.67,119.58,66.95,162.57,23.76,161.45,81.4
2024-10-25,186.98,212.82,0.061,100.19,29.31,140.72,15.38,241.79,124.72,52.4780868,71.25,187.01,65.84,36.88,43.41,141.25,100.84,217.01,605.86,119.84,66.45,159.92,23.5,160.53,80.38
2024-10-28,192.46,212.94,0.059,101.88,29.75,141.49,15.77,239.94,124.79,52.67454904,72.24,185.25,66.49,37.42,43.68,144.49,101.05,218.5,605.39,120.08,66.26,162.2,24.06,159.9,81.1
2024-10-29,191.84,212.21,0.06,102.32,29.43,140.45,15.62,231.75,124.84,51.6091192,74.7,189.35,64.55,37.06,42.83,142.0,100.63,219.9,613.48,119.62,64.5,161.94,23.87,161.35,79.8
2024-10-30,192.99,209.62,0.064,101.46,29.26,139.62,15.74,231.88,123.98,50.64192048,73.63,186.84,65.49,36.54,42.17,143.44,100.52,195.06,614.8,119.55,63.31,160.21,24.06,161.6,78.94
2024-10-31,189.33,213.57,0.065,100.52,29.53,138.78,15.59,229.47,123.09,49.34980344,70.49,185.33,65.85,35.52,41.83,140.83,99.91,188.23,605.59,119.0,64.64,160.02,23.87,166.8,80.04
2024-11-01,189.11,210.0,0.068,99.93,28.58,138.4,15.48,225.59,127.67,49.78050912,70.99,185.03,63.67,36.28,41.73,140.65,104.75,188.38,602.75,119.06,66.6,159.65,23.56,163.36,81.76
2024-11-04,189.16,209.6,0.065,100.24,29.02,137.67,15.4,228.77,127.3,49.28179728,69.5,186.225,63.4,35.99,41.55,138.19,102.96,191.1,600.61,120.39,66.81,158.77,23.39,165.51,82.0
2024-11-05,192.15,212.16,0.066,101.35,29.55,137.98,15.54,228.36,128.66,50.49835192,70.2,189.99,62.07,36.64,41.9,140.37,104.14,192.99,606.35,122.02,66.77,161.38,23.62,167.63,81.57
2024-11-06,202.56,201.36,0.066,106.57,29.02,138.88,17.52,218.75,137.77,52.82567384,72.27,198.04,60.7,36.91,41.58,149.68,103.21,202.79,603.2,119.41,62.41,170.95,26.31,175.81,77.41
2024-11-07,201.76,199.76,0.062,105.25,29.37,141.44,17.38,221.58,137.3,53.22615456,72.05,190.05,60.82,37.34,41.23,147.12,103.91,202.9,615.35,119.99,63.54,168.48,25.41,177.31,78.07
2024-11-08,201.5,196.86,0.063,105.18,30.39,144.19,17.29,223.92,135.75,52.59898664,70.41,192.83,61.4,36.82,41.54,148.69,106.45,199.87,623.22,120.06,61.41,168.44,25.62,177.84,76.95
2024-11-11,204.58,200.05,0.06,106.75,30.06,146.11,17.75,220.19,135.52,50.91394512,69.96,194.09,61.09,37.67,41.72,151.17,107.71,197.81,613.23,119.54,61.21,169.25,26.2,183.13,76.29
2024-11-12,202.35,199.47,0.063,106.95,30.44,146.82,17.64,219.6,132.91,48.32971104,70.23,192.92,60.57,37.11,41.5,151.18,107.99,191.91,619.12,118.75,62.27,167.08,26.18,187.23,75.12
2024-11-13,203.99,196.88,0.059,106.84,30.41,146.51,17.54,218.51,131.73,47.40029352,68.49,193.46,60.84,36.81,41.22,150.78,107.26,186.01,616.87,119.5,65.15,169.68,26.1,188.74,76.78
2024-11-14,202.09,198.43,0.058,105.96,29.98,144.34,17.53,218.47,129.04,47.77054928,67.02,191.11,61.48,36.49,40.83,149.55,107.88,180.77,614.28,120.96,65.67,168.69,26.27,185.29,77.05
2024-11-15,201.18,200.71,0.06,107.6,30.86,144.89,17.69,221.09,128.26,47.4531872,64.76,190.01,61.85,36.72,41.51,151.78,109.02,177.63,597.1,120.16,64.2,166.78,26.36,182.92,75.88
2024-11-18,200.53,205.77,0.058,108.93,31.15,146.97,17.8,221.61,128.29,48.79819792,66.48,189.26,62.07,37.43,41.69,152.13,110.29,178.07,601.19,120.33,66.53,164.45,26.33,185.02,77.09
2024-11-19,198.73,204.98,0.058,107.84,31.4,146.78,17.54,219.47,127.55,49.33469096,66.65,189.27,61.67,36.87,41.58,150.58,110.92,174.05,599.68,118.03,64.87,160.85,26.26,187.4,76.5
2024-11-20,198.13,208.5,0.06,107.88,31.57,147.22,17.47,218.94,128.18,48.23903616,67.31,188.5,61.61,36.68,41.73,151.62,111.29,175.99,601.14,118.93,63.18,162.59,26.26,190.12,73.27
2024-11-21,202.49,210.98,0.062,108.94,31.73,150.26,17.62,219.43,130.64,49.78050912,68.47,192.75,62.75,37.91,42.2,154.85,112.25,178.17,597.21,120.7,65.76,164.56,26.74,193.01,73.92
2024-11-22,204.74,213.26,0.066,109.46,31.93,150.05,17.89,220.66,131.12,50.19610232,69.62,197.64,63.38,38.13,41.79,156.47,111.9,178.96,609.09,121.32,66.4,167.69,27.28,196.35,74.93
2024-11-25,205.56,214.13,0.064,110.53,32.48,150.18,18.2,225.98,134.0,52.4591962,72.39,200.59,63.98,39.3,42.05,159.42,110.41,181.34,624.19,122.39,69.78,175.22,27.47,197.43,76.59
2024-11-26,206.34,217.295,0.063,110.75,32.53,150.33,18.14,226.59,132.72,55.17566448,70.82,199.26,63.58,39.1,42.28,159.61,110.38,177.8,635.19,121.65,69.12,173.85,27.31,199.73,74.64
2024-11-27,206.51,217.84,0.06,110.59,32.66,151.43,18.0,228.51,133.33,54.027116,70.35,199.01,64.59,34.66,42.62,160.16,110.36,176.75,630.44,121.25,71.5,174.98,27.25,197.85,76.26
2024-11-28,206.51,217.84,0.063,110.59,32.66,151.43,18.0,228.51,133.33,54.027116,70.35,199.01,64.59,34.66,42.62,160.16,110.36,176.75,630.44,121.25,71.5,174.98,27.25,197.85,76.26
2024-11-29,205.9,215.85,0.064,111.16,32.62,151.32,18.01,226.25,135.83,55.15299576,71.12,200.06,64.49,35.43,42.55,159.83,110.13,175.93,629.17,121.64,71.27,176.27,27.26,197.57,77.27
2024-12-02,204.7,211.91,0.065,109.89,31.99,148.56,17.78,222.94,135.19,55.48547032,73.95,199.38,63.67,36.45,41.59,157.58,111.24,180.62,625.58,121.47,72.81,172.0,26.53,197.62,77.79
2024-12-03,203.77,212.12,0.06,109.34,32.13,146.03,17.63,223.09,135.5,54.17068456,69.81,200.2,61.31,36.79,41.4,156.49,109.96,179.63,622.85,121.08,72.48,170.77,26.34,198.36,79.02
2024-12-04,203.28,212.06,0.061,108.77,32.3,144.0,17.6,220.81,136.44,54.66184016,65.97,201.19,61.79,36.36,41.28,156.3,109.89,178.28,635.69,121.2,73.83,171.22,26.3,208.15,79.5
2024-12-05,201.78,208.55,0.059,109.94,31.99,143.04,17.7,221.58,135.78,54.48804664,65.74,200.86,61.64,36.17,41.34,157.16,109.16,178.3,630.73,120.45,72.56,171.17,26.29,208.54,79.6
2024-12-06,201.46,203.99,0.059,107.92,31.66,141.96,17.61,220.38,135.64,53.70219768,66.52,200.92,59.78,36.2,40.97,156.03,107.21,180.06,623.15,119.28,71.87,169.75,26.26,206.56,81.59
2024-12-09,201.74,201.6,0.054,108.6,31.36,141.05,17.28,223.26,134.27,53.45284176,67.68,199.59,60.25,36.45,40.81,153.65,105.89,182.46,621.77,120.64,71.6,168.64,25.73,203.39,80.8
2024-12-10,201.31,203.0,0.054,108.15,31.38,141.11,17.24,217.38,132.75,52.00204368,66.34,198.35,60.54,34.94,40.49,149.83,107.06,179.01,617.44,121.1,72.8,168.31,25.33,204.85,82.39
2024-12-11,201.2,202.59,0.052,105.15,31.41,140.03,17.39,216.21,133.69,52.8181176,67.97,201.89,59.99,34.55,40.12,151.68,105.58,178.25,625.02,120.4,71.63,167.83,25.4,208.34,79.82
2024-12-12,201.36,199.85,0.055,105.39,31.91,140.22,17.17,216.05,133.64,49.86362776,67.11,201.3,59.79,34.98,40.32,152.16,105.41,178.05,628.24,119.75,70.83,164.99,25.05,208.91,78.42
2024-12-13,201.01,200.98,0.056,104.98,31.94,140.58,17.17,214.28,135.13,49.20623488,65.96,198.68,59.52,34.55,40.27,152.22,105.64,176.06,611.65,118.51,70.09,166.69,25.11,206.78,76.94
2024-12-16,199.75,195.65,0.053,105.56,32.07,140.45,17.26,212.28,134.99,49.3422472,66.435,200.07,58.13,34.19,39.9,152.29,105.82,177.79,614.36,117.78,70.03,167.57,25.18,209.03,75.27
2024-12-17,196.54,198.08,0.047,104.71,31.71,141.38,16.94,208.99,133.96,48.84353536,67.74,196.9,58.51,33.84,39.84,147.8,105.8,176.66,607.94,115.92,70.11,165.46,24.61,207.46,76.0
2024-12-18,188.81,200.07,0.047,100.14,31.44,136.41,15.91,201.06,143.69,48.01234896,64.93,188.83,56.16,32.49,39.14,143.0,105.86,171.49,591.18,114.33,69.27,159.87,23.29,200.13,75.94
2024-12-19,188.94,193.8,0.046,100.51,31.76,137.97,15.91,198.24,140.44,45.05030288,64.8,187.13,55.9,32.46,39.16,142.23,105.85,173.28,593.6,112.74,69.06,183.44,23.17,202.94,73.89
2024-12-20,189.27,191.61,0.046,102.48,32.54,139.69,16.32,203.57,145.0,45.51878976,65.5,187.58,56.95,32.94,39.79,144.57,106.1,174.53,605.42,111.48,72.94,187.59,23.77,205.41,76.4
2024-12-23,188.81,193.1,0.047,102.59,32.1,139.2,16.28,203.28,145.67,46.51621344,66.63,185.25,57.18,33.23,39.73,142.9,105.43,175.56,594.4,110.5,73.73,184.79,23.84,204.84,74.62
2024-12-24,190.33,194.41,0.047,103.61,32.39,140.06,16.46,202.56,147.77,46.6220008,67.9,187.1,57.28,33.44,39.89,145.27,106.46,176.34,599.26,111.19,73.38,186.65,24.02,206.74,74.64
2024-12-26,190.91,196.55,0.047,104.66,32.37,140.0,16.52,204.0,147.64,46.62955704,67.02,185.91,57.34,33.43,39.8,145.31,106.74,177.12,592.84,111.27,76.19,188.66,23.99,206.2,75.63
2024-12-27,188.33,197.23,0.047,103.83,32.21,139.36,16.38,203.2,145.92,45.8663768,66.01,184.5,57.32,33.28,39.67,144.05,105.94,175.81,587.1,111.42,75.99,187.58,23.74,203.45,75.89
2024-12-30,186.32,195.93,0.051,102.74,31.83,138.93,16.33,203.32,143.76,45.05030288,63.46,183.66,57.3,32.63,39.64,143.14,104.62,173.35,579.04,110.8,74.77,186.77,23.66,199.45,75.69
2024-12-31,187.6,195.4,0.051,102.5,31.73,139.27,16.27,203.8,143.9,45.05785912,63.05,183.87,57.43,32.63,39.78,143.7,104.71,174.04,576.64,110.77,74.94,186.69,23.52,197.37,75.82
2025-01-02,185.64,196.44,0.052,102.99,31.49,138.29,16.24,200.4,142.83,46.75045688,61.71,183.01,57.34,32.47,39.91,142.48,103.84,170.03,574.67,110.02,76.47,186.51,23.26,198.91,75.63
2025-01-03,188.03,195.24,0.053,103.28,31.64,138.79,16.45,201.8,149.66,48.41282968,63.91,184.54,57.31,33.14,39.92,142.1,104.64,174.23,584.17,111.28,73.36,187.72,23.62,200.39,74.67
2025-01-06,188.03,191.76,0.053,103.21,31.05,136.51,16.53,198.93,152.02,49.6067156,64.51,184.83,56.23,33.87,39.27,141.75,101.67,179.29,575.84,111.11,76.61,183.96,23.78,199.34,75.85
2025-01-07,187.98,190.84,0.058,102.75,30.87,136.63,16.55,195.89,152.73,49.01732888,62.73,183.09,56.08,33.67,39.31,142.31,102.8,180.98,563.54,111.4,75.01,184.34,23.85,195.57,74.17
2025-01-08,187.22,192.99,0.058,102.22,31.17,139.52,16.43,199.71,153.95,48.40527344,58.31,184.36,56.72,33.45,39.77,141.71,102.57,181.34,575.22,112.89,71.97,183.73,23.82,197.14,71.62
2025-01-09,187.22,192.99,0.056,102.22,31.17,139.52,16.43,199.71,153.95,48.40527344,58.31,184.36,56.72,33.45,39.77,141.71,102.57,181.34,575.22,112.89,71.97,183.73,23.82,197.14,71.62
