datetime,RJF,EQT,WAB,IQV,EL,WBD,ACGL,STX,STT,XYL,EXR,NUE,DD,TSCO,STZ,NRG,PCG,BRO,MTB,EFX,VTR,WTW,LEN,UAL,BR
2022-10-19,100.0,42.21,87.1,178.39,207.29,12.61,48.72,52.85,64.57,92.9,165.92,121.89,54.1,39.264,223.26,41.96,13.96,62.9,163.06,160.12,37.12,208.56,72.29,39.1,143.5
2022-10-20,98.06,40.74,83.98,174.58,200.95,12.92,47.52,53.03,64.86,91.04,165.78,124.92,53.76,37.906,222.53,40.72,14.04,60.89,161.4,150.24,37.44,205.48,71.38,39.05,140.4
2022-10-21,100.99,37.88,86.57,178.15,201.8,13.49,48.23,55.71,69.12,93.86,165.96,135.56,55.58,39.474,225.15,42.36,14.5,61.53,161.77,152.02,37.13,210.72,73.43,40.44,140.99
2022-10-24,102.2,38.33,88.33,179.56,196.79,13.18,49.34,56.31,70.52,96.0,165.01,134.75,56.01,41.566,229.74,42.99,14.73,63.08,163.14,157.0,37.14,212.15,74.44,41.88,142.4
2022-10-25,104.78,39.6,89.98,197.65,205.12,13.57,49.22,58.0,72.05,98.22,173.37,136.51,56.96,42.858,238.75,43.64,15.13,55.1,163.5,161.48,39.12,211.47,78.6,42.6,144.39
2022-10-26,106.92,39.01,90.76,202.1,206.0,13.0,48.79,53.39,72.28,99.07,171.44,137.02,57.09,43.192,237.83,43.15,15.17,55.95,165.0,164.99,38.69,210.95,78.79,42.45,144.33
2022-10-27,113.96,39.1,91.28,200.42,204.43,12.49,51.69,51.96,73.1,100.55,171.87,135.5,56.77,43.116,238.46,43.7,15.38,56.7,167.07,166.55,38.71,212.69,79.46,42.99,145.0
2022-10-28,119.24,38.68,93.56,208.16,206.44,12.95,56.68,51.45,74.78,102.52,178.71,134.0,57.56,44.628,247.09,44.67,15.25,58.64,168.18,170.89,39.69,221.37,82.04,43.72,148.9
2022-10-31,118.14,41.84,93.28,209.67,200.49,13.0,57.5,49.66,74.0,102.43,177.44,131.38,57.2,43.954,247.08,44.4,14.93,58.79,168.37,169.54,39.13,218.21,80.7,43.08,150.06
2022-11-01,117.81,40.75,93.76,209.39,206.76,13.35,55.44,51.03,74.4,105.54,177.89,134.5,58.7,44.106,243.44,44.03,15.31,58.65,168.1,168.99,38.41,221.2,81.62,42.66,149.6
2022-11-02,117.38,40.47,90.45,204.35,189.96,12.68,56.22,49.49,73.88,104.27,158.46,128.72,60.54,42.282,239.26,43.37,14.93,57.14,163.71,161.86,37.37,220.13,80.0,41.11,137.73
2022-11-03,118.02,39.35,92.77,203.86,193.78,11.97,56.53,48.49,73.07,107.17,154.25,128.77,59.61,42.262,241.41,43.63,15.2,56.54,164.19,159.75,37.0,217.96,79.0,40.95,133.91
2022-11-04,120.44,41.08,95.45,204.1,210.53,10.43,56.86,51.12,75.45,107.21,153.87,133.56,61.93,41.312,244.83,44.35,15.31,55.77,167.02,163.09,39.49,221.21,79.61,42.62,133.44
2022-11-07,121.5,44.18,96.42,207.99,206.01,10.27,58.01,52.57,75.93,108.73,152.0,134.32,61.74,41.798,246.49,45.21,15.07,56.02,168.97,165.75,40.61,224.69,79.25,42.78,135.5
2022-11-08,123.05,43.94,98.04,207.92,207.89,10.06,57.72,53.0,76.15,108.27,153.76,134.49,66.28,41.43,243.38,44.25,14.93,56.45,170.48,167.85,42.22,225.69,77.77,42.18,136.49
2022-11-09,121.52,40.84,96.48,204.31,204.81,9.84,57.56,50.59,75.22,105.35,151.63,131.07,67.03,40.68,239.79,42.65,14.58,55.73,165.94,165.12,41.75,223.48,78.53,42.37,133.74
2022-11-10,123.98,42.9,100.35,222.58,218.89,10.8,58.4,53.8,79.86,111.74,163.09,139.03,69.65,42.118,244.03,45.09,14.81,58.69,170.19,187.81,44.86,232.12,88.4,44.33,141.24
2022-11-11,123.4,42.62,101.07,226.53,228.22,11.84,56.77,57.15,80.99,111.2,158.33,138.76,70.81,41.81,247.0,45.4,14.76,56.67,166.2,193.99,45.31,233.89,88.03,44.71,139.99
2022-11-14,121.84,42.37,99.68,222.36,220.67,11.49,56.36,56.39,79.0,108.98,154.33,142.2,70.57,42.556,244.46,43.85,14.46,55.64,165.85,197.91,44.77,232.4,85.74,44.03,141.32
2022-11-15,122.86,43.76,99.39,224.31,226.98,11.33,56.21,55.73,79.46,112.13,154.85,144.05,70.67,43.24,243.45,43.46,14.44,55.8,169.92,207.1,44.93,233.0,87.75,44.04,142.6
2022-11-16,120.53,41.49,99.18,224.02,222.91,10.91,56.52,53.91,78.91,112.41,156.93,141.6,69.13,43.82,243.22,42.96,14.73,56.85,168.69,203.16,43.74,233.44,86.45,43.29,142.96
2022-11-17,119.56,41.69,98.63,211.42,228.16,10.96,56.55,54.41,74.51,110.79,155.3,142.1,69.34,42.976,244.86,41.34,14.58,56.39,167.89,199.01,43.35,231.5,85.09,43.25,142.57
2022-11-18,121.59,41.03,99.16,213.78,233.46,10.77,57.67,54.57,75.59,112.63,158.14,142.03,69.38,43.972,247.65,42.24,15.02,56.94,170.61,200.18,44.07,232.73,84.71,43.82,144.6
2022-11-21,123.05,41.33,99.67,214.9,218.92,10.56,57.16,54.1,76.61,111.99,157.59,149.04,69.77,44.088,252.42,41.16,14.99,58.0,169.52,196.59,44.08,236.93,83.44,43.43,147.1
2022-11-22,123.52,43.78,100.33,215.9,222.29,10.8,57.78,54.11,76.59,112.58,156.74,152.15,71.14,44.708,255.0,42.34,15.12,57.93,171.67,193.95,44.68,239.12,85.12,43.43,148.36
2022-11-23,120.37,43.56,99.98,217.72,222.71,11.34,58.05,54.81,77.05,113.25,156.49,149.73,71.81,45.152,256.69,42.44,15.24,58.63,171.87,197.93,44.92,241.31,86.46,43.69,148.43
2022-11-25,119.56,43.03,100.88,219.98,220.01,11.47,58.73,54.7,77.06,113.5,155.62,149.19,71.25,44.804,257.49,42.16,15.37,59.26,172.14,200.43,45.49,244.02,86.38,44.42,148.52
2022-11-28,115.85,41.52,98.79,214.45,217.3,10.92,58.02,52.31,73.52,109.61,152.55,147.53,69.35,44.376,257.5,41.43,15.27,57.89,169.52,190.79,44.18,239.57,85.35,43.02,146.5
2022-11-29,115.37,42.66,98.7,212.5,214.94,11.14,58.98,51.45,73.93,109.88,153.52,146.99,69.46,43.802,253.64,41.91,15.17,57.36,170.92,188.92,45.4,238.5,86.4,43.69,142.82
2022-11-30,116.9,42.41,101.09,218.02,235.79,11.4,59.91,52.97,79.67,112.35,160.69,149.95,70.51,45.262,257.35,42.45,15.7,59.59,170.02,197.37,46.53,246.16,87.83,44.17,149.11
2022-12-01,117.41,41.52,103.04,220.55,231.96,11.63,59.76,53.3,78.72,113.8,160.05,149.25,70.42,44.926,258.72,42.13,15.62,58.92,168.32,202.25,46.37,246.61,88.16,43.89,149.86
2022-12-02,119.16,39.93,103.38,217.73,239.01,11.55,60.6,52.97,77.72,113.53,159.0,154.2,71.56,44.988,261.05,41.25,15.66,59.52,169.1,201.38,46.24,247.56,88.3,43.89,148.99
2022-12-05,116.17,37.07,101.74,211.93,231.47,11.15,59.17,52.25,76.24,112.04,156.85,151.01,70.42,44.19,254.86,40.84,15.32,59.05,161.31,193.68,45.46,246.66,87.35,45.03,144.98
2022-12-06,116.07,36.91,100.43,209.87,237.05,10.61,60.54,52.2,74.36,110.81,156.04,152.98,69.97,43.426,247.62,34.68,15.43,57.97,160.35,194.06,45.03,246.8,85.9,45.92,143.33
2022-12-07,113.91,36.73,100.91,207.69,232.53,10.74,60.15,52.57,80.45,110.98,157.16,149.8,69.7,43.468,246.66,33.14,15.57,57.32,147.97,193.84,43.82,244.19,89.0,44.06,142.39
2022-12-08,113.66,35.69,102.35,210.41,242.62,10.76,60.56,54.43,78.12,111.34,157.46,150.85,69.85,43.904,246.38,32.18,15.42,57.77,150.12,198.08,45.14,245.75,89.43,42.8,144.82
2022-12-09,113.46,35.67,100.39,208.53,240.41,11.09,60.04,54.14,79.03,111.23,156.58,147.07,68.89,43.664,242.04,32.28,15.54,57.5,151.38,197.45,45.43,244.53,88.5,43.04,142.11
2022-12-12,114.58,36.91,103.17,213.14,244.44,11.27,60.0,55.62,80.26,113.29,158.62,148.06,69.87,42.894,245.49,32.67,16.01,58.01,151.54,198.66,45.87,245.06,89.0,44.24,145.13
2022-12-13,111.52,37.11,102.96,216.8,248.16,10.89,59.9,56.17,81.33,114.99,157.64,149.45,70.86,42.84,240.86,33.41,16.01,58.91,146.15,206.96,46.29,247.04,90.59,41.17,145.2
2022-12-14,110.28,37.81,103.41,214.21,249.22,10.98,60.32,54.75,79.89,114.75,156.01,147.93,69.64,43.064,239.55,32.47,16.4,58.17,143.79,202.95,46.47,245.63,90.82,40.1,140.85
2022-12-15,107.86,38.23,100.19,208.41,240.6,10.0,60.75,52.37,78.26,110.64,155.62,134.1,67.81,42.804,235.4,31.85,16.19,56.58,141.01,197.81,46.28,244.42,94.29,38.55,134.96
2022-12-16,106.75,37.24,99.25,203.78,240.94,9.91,61.03,52.13,77.7,109.91,149.3,133.6,67.91,42.102,231.36,31.05,16.08,55.5,140.05,191.9,44.65,240.56,92.2,38.43,133.35
2022-12-19,105.15,36.11,99.46,199.84,236.24,9.25,60.54,50.99,77.56,108.48,146.71,131.76,67.56,42.292,230.29,31.54,15.84,55.41,140.65,191.17,44.55,239.31,90.1,37.98,133.21
2022-12-20,105.6,36.14,99.87,201.38,237.64,9.03,62.24,51.005,77.99,108.29,145.99,133.97,67.51,42.04,230.17,31.66,15.88,55.53,140.31,190.2,44.66,239.85,89.0,38.55,133.41
2022-12-21,106.74,36.64,101.51,204.55,243.87,9.04,63.36,50.24,78.71,111.15,146.97,137.45,68.32,42.85,233.39,32.42,15.95,56.98,143.01,197.02,44.84,243.6,90.57,39.0,136.33
2022-12-22,106.09,35.0,100.1,203.14,242.22,9.23,62.85,50.21,77.85,109.81,146.08,136.91,67.55,42.61,231.01,31.89,15.95,56.65,144.76,194.22,45.26,242.3,91.04,38.28,134.4
2022-12-23,107.35,36.21,100.49,203.84,241.02,9.17,63.38,50.51,77.49,109.73,146.91,136.08,68.73,43.412,232.41,31.91,16.06,56.94,144.56,195.73,45.49,244.39,90.62,38.39,134.48
2022-12-27,106.54,36.34,100.84,202.94,248.29,9.23,63.62,52.06,77.15,110.72,147.54,136.54,68.78,44.618,232.39,32.24,16.45,57.36,145.86,194.34,45.82,244.58,90.7,38.2,135.47
2022-12-28,106.26,33.5,99.36,201.87,246.19,8.87,62.6,51.05,76.84,108.94,145.33,134.19,67.8,43.98,231.88,31.86,16.16,56.57,143.57,190.2,44.81,241.74,88.5,37.29,133.37
2022-12-29,107.99,33.87,100.37,207.81,249.93,9.43,63.11,53.02,78.34,111.64,149.01,133.56,68.58,45.396,234.8,32.4,16.34,57.65,145.47,196.79,45.56,245.24,90.67,37.92,136.66
2022-12-30,106.85,33.83,99.81,204.89,248.11,9.48,62.78,52.61,77.57,110.57,147.18,131.81,68.63,44.994,231.75,31.82,16.26,56.97,145.06,194.36,45.05,244.58,90.5,37.7,134.13
2023-01-03,106.11,31.82,99.76,203.86,253.91,9.54,62.46,51.88,78.4,110.76,144.29,131.06,68.86,44.636,227.6,31.93,15.68,56.65,144.97,198.31,45.37,245.18,91.98,37.21,134.56
2023-01-04,105.54,33.21,101.23,207.78,261.91,10.38,62.77,52.49,79.48,110.59,144.47,137.0,70.53,44.298,231.16,32.09,15.88,57.6,146.59,204.61,47.03,246.49,93.61,39.72,136.67
2023-01-05,107.25,32.08,99.88,207.05,261.17,10.86,62.94,53.49,78.71,107.45,141.04,137.05,70.87,43.926,208.68,31.75,15.66,57.08,146.24,198.1,46.76,246.44,93.78,41.24,133.02
2023-01-06,110.18,33.34,101.54,205.36,263.81,11.32,63.9,55.91,80.68,111.27,144.0,143.93,72.47,44.328,214.23,32.2,15.89,58.83,150.19,204.62,47.82,253.43,95.66,42.24,137.1
2023-01-09,110.67,34.67,100.91,208.49,261.63,11.61,62.67,55.34,80.91,111.79,147.3,141.07,73.48,43.496,215.51,32.64,15.96,58.84,148.55,204.64,47.81,255.06,95.29,43.35,138.66
2023-01-10,110.97,34.04,101.24,215.51,262.45,12.56,63.07,56.46,81.46,112.94,146.48,151.16,73.92,44.348,220.0,32.86,15.94,59.87,148.0,205.0,47.79,253.38,96.57,45.75,139.03
2023-01-11,111.8,33.4,101.74,221.53,263.61,12.6,62.85,57.21,82.34,114.86,153.82,154.5,74.9,44.32,222.64,32.29,15.76,61.69,149.35,213.52,49.08,257.18,98.58,47.71,143.57
2023-01-12,113.83,34.96,103.59,219.5,262.25,13.15,63.07,57.77,82.37,116.19,154.11,155.71,74.75,44.148,223.19,32.62,15.97,61.66,149.64,216.2,49.76,254.73,99.15,51.3,144.99
2023-01-13,115.55,34.81,104.1,222.14,267.22,13.14,63.76,57.26,82.97,116.93,151.9,157.56,75.2,44.218,225.0,31.88,15.89,61.27,149.55,217.0,48.99,254.65,98.82,51.65,144.11
2023-01-17,117.01,35.19,103.23,221.54,267.04,13.23,64.0,56.98,83.0,116.0,153.1,155.13,74.33,43.798,223.78,32.15,15.87,61.18,150.54,216.08,49.09,252.2,98.78,51.2,145.14
2023-01-18,114.42,33.65,101.84,220.55,263.25,12.59,63.52,58.71,81.54,113.54,150.82,152.35,73.18,42.946,219.6,31.63,15.61,60.63,145.8,217.62,48.81,251.29,97.56,48.86,144.0
2023-01-19,112.44,33.93,100.08,222.29,259.51,12.47,63.39,58.19,80.52,108.63,150.0,150.8,72.8,41.372,216.59,31.03,15.44,60.25,153.81,217.45,48.36,251.72,95.7,48.37,142.34
2023-01-20,113.68,33.95,101.85,223.61,267.56,13.02,62.46,59.34,84.28,110.18,150.91,153.47,73.97,42.414,220.88,32.21,15.65,61.72,153.69,222.69,49.28,253.05,96.69,49.46,146.29
2023-01-23,116.21,35.24,103.83,228.75,274.49,13.51,63.13,63.23,86.22,101.42,151.28,153.85,75.3,43.096,224.0,32.42,15.73,61.96,154.76,222.14,50.69,253.6,97.53,49.28,150.14
2023-01-24,117.0,34.21,104.99,225.78,277.16,13.38,64.04,62.23,87.03,103.57,152.09,154.03,74.94,42.972,227.5,32.9,15.83,58.71,154.94,221.98,51.0,252.74,99.09,49.3,150.26
2023-01-25,118.11,33.22,103.71,226.5,273.94,14.53,64.8,62.25,88.2,102.54,151.73,156.67,73.53,42.764,228.93,33.15,16.0,58.96,155.89,215.3,50.81,253.57,99.04,50.28,148.99
2023-01-26,113.38,33.1,104.03,228.52,273.22,15.0,64.75,69.01,90.23,101.33,156.25,169.82,73.73,45.344,228.5,33.49,15.85,58.36,155.01,217.18,50.75,253.5,100.02,49.45,150.94
2023-01-27,111.77,32.93,103.13,229.47,270.79,14.91,64.06,68.99,90.73,102.42,157.59,166.87,73.55,45.134,228.79,33.75,16.06,57.6,154.98,218.24,51.62,250.61,100.61,48.73,149.46
2023-01-30,111.75,32.15,102.87,226.28,271.21,14.38,63.99,66.76,90.15,101.1,153.0,166.37,72.65,44.558,226.36,33.55,15.85,57.46,153.49,217.35,51.28,249.81,99.22,48.21,149.97
2023-01-31,112.77,32.67,103.81,229.41,277.08,14.82,64.35,67.78,91.33,104.01,157.83,169.02,73.95,45.598,231.52,34.22,15.9,58.56,156.0,222.2,51.81,254.19,102.4,48.96,150.36
2023-02-01,112.1,31.63,104.48,233.49,280.8,15.36,64.18,70.49,92.28,104.92,158.44,174.98,74.14,46.006,233.59,34.6,15.64,58.4,154.4,224.62,51.66,253.23,104.69,50.22,153.38
2023-02-02,108.83,31.84,105.46,240.65,268.41,15.92,61.35,72.37,92.37,105.93,165.11,176.68,74.54,46.18,232.45,34.95,15.63,58.66,156.02,230.65,53.0,254.76,108.08,52.31,153.29
2023-02-03,111.87,31.26,105.53,237.18,269.54,15.42,61.26,70.89,91.08,105.25,163.13,176.63,72.98,45.712,230.82,34.43,15.55,58.39,159.02,225.99,52.6,252.39,104.81,51.12,153.58
2023-02-06,112.27,29.98,104.82,232.31,261.17,15.4,62.16,69.75,90.73,104.05,167.99,169.87,72.36,46.484,231.99,34.68,15.66,59.01,157.78,222.21,51.87,253.73,102.73,50.92,149.03
2023-02-07,113.92,30.66,105.54,235.84,261.01,15.33,63.37,71.3,92.68,107.77,167.65,167.18,77.79,46.546,230.29,35.01,15.64,59.97,160.1,222.93,51.5,256.18,103.52,50.75,150.64
2023-02-08,113.36,29.81,103.92,235.51,259.19,14.56,64.17,71.08,93.59,106.24,166.31,166.31,76.9,46.248,230.13,34.79,15.45,58.96,158.89,220.2,51.88,257.12,100.83,50.77,146.76
2023-02-09,110.99,30.5,102.64,230.31,252.51,14.37,64.1,69.8,92.53,106.06,165.67,163.59,75.76,46.752,226.88,34.39,15.46,58.31,157.79,206.73,50.55,238.97,100.87,49.82,145.67
2023-02-10,111.32,31.67,103.31,222.84,250.24,14.22,64.22,71.28,92.58,106.17,161.75,164.11,75.81,46.6,228.3,34.86,15.54,58.25,159.02,206.16,50.99,244.7,101.9,48.86,146.05
2023-02-13,113.42,30.86,103.98,232.11,255.29,14.92,65.25,71.33,94.03,107.15,162.93,167.61,76.37,47.434,228.54,35.56,15.66,58.47,161.33,213.9,51.21,247.72,104.55,49.19,147.67
2023-02-14,114.24,31.08,103.45,227.07,255.52,14.73,66.28,72.46,93.58,107.34,159.96,171.26,76.46,47.598,225.75,35.1,15.58,57.26,160.62,214.06,50.84,241.48,104.07,50.06,144.55
2023-02-15,113.87,30.62,105.6,227.03,254.65,15.35,67.98,71.97,94.11,107.88,162.18,170.08,76.34,47.922,224.88,35.83,15.83,57.92,160.25,218.53,50.53,242.41,103.5,49.91,144.67
2023-02-16,114.02,31.83,104.38,224.0,249.53,15.31,67.1,70.53,93.27,106.25,158.84,169.82,75.47,47.396,227.26,34.08,15.55,57.37,159.68,213.0,50.9,242.36,101.3,48.99,143.59
2023-02-17,112.17,31.25,105.49,219.73,252.88,15.43,67.81,70.26,92.0,107.29,158.99,168.07,75.08,47.8,226.8,34.22,15.57,57.67,159.92,211.72,50.46,240.89,99.09,49.63,143.86
2023-02-21,110.31,30.44,103.93,212.98,249.99,14.75,67.55,67.08,89.17,103.28,158.52,163.54,72.96,46.808,223.11,34.06,15.45,56.25,155.45,203.81,49.98,237.13,95.77,48.2,142.78
2023-02-22,109.52,31.98,103.92,210.99,249.25,15.42,67.94,66.39,88.1,103.02,154.3,163.47,72.91,46.562,222.12,33.15,15.52,56.48,154.2,205.27,49.54,236.55,96.36,48.78,142.86
2023-02-23,107.25,32.49,104.24,213.37,249.66,15.73,68.38,67.08,87.11,103.31,158.64,163.29,72.84,46.6,225.6,33.51,15.28,56.46,154.72,204.56,50.5,237.2,97.15,50.58,142.94
2023-02-24,107.77,34.73,103.5,209.54,242.72,15.55,69.17,66.09,87.17,102.4,160.79,162.53,72.92,46.108,224.09,33.6,15.78,56.47,156.13,200.14,49.69,234.7,95.84,50.21,141.1
2023-02-27,107.63,33.53,104.22,208.88,242.14,15.94,69.21,64.25,88.81,102.55,161.88,164.28,73.03,46.886,224.69,33.02,15.75,55.96,155.07,199.69,49.33,236.62,95.9,50.7,140.55
2023-02-28,108.46,33.18,104.33,208.47,243.05,15.62,70.0,64.56,88.68,102.65,164.65,167.44,73.03,46.652,223.7,32.79,15.62,56.07,155.29,202.53,48.65,234.36,96.74,51.96,140.78
2023-03-01,106.82,33.3,104.89,210.77,245.83,15.02,70.97,64.12,89.51,101.09,163.66,170.74,73.67,45.152,219.7,33.02,15.61,56.01,154.18,200.74,47.54,232.39,95.64,52.39,139.99
2023-03-02,106.6,33.36,106.25,215.83,248.84,15.24,70.9,64.86,88.77,102.25,166.92,175.78,74.91,45.698,221.74,32.75,15.85,56.15,151.32,201.95,47.88,237.62,96.06,52.56,142.3
2023-03-03,107.94,34.35,107.32,220.82,253.23,15.47,71.3,64.57,90.42,103.92,169.11,178.37,74.65,46.032,223.25,33.64,16.35,56.76,152.54,207.52,48.51,240.85,97.61,53.06,144.11
2023-03-06,107.06,32.95,106.98,219.57,251.69,15.13,71.7,63.32,90.18,103.57,167.27,175.54,72.8,45.738,220.54,34.38,16.74,57.0,152.12,205.41,48.88,239.01,97.18,52.44,143.11
2023-03-07,105.53,32.95,105.76,212.59,245.46,14.82,70.99,62.14,86.66,102.17,163.78,171.21,71.13,45.706,219.22,34.28,16.33,56.02,144.2,199.97,47.5,237.79,96.83,54.01,141.68
2023-03-08,106.53,32.16,105.57,211.6,248.48,15.34,70.29,63.63,86.59,101.77,163.74,173.29,72.1,45.69,219.3,33.93,16.32,56.88,140.38,199.95,47.99,239.08,99.08,54.26,142.43
2023-03-09,100.12,31.34,102.7,202.93,243.48,14.77,68.38,63.25,82.84,100.48,160.41,167.85,70.82,45.382,215.8,33.01,16.15,55.43,133.64,197.19,46.6,234.51,98.59,52.12,141.16
2023-03-10,94.85,30.41,99.96,197.26,236.2,14.35,66.61,61.75,79.87,98.98,153.55,158.88,70.34,45.448,212.0,31.63,15.83,54.92,131.72,193.14,44.66,230.91,97.38,50.97,136.99
2023-03-13,89.31,30.28,98.82,198.12,234.96,14.02,65.18,60.34,73.97,97.9,157.59,155.43,69.25,45.586,211.0,30.88,15.76,54.07,127.11,195.0,44.92,227.49,98.96,48.83,137.15
2023-03-14,92.32,30.69,100.78,200.71,240.42,14.05,67.34,61.02,76.74,99.9,157.37,156.24,70.3,45.93,215.05,31.58,15.99,55.04,127.43,198.35,46.14,227.6,100.77,46.21,137.03
2023-03-15,87.16,28.83,96.23,195.27,236.8,13.57,62.74,59.85,73.7,96.55,157.58,144.81,67.84,46.282,216.03,30.82,15.86,53.43,124.89,199.26,46.15,219.72,100.19,43.14,136.15
2023-03-16,89.46,30.12,96.17,196.43,237.23,14.16,66.07,61.2,74.75,97.16,159.96,145.42,69.22,47.064,215.65,31.61,16.16,55.11,127.56,200.68,46.03,228.45,104.2,43.59,137.49
2023-03-17,88.02,29.37,93.26,190.89,234.56,14.34,63.15,61.05,71.77,94.73,159.52,144.12,67.55,46.488,210.9,31.48,16.1,53.8,122.5,200.89,44.24,223.34,103.5,43.04,135.16
2023-03-20,91.88,30.16,96.42,191.81,236.82,14.24,65.61,62.06,73.44,97.65,160.34,147.87,68.93,46.438,215.4,33.63,16.0,54.35,121.71,200.88,44.21,227.6,102.31,43.09,136.22
2023-03-21,95.13,31.0,97.94,196.76,238.5,15.09,67.21,62.1,76.72,98.52,158.66,152.1,69.67,47.134,216.17,33.19,15.97,55.79,127.55,202.92,43.9,229.78,103.47,44.26,136.93
2023-03-22,91.74,29.51,95.56,190.01,237.3,14.51,65.87,60.52,73.75,97.57,149.54,147.55,68.2,45.768,214.14,31.96,15.54,54.88,117.66,197.06,41.85,225.91,102.59,42.82,135.78
2023-03-23,91.31,29.53,95.49,188.0,238.72,14.53,65.6,61.6,72.69,97.23,149.27,148.0,68.36,45.322,214.99,31.01,15.29,55.06,112.37,195.83,41.69,226.19,103.37,41.66,137.86
2023-03-24,89.09,30.56,95.5,188.35,241.69,14.0,66.05,61.64,71.65,98.59,153.2,148.65,68.6,45.442,217.95,31.49,15.64,55.36,114.93,197.58,42.37,226.22,103.74,41.36,140.6
2023-03-27,92.62,30.44,97.34,190.91,241.87,14.34,66.38,62.01,73.39,99.41,153.35,149.3,68.94,45.954,219.49,32.26,15.75,55.79,117.93,197.59,42.91,227.45,102.18,41.94,140.93
2023-03-28,91.74,30.9,98.33,189.87,240.43,14.48,66.81,60.43,73.62,99.97,151.14,148.24,69.58,45.902,219.28,32.64,15.74,55.78,119.28,195.42,43.06,229.39,101.74,42.41,140.63
2023-03-29,93.37,31.45,99.36,192.91,244.63,14.66,67.8,63.79,75.45,101.48,155.66,149.92,70.83,46.088,223.68,33.18,15.84,56.42,122.4,198.72,43.98,230.4,102.47,43.47,142.98
2023-03-30,92.19,31.29,99.22,194.95,246.72,14.85,67.86,64.98,75.0,102.4,158.83,151.36,70.63,46.078,224.91,33.45,15.89,56.62,119.59,199.69,44.46,229.0,102.55,43.71,145.11
2023-03-31,93.27,31.91,101.06,198.89,246.46,15.1,67.87,66.12,75.69,104.7,162.93,154.47,71.77,47.008,225.89,34.29,16.17,57.42,119.57,202.84,43.35,232.38,105.11,44.25,146.57
2023-04-03,92.1,31.8,100.85,199.93,246.79,14.81,68.61,65.75,75.46,104.46,154.51,154.45,71.89,48.332,225.42,33.87,16.19,57.65,118.74,202.24,42.66,233.35,105.25,43.35,145.2
2023-04-04,90.16,32.48,97.61,196.7,244.56,15.15,67.89,65.34,74.62,101.18,160.17,143.83,70.22,47.918,218.23,33.55,16.13,57.79,117.18,202.11,42.26,234.23,103.83,42.54,143.53
2023-04-05,89.78,32.6,96.58,197.09,239.43,14.79,68.59,64.86,75.59,100.27,160.02,143.47,70.36,46.906,221.44,34.41,16.5,58.84,117.41,199.4,41.97,236.06,104.03,42.03,140.88
2023-04-06,89.35,32.12,96.36,195.83,241.26,15.11,68.94,64.4,76.16,100.26,162.79,145.53,69.64,47.126,224.64,34.82,16.71,59.14,117.57,196.41,42.63,236.73,102.06,42.66,141.2
2023-04-10,91.26,33.39,98.59,196.89,240.56,15.4,68.65,66.35,77.33,101.55,164.22,146.84,69.81,47.71,224.6,35.18,16.78,58.42,117.45,197.76,43.88,234.77,102.59,43.13,141.99
2023-04-11,92.63,33.42,99.48,199.69,241.75,14.93,69.01,66.88,78.58,102.73,164.68,148.72,70.68,48.0,228.16,35.68,16.82,58.91,118.19,200.58,44.34,236.84,105.5,44.32,144.05
2023-04-12,92.08,32.65,99.62,197.99,247.05,14.06,70.23,66.38,78.21,103.49,163.42,147.66,70.83,46.528,226.42,35.76,16.96,58.48,116.34,195.59,44.29,237.2,105.39,41.44,145.53
2023-04-13,92.86,32.87,99.43,202.75,251.5,14.04,70.5,65.35,78.81,104.58,158.79,146.83,71.27,47.212,226.2,35.91,16.8,58.96,116.55,198.15,43.74,236.9,103.84,41.97,146.56
2023-04-14,93.59,33.14,99.73,200.35,254.01,13.78,70.25,63.96,80.03,104.44,155.11,146.19,70.46,47.59,228.23,35.21,16.89,58.77,116.59,195.46,43.49,237.46,105.0,41.67,145.18
2023-04-17,95.87,32.79,100.07,202.62,253.25,14.53,70.95,64.25,72.68,104.65,156.31,147.67,71.15,48.248,229.68,35.11,16.86,59.81,125.66,196.64,44.41,237.97,106.04,42.38,146.05
2023-04-18,96.82,33.31,100.75,202.73,257.08,14.27,72.25,64.27,74.9,104.19,154.98,151.08,71.63,49.042,227.35,34.66,16.9,60.35,125.73,194.8,44.31,238.41,109.25,43.04,145.83
2023-04-19,96.89,33.22,100.12,201.86,256.63,14.29,72.13,62.86,75.29,103.74,153.07,147.61,71.21,49.364,227.87,34.84,16.89,60.39,129.61,194.91,44.73,237.85,109.3,46.27,144.27
2023-04-20,96.18,32.73,100.59,198.59,258.48,13.83,72.19,57.08,74.99,104.01,151.92,155.73,70.29,49.8,226.95,34.57,16.91,60.85,124.81,202.23,44.58,241.49,111.87,44.89,142.61
2023-04-21,95.76,32.59,100.44,202.31,256.23,13.58,71.68,56.42,73.63,104.31,151.16,153.45,69.89,49.718,226.44,34.4,16.89,61.4,124.09,202.77,45.18,241.26,111.2,44.45,143.69
2023-04-24,95.53,32.74,101.48,202.99,253.6,13.36,72.51,57.01,73.47,104.54,152.22,155.04,70.55,49.994,224.38,35.0,17.14,61.06,124.5,200.93,45.58,240.26,112.13,43.93,144.69
2023-04-25,91.37,31.71,100.78,191.71,247.05,12.81,72.59,56.09,70.62,102.92,150.34,147.95,67.99,48.874,226.53,34.06,17.27,63.01,120.01,198.03,46.36,239.59,111.01,42.49,141.19
