datetime,TMO,UBER,BKNG,VZ,SCHW,ISRG,QCOM,C,TXN,BA,BLK,ACN,GEV,AMGN,SPGI,ADBE,BSX,SYK,ETN,AMAT,NEE,ANET,DHR,PGR,HON
2023-03-17,547.34,31.78,2440.85,36.79,56.41,237.8,120.73,44.25,175.71,201.05,636.71,250.0,,229.79,334.49,358.14,47.95,274.44,160.15,122.6,75.67,40.815,215.359987,136.32,184.64
2023-03-20,550.57,31.93,2493.73,37.43,56.11,240.5,121.82,44.09,179.16,204.77,643.56,252.55,,234.72,334.59,362.88,48.83,276.83,163.56,124.04,75.97,41.05,216.990965,139.07,189.88
2023-03-21,556.7,32.86,2571.32,37.74,59.47,246.68,123.8,45.07,178.41,204.7,662.15,257.62,,232.95,341.6,374.22,48.84,278.12,166.94,120.4,75.36,42.02,220.16428,140.23,191.16
2023-03-22,554.32,31.52,2558.24,37.31,56.26,240.81,121.97,43.71,176.32,196.16,648.32,253.27,,229.83,335.72,361.71,48.07,272.34,166.16,118.86,74.13,41.515,218.32943,136.69,187.16
2023-03-23,555.19,31.18,2538.76,37.37,52.89,244.47,124.15,43.45,180.28,197.9,651.78,271.66,,233.1,332.25,369.0,47.94,274.28,164.54,122.78,73.81,42.3475,218.878999,137.83,186.92
2023-03-24,558.26,30.75,2499.33,37.66,53.26,256.42,124.76,43.11,179.51,197.53,644.88,272.0,,238.03,334.52,374.96,48.22,276.69,163.64,119.53,75.69,42.235,219.978136,140.43,188.16
2023-03-27,561.69,30.62,2508.31,38.05,54.86,252.57,123.6,44.78,177.05,200.57,648.32,273.96,,236.76,335.75,373.15,48.33,278.11,163.88,118.87,75.44,41.99,219.800856,141.12,187.99
2023-03-28,554.23,30.07,2545.12,38.0,53.85,249.49,121.34,45.22,177.49,204.96,646.24,275.0,,238.48,334.13,373.4,48.6,277.41,165.59,116.4,75.24,40.75,218.808087,142.85,187.92
2023-03-29,555.15,30.87,2571.77,38.48,55.21,250.76,125.09,45.95,181.04,207.97,657.22,279.94,,241.03,338.13,379.16,49.08,279.03,167.63,119.85,76.11,40.625,219.366519,144.48,189.07
2023-03-30,562.97,31.19,2609.76,38.66,52.47,251.3,127.4,46.07,184.24,211.04,661.04,282.66,,241.5,341.27,381.9,49.6,280.71,169.09,122.11,76.59,40.6225,221.42297,143.79,189.12
2023-03-31,576.37,31.7,2652.41,38.89,52.38,255.47,127.58,46.89,186.01,212.43,669.12,285.81,,241.75,344.77,385.37,50.03,285.47,171.34,122.83,77.08,41.965,223.408508,143.06,191.12
2023-04-03,570.07,31.46,2665.19,39.22,51.57,253.53,124.74,46.71,184.16,215.39,666.41,285.84,,244.44,346.27,380.08,49.72,287.56,170.54,122.32,76.67,41.935,221.680026,145.1,193.28
2023-04-04,576.18,31.39,2638.33,39.65,50.0,254.71,122.3,46.09,180.4,213.9,659.11,285.84,,247.53,346.41,385.15,50.07,287.1,162.25,120.12,77.16,41.685,220.696121,144.28,190.94
2023-04-05,579.86,31.12,2615.6,40.11,48.87,257.99,123.04,45.77,177.2,210.0,656.04,281.33,,253.37,344.6,382.02,50.74,288.03,158.47,117.32,78.33,40.715,219.561528,146.43,189.43
2023-04-06,575.35,31.18,2583.85,39.48,49.35,256.9,123.0,45.86,178.12,211.37,656.4,281.7,,253.32,340.86,380.6,50.08,287.68,156.25,114.45,78.97,39.9625,218.905591,147.29,190.46
2023-04-10,574.36,31.74,2572.57,39.35,51.72,258.94,124.29,46.52,179.42,210.78,659.82,281.68,,250.9,338.83,376.25,50.34,288.24,157.44,116.5,78.43,40.7825,221.192506,149.0,191.68
2023-04-11,576.38,31.12,2566.47,39.45,51.71,262.77,123.57,47.2,179.87,212.32,669.68,286.33,,251.43,341.91,371.11,50.73,290.53,158.8,116.38,78.34,39.9025,221.493882,148.62,192.19
2023-04-12,579.35,30.59,2547.25,39.2,51.92,261.77,120.27,46.92,177.55,212.34,665.97,283.76,,249.5,342.79,369.89,51.11,290.1,162.22,113.16,78.59,40.3525,221.573658,148.15,193.23
2023-04-13,591.13,31.44,2629.63,39.32,51.49,266.56,121.13,47.3,179.11,213.59,670.73,285.27,,251.44,347.87,378.8,51.5,291.61,160.69,113.47,78.85,41.1975,225.509278,138.21,195.9
2023-04-14,588.84,31.48,2649.86,39.22,50.77,267.02,120.16,49.56,178.98,201.71,691.33,279.25,,250.0,347.86,379.38,51.77,291.76,161.82,112.9,78.02,40.9,223.08054,135.85,196.55
2023-04-17,588.6,32.08,2676.05,39.46,52.77,268.89,119.38,49.69,180.05,205.03,698.36,279.98,,248.07,349.01,377.92,51.74,292.78,163.06,111.79,78.54,40.855,226.697056,138.41,197.86
2023-04-18,584.86,31.73,2696.68,38.94,54.0,269.28,118.36,50.08,180.32,208.37,694.03,279.96,,246.09,352.17,377.55,51.61,290.92,163.69,111.27,78.3,40.6725,227.042752,138.6,196.93
2023-04-19,579.92,32.04,2676.28,38.6,55.55,298.57,118.54,50.4,177.08,208.71,695.24,279.9,,246.21,352.03,380.11,52.89,299.31,163.4,110.34,78.94,39.5225,225.819519,138.91,197.81
2023-04-20,565.93,31.5,2660.77,37.19,54.0,297.41,118.64,49.4,176.62,207.23,696.38,275.55,,243.46,352.91,380.26,52.62,302.1,162.96,114.39,78.75,38.8475,220.128824,138.39,196.75
2023-04-21,571.68,30.83,2687.33,37.32,53.8,300.22,117.76,49.03,177.02,205.15,680.94,276.33,,243.86,351.72,377.67,51.11,303.54,162.88,113.46,78.99,38.9675,224.091037,137.02,196.08
2023-04-24,574.3,30.68,2679.69,37.1,53.12,300.46,117.35,49.03,175.9,205.77,674.19,277.25,,244.45,347.66,377.34,51.34,302.04,163.79,113.61,79.04,39.14,225.456094,135.4,196.78
2023-04-25,548.38,29.59,2645.02,37.3,51.03,294.97,114.05,47.9,169.39,202.19,659.71,270.7,,244.87,345.21,369.59,51.11,299.49,163.78,110.61,77.82,38.395,205.636168,134.87,195.96
2023-04-26,533.13,29.68,2597.37,36.92,50.6,294.96,114.16,46.86,164.46,203.03,650.67,271.21,,238.8,340.07,363.06,51.1,298.8,161.92,110.31,74.07,38.99,206.06164,133.84,190.9
2023-04-27,543.02,29.7,2639.44,38.79,51.73,295.92,113.92,47.03,165.27,206.04,662.68,275.45,,240.34,355.58,371.42,52.03,298.22,167.97,111.68,75.85,39.19,205.130919,134.71,198.61
2023-04-28,554.9,31.05,2686.31,38.83,52.24,301.22,116.8,47.07,167.2,206.78,671.2,280.29,,239.74,362.58,377.56,52.12,299.65,167.12,113.03,76.63,40.04,209.997261,136.4,199.84
2023-05-01,548.5,32.74,2691.09,38.71,51.81,303.02,115.84,47.25,166.68,203.87,662.97,279.42,,238.9,362.65,374.15,52.8,299.89,168.78,112.95,76.8,40.04,214.269714,135.89,200.48
2023-05-02,543.82,36.52,2716.05,37.67,50.1,301.22,116.11,46.0,163.94,203.25,651.46,276.74,,235.97,356.02,368.66,52.9,293.89,173.25,112.16,75.94,33.745,215.209299,128.31,198.26
2023-05-03,550.42,37.84,2646.21,37.98,48.03,305.06,112.83,45.67,163.35,200.93,642.41,275.18,,229.31,349.97,345.25,52.69,287.14,172.38,113.29,75.39,33.1825,217.673494,125.05,197.96
2023-05-04,545.64,37.49,2603.57,37.35,47.37,303.21,106.58,44.9,162.3,197.05,631.66,266.5,,231.89,347.51,335.83,51.94,284.63,168.44,112.45,75.51,33.835,214.801554,126.1,196.22
2023-05-05,546.38,37.75,2569.3,37.83,49.24,304.88,108.78,46.32,165.82,198.34,644.48,265.65,,236.53,354.19,348.4,51.54,284.71,171.05,116.06,75.51,34.495,214.899058,129.52,198.42
2023-05-08,542.58,38.83,2639.47,37.83,47.63,303.09,108.31,46.36,164.22,197.26,643.14,264.82,,234.62,355.18,344.06,53.12,288.27,169.88,115.75,76.06,34.5175,212.062575,134.09,196.95
2023-05-09,534.66,38.19,2634.91,37.57,47.94,301.55,105.77,46.52,163.0,201.88,635.57,263.48,,234.43,355.27,342.65,53.09,283.65,170.55,113.84,75.58,34.63,208.446059,135.7,197.13
2023-05-10,533.5,38.79,2645.92,37.63,47.55,302.59,106.46,46.37,163.05,200.84,629.18,268.89,,234.11,362.18,344.02,53.22,285.6,169.11,115.41,76.89,35.31,206.912585,134.38,197.34
2023-05-11,529.79,38.42,2656.58,37.6,47.73,303.47,104.06,46.03,161.17,201.84,642.02,272.27,,232.29,360.29,341.58,53.39,285.12,168.52,115.46,76.1,34.7525,204.590215,133.94,193.98
2023-05-12,524.65,38.45,2630.82,37.59,48.94,305.27,103.62,45.45,161.88,200.7,645.1,277.19,,232.95,359.34,335.45,53.34,285.47,168.58,116.09,77.96,34.6575,201.514403,133.43,193.62
2023-05-15,523.68,38.14,2646.07,36.77,50.94,308.05,106.28,46.05,165.26,202.77,644.75,277.51,,233.53,361.48,345.67,53.68,288.92,169.92,121.11,77.54,34.495,201.159843,132.0,194.31
2023-05-16,519.75,37.44,2646.32,36.05,50.09,306.61,103.79,45.28,163.38,200.87,633.83,279.19,,227.88,358.65,345.11,53.77,285.94,166.41,120.92,75.84,34.035,199.431361,129.76,191.61
2023-05-17,521.67,37.84,2696.7,36.18,51.82,308.22,104.81,47.08,165.34,206.87,650.64,284.63,,225.02,360.94,356.63,53.41,283.98,171.0,125.7,75.34,33.9575,199.661825,136.6,196.02
2023-05-18,523.54,39.25,2780.98,36.13,51.75,312.23,106.96,46.39,169.81,207.24,669.33,287.48,,224.23,363.8,360.43,53.44,285.26,174.61,129.92,75.1,35.365,200.707778,136.11,198.25
2023-05-19,527.38,39.18,2765.26,36.05,51.67,313.61,105.86,45.71,170.11,205.49,666.7,289.91,,223.42,365.42,371.25,53.64,285.37,174.15,126.95,74.48,35.9775,202.39194,135.06,197.35
2023-05-22,529.02,39.17,2695.62,35.96,51.97,313.62,105.28,45.79,170.86,205.91,671.39,290.95,,223.99,372.35,372.05,53.68,286.17,174.18,126.55,74.58,36.3425,205.006823,135.63,196.93
2023-05-23,525.1,38.66,2637.49,36.24,52.79,301.44,103.56,45.91,169.74,202.6,661.53,288.1,,224.44,362.19,370.42,51.5,274.16,171.36,124.49,74.16,35.1175,203.881094,133.35,194.97
2023-05-24,510.72,37.96,2625.83,35.87,52.08,302.48,103.02,44.49,167.07,199.27,655.0,286.82,,221.32,356.2,365.76,51.93,272.56,168.17,121.73,74.24,35.305,201.842372,131.5,191.86
2023-05-25,520.64,37.95,2597.37,34.82,54.24,303.77,104.02,44.23,169.62,200.87,660.52,291.76,,217.46,358.32,392.06,51.54,272.4,176.95,130.47,73.39,39.05,204.27111,128.93,192.27
2023-05-26,522.02,38.45,2591.13,35.0,53.67,306.9,110.35,44.6,176.29,203.63,672.3,303.6,,216.93,360.78,415.39,51.06,272.58,182.46,136.06,73.92,42.5875,205.831176,128.49,193.75
2023-05-30,514.22,37.56,2528.77,34.9,53.84,307.07,116.0,44.7,176.55,204.69,673.58,308.43,,218.53,364.33,417.21,50.49,271.49,181.81,136.57,72.69,43.605,201.372579,128.07,194.55
2023-05-31,508.46,37.93,2508.77,35.63,52.69,307.84,113.41,44.32,173.88,205.7,657.55,305.92,,220.65,367.43,417.79,51.48,275.58,175.9,133.3,73.46,41.585,203.535398,127.91,191.6
2023-06-01,519.38,38.48,2550.0,35.72,52.7,310.54,115.83,44.84,175.81,207.96,668.84,305.2,,214.27,368.99,426.75,51.5,278.57,179.04,134.83,72.96,41.67,206.256649,128.33,193.86
2023-06-02,520.14,39.73,2625.65,34.58,54.37,312.18,115.62,46.32,175.23,213.32,681.86,311.39,,218.07,376.03,436.37,51.82,278.3,186.48,134.63,73.85,40.625,207.967403,129.5,198.85
2023-06-05,518.58,40.42,2670.76,34.46,54.41,317.49,112.73,46.24,170.26,208.78,676.49,304.45,,221.88,378.1,434.18,51.4,277.96,183.59,133.73,73.59,40.6575,206.637801,129.03,197.18
2023-06-06,516.26,40.25,2708.1,34.7,54.61,315.72,116.36,47.22,170.36,207.29,684.92,308.04,,221.22,379.18,432.89,50.67,276.55,183.42,133.94,73.38,39.92,207.993995,129.8,196.34
2023-06-07,520.78,38.99,2644.18,35.26,55.63,307.24,115.18,48.01,172.0,211.93,678.23,311.03,,221.25,374.19,418.32,50.7,277.97,188.6,135.01,74.17,38.8975,210.537966,130.84,198.39
2023-06-08,515.25,40.26,2647.46,35.43,55.03,310.82,116.35,48.1,172.23,218.11,680.58,307.33,,220.76,382.16,439.03,51.07,276.77,187.82,136.2,74.9,40.58,208.667659,131.08,198.15
2023-06-09,518.18,40.99,2606.13,35.47,55.0,312.76,119.11,48.3,170.59,217.31,684.4,308.72,,218.76,384.0,454.0,51.28,280.64,187.3,136.12,74.07,40.63,208.632203,130.9,197.89
2023-06-12,523.69,41.74,2605.34,35.61,53.97,313.64,122.14,48.45,174.04,221.56,682.38,311.48,,217.36,385.26,474.63,51.2,279.92,189.55,140.01,73.98,42.5,211.007758,130.69,198.5
2023-06-13,526.05,41.41,2614.05,35.48,54.75,315.45,124.43,48.69,177.41,220.38,689.09,315.16,,221.99,390.56,478.99,51.16,281.74,193.86,141.79,74.35,42.15,213.861969,131.68,201.11
2023-06-14,520.12,41.27,2609.79,35.73,54.35,323.07,123.4,48.24,177.12,216.9,692.45,315.05,,222.28,393.09,479.53,53.31,293.57,193.07,141.17,73.4,42.27,211.362318,126.93,200.52
2023-06-15,535.11,43.36,2671.7,36.44,55.51,328.27,123.61,48.56,178.09,219.41,711.19,323.77,,228.44,399.98,490.91,53.98,295.65,196.89,140.11,74.36,40.8675,215.847508,128.36,203.73
2023-06-16,537.3,43.52,2640.99,36.46,54.4,329.36,122.68,48.19,176.76,219.99,702.78,319.54,,229.66,395.21,495.18,54.32,294.35,191.26,138.93,75.59,39.4475,214.331762,129.99,202.97
2023-06-20,527.4,42.17,2636.65,35.81,53.93,327.83,119.82,47.61,174.36,212.37,690.95,317.4,,228.59,391.84,485.86,54.04,297.8,194.23,138.52,74.76,38.625,209.722477,129.48,200.4
2023-06-21,525.95,42.66,2643.8,35.83,53.97,323.74,115.76,47.41,170.48,212.08,689.04,313.2,,227.04,389.11,477.48,53.96,297.57,194.84,136.67,75.78,37.8775,210.706382,130.6,201.8
2023-06-22,528.31,42.81,2677.9,35.85,53.21,327.615,116.4,46.63,172.63,205.61,679.38,307.25,,229.66,388.24,477.58,54.64,297.89,195.6,138.92,75.13,38.31,209.527468,131.76,200.65
2023-06-23,524.21,43.34,2623.93,35.51,53.17,327.26,113.43,46.02,167.68,205.41,680.45,298.43,,227.11,390.36,484.72,53.97,297.88,194.46,136.07,74.17,37.205,211.12299,132.77,200.09
2023-06-26,522.03,44.42,2615.76,36.11,53.41,325.16,116.63,46.24,168.745,205.58,680.17,297.41,,224.73,387.01,479.51,53.5,296.84,196.08,139.8,74.29,37.705,210.85707,131.95,202.58
2023-06-27,509.62,43.83,2700.36,36.55,55.22,330.02,119.79,46.4,176.31,209.43,684.64,300.81,,222.61,391.01,489.27,53.49,298.75,197.65,146.55,73.91,39.0325,207.240554,132.65,203.34
2023-06-28,510.15,44.24,2666.47,36.82,55.78,332.98,117.54,46.23,174.96,210.72,685.22,301.72,,221.31,391.52,482.43,53.45,300.28,194.75,144.03,73.44,38.965,208.100363,131.69,202.5
2023-06-29,514.39,42.58,2655.91,36.99,57.14,338.49,118.06,46.29,176.79,211.83,688.21,308.33,,221.16,395.84,483.77,53.29,301.77,198.85,144.23,72.81,39.8225,210.759566,132.07,206.47
2023-06-30,521.75,43.17,2700.33,37.19,56.68,341.94,119.04,46.04,180.02,211.16,691.14,308.58,,222.02,400.89,488.99,54.09,305.09,201.1,144.54,74.2,40.515,212.73624,132.37,207.5
2023-07-03,519.11,43.09,2720.79,37.28,57.72,336.03,120.09,46.74,179.76,210.92,693.58,310.97,,225.01,396.92,485.21,53.54,298.0,200.63,145.47,74.38,39.975,209.908621,132.59,208.3
2023-07-05,520.6,43.66,2674.0,37.48,56.69,333.89,117.13,46.8,176.53,213.31,692.83,309.9,,225.88,399.6,487.26,53.25,297.37,198.9,142.26,74.95,39.92,210.413869,131.43,206.43
2023-07-06,517.32,42.11,2632.69,37.13,55.96,330.14,115.22,45.38,174.82,212.62,680.63,307.97,,222.98,395.36,481.29,52.88,295.68,197.75,140.38,73.02,39.725,207.772394,131.67,204.01
2023-07-07,513.73,42.91,2636.91,35.9,56.79,331.29,115.94,45.74,173.7,212.1,684.1,305.76,,218.65,393.25,485.27,52.29,294.27,198.46,139.57,72.05,39.5,206.602345,131.26,203.26
2023-07-10,516.85,42.78,2728.83,35.14,57.83,340.27,117.12,45.67,179.44,213.31,696.17,308.45,,224.73,398.43,496.35,52.7,295.3,203.06,140.56,71.71,39.8875,207.834442,131.08,207.74
2023-07-11,519.26,44.36,2783.4,34.99,57.58,339.11,116.87,46.53,178.82,218.76,710.2,309.72,,223.86,396.42,504.74,52.45,296.41,202.97,137.56,72.19,40.0425,210.670926,132.17,208.73
2023-07-12,525.92,44.52,2788.47,34.86,58.41,347.59,118.68,47.38,182.37,217.11,726.0,313.88,,225.68,406.56,507.36,52.46,298.03,201.92,138.89,73.47,41.01,211.060942,132.11,208.52
2023-07-13,526.65,45.64,2834.53,34.64,59.93,346.97,123.12,47.68,183.12,216.85,739.8,315.21,,227.66,412.03,517.28,52.79,299.64,204.36,142.65,73.71,42.1525,211.681423,114.78,208.71
2023-07-14,529.36,44.75,2866.92,34.01,58.52,354.0,122.56,45.75,180.85,213.12,728.03,315.77,,227.43,416.02,514.83,53.03,302.43,203.46,142.74,73.2,41.395,213.206033,116.79,206.14
2023-07-17,525.26,45.51,2949.66,31.46,58.64,353.84,123.4,46.26,183.4,211.87,727.87,319.78,,227.84,417.39,522.0,52.61,298.62,205.96,145.5,72.66,42.605,210.750702,121.95,208.17
2023-07-18,523.68,47.41,2981.61,32.27,66.01,354.93,122.86,47.02,183.68,211.57,738.93,322.43,,232.57,421.85,532.23,52.81,296.64,210.34,144.51,72.05,43.3775,213.436497,119.81,205.25
2023-07-19,535.55,47.12,2927.88,33.97,66.04,349.7,124.42,47.52,183.67,208.6,747.3,318.8,,232.05,422.53,527.17,52.34,294.48,209.81,141.78,72.1,44.065,216.175476,118.22,205.17
2023-07-20,538.27,46.57,2917.5,33.64,67.94,347.66,120.72,47.41,179.92,213.61,750.88,312.47,,233.23,423.79,516.88,53.46,296.04,210.91,134.04,74.1,42.8525,216.618676,123.96,207.96
2023-07-21,562.19,47.23,2923.24,33.88,66.48,336.66,124.72,47.05,184.32,211.8,751.21,314.8,,234.82,423.29,520.23,53.16,295.59,207.69,136.4,75.9,42.91,226.812288,124.39,208.6
2023-07-24,571.52,47.32,2893.76,33.98,66.56,323.56,124.1,47.66,183.89,215.87,756.58,313.29,,235.42,422.8,523.86,52.17,290.73,207.36,138.35,75.5,42.93,228.67373,125.24,209.32
2023-07-25,570.91,47.17,2942.43,34.24,65.44,330.9,125.07,47.09,186.08,214.12,746.02,317.59,,235.31,427.53,525.34,52.41,290.91,206.29,140.06,75.44,43.5225,226.652736,123.55,209.68
2023-07-26,574.41,47.31,2958.16,34.34,66.62,329.37,124.02,47.49,176.0,232.8,743.16,316.51,,235.21,428.41,514.55,52.4,290.12,203.04,139.02,74.37,41.1125,234.781033,126.23,208.26
2023-07-27,560.02,46.61,2955.9,33.55,65.82,323.56,125.85,47.88,177.72,233.75,729.07,318.82,,236.05,395.68,513.97,52.64,282.01,202.1,146.14,73.27,40.2475,226.271583,125.31,196.41
2023-07-28,561.85,48.14,3012.25,34.03,65.96,326.53,129.48,47.41,178.37,238.69,738.34,315.55,,236.37,392.16,528.87,51.69,283.0,203.3,151.93,72.85,37.7725,230.526308,125.03,195.19
2023-07-31,548.66,49.46,2970.8,34.08,66.1,324.4,132.17,47.66,180.0,238.85,738.85,316.35,,234.15,394.51,546.17,51.85,283.41,205.32,151.59,73.3,38.7725,226.085439,125.98,194.13
2023-08-01,545.84,46.65,2914.31,33.43,65.72,323.95,132.08,47.07,178.37,238.01,732.26,320.97,,232.12,398.31,549.1,51.89,279.27,219.0,152.63,72.17,46.4025,226.032255,127.42,193.48
2023-08-02,553.76,46.96,2884.92,33.32,65.34,313.87,129.27,46.31,172.44,231.38,717.44,317.78,,230.41,394.25,530.3,50.62,274.57,218.87,147.33,71.91,44.32,228.576226,125.36,192.9
2023-08-03,548.38,45.91,2839.91,33.06,65.87,311.28,118.7,46.21,171.8,231.36,710.17,317.13,,230.7,383.72,523.76,50.88,275.62,217.1,147.81,70.1,44.44,228.212801,128.85,190.51
2023-08-04,548.64,45.2,3063.16,32.62,64.92,309.31,121.5,45.71,168.44,231.36,710.28,312.0,,243.28,386.84,526.88,50.72,283.71,215.9,145.66,69.17,44.9,225.810655,126.54,189.21
2023-08-07,551.79,44.95,3243.01,32.53,65.97,309.24,119.34,45.83,168.96,238.25,712.55,315.87,,252.94,390.38,529.73,50.73,286.27,221.09,150.38,68.64,44.8175,226.581824,127.66,189.6
2023-08-08,555.78,45.16,3225.97,32.57,65.52,302.87,117.66,45.16,166.73,238.04,696.98,315.15,,260.8,386.51,520.6,50.58,282.33,220.2,148.01,68.71,45.1125,229.639907,126.5,187.65
2023-08-09,547.58,44.11,3204.66,32.71,65.29,304.1,116.57,44.44,167.27,237.86,692.09,311.53,,259.32,387.66,513.78,51.06,282.0,217.83,145.16,68.92,44.365,226.97184,126.5,189.24
2023-08-10,547.28,44.6,3223.19,33.02,64.54,304.67,115.61,44.34,167.56,238.26,697.01,310.41,,262.06,387.81,515.83,50.86,283.01,216.93,144.61,68.29,44.075,228.141889,126.14,188.74
2023-08-11,543.78,43.71,3206.23,33.36,64.08,304.49,114.61,44.57,166.2,235.72,695.61,309.05,,262.51,387.69,508.45,51.03,282.11,218.36,138.83,68.92,43.735,226.404543,127.84,190.67
2023-08-14,540.34,44.85,3234.33,33.56,61.78,305.08,114.02,44.1,170.48,236.71,692.93,311.71,,260.97,388.69,522.25,51.33,284.79,219.04,141.89,68.56,44.53,227.964609,125.92,189.51
2023-08-15,534.43,44.08,3200.56,33.26,60.97,306.62,111.68,43.21,168.16,232.26,672.82,307.4,,266.01,387.05,518.7,51.68,284.86,217.94,140.08,67.35,44.9125,226.236127,125.05,187.8
2023-08-16,528.87,43.65,3195.35,33.27,60.45,299.32,110.15,42.64,165.72,229.95,672.24,307.64,,265.02,386.75,514.49,51.46,281.61,216.09,138.25,67.56,45.3425,224.073309,136.14,186.49
2023-08-17,535.96,43.97,3112.06,33.06,59.77,290.08,110.08,42.46,165.76,224.54,674.0,305.64,,263.85,384.38,511.67,50.94,277.93,214.38,137.59,67.51,45.69,224.099901,135.21,185.98
2023-08-18,532.38,44.69,3058.43,33.18,59.52,285.95,110.1,42.25,166.49,226.65,670.25,302.94,,261.82,382.0,508.13,50.19,277.91,214.65,142.66,67.83,45.135,222.850075,133.93,186.58
2023-08-21,532.26,44.63,3052.0,33.0,59.4,286.67,110.68,42.07,167.95,227.22,671.59,306.51,,260.7,378.48,520.47,50.42,276.24,215.74,148.77,67.08,46.1675,221.750938,132.18,186.95
2023-08-22,527.05,44.35,3073.89,33.2,56.46,287.16,109.47,41.02,167.11,230.07,665.84,308.9,,257.62,383.54,519.48,50.41,275.48,217.29,147.85,67.52,46.88,221.33433,130.53,186.01
2023-08-23,545.24,45.14,3098.56,33.19,58.02,290.39,111.17,41.08,169.83,228.58,678.77,315.34,,257.36,391.73,530.71,50.35,275.96,221.3,148.0,67.89,47.4575,225.908159,130.39,187.08
2023-08-24,538.01,44.68,3026.39,33.38,57.84,285.64,108.51,41.08,165.59,217.31,673.16,314.14,,256.62,387.02,512.43,50.43,273.44,220.91,142.52,67.22,44.7975,224.755838,131.9,185.16
2023-08-25,541.59,43.96,3042.51,33.35,58.15,297.55,110.32,41.24,167.81,223.41,675.96,318.76,,256.38,388.27,525.06,50.76,278.12,224.25,144.36,67.96,45.225,226.502048,132.58,186.3
2023-08-28,545.19,44.15,3069.61,33.55,59.05,301.48,111.68,41.32,168.7,227.06,679.0,320.91,,256.55,390.43,529.92,53.79,278.31,226.24,145.42,68.02,45.49,231.793862,131.58,187.88
2023-08-29,555.41,45.35,3110.86,34.69,59.45,310.39,113.78,41.72,170.69,227.25,691.03,323.45,,259.64,392.5,540.57,54.68,285.02,228.08,149.98,67.51,46.3625,234.009864,132.25,189.52
2023-08-30,559.0,46.51,3130.59,34.64,59.78,318.58,113.27,41.37,169.23,228.85,695.81,323.25,,257.88,392.38,545.36,54.27,287.14,230.08,150.95,67.09,46.775,234.160552,134.03,188.56
2023-08-31,557.1,47.23,3105.03,34.98,59.15,312.68,114.53,41.29,168.06,224.03,700.54,323.77,,256.34,390.86,559.34,53.94,283.55,230.37,152.76,66.8,48.8075,234.896265,133.47,187.94
2023-09-01,557.22,47.04,3114.89,34.86,60.5,310.41,115.385,41.59,169.83,223.4,706.19,327.74,,256.71,394.24,563.21,53.62,284.45,233.67,153.99,66.87,49.34,235.419242,135.48,188.39
2023-09-05,542.01,46.55,3144.64,34.3,59.68,307.68,116.55,41.36,169.74,222.57,695.93,326.16,,254.01,393.55,564.88,53.3,286.29,229.57,153.61,66.2,49.365,231.217701,133.52,185.7
2023-09-06,536.7,45.9,3141.21,34.18,58.27,307.84,114.68,41.37,168.05,217.95,694.18,326.3,,249.01,394.15,561.94,53.86,289.1,231.61,153.18,65.69,49.385,227.796193,134.84,184.51
2023-09-07,531.66,46.27,3103.45,33.81,57.82,297.22,106.4,40.73,164.71,216.05,691.06,328.2,,254.39,393.58,560.46,53.89,289.02,234.81,148.23,66.25,48.885,225.961343,137.41,184.12
2023-09-08,518.27,47.24,3143.1,33.45,59.33,298.22,106.14,40.59,164.66,211.27,690.62,325.47,,259.43,390.71,560.36,53.87,289.54,236.13,147.53,66.83,49.1175,220.146552,135.76,184.52
2023-09-11,514.94,48.94,3182.68,33.94,59.82,302.35,110.28,40.59,165.84,211.01,695.93,325.87,,261.72,389.36,564.5,54.56,299.72,238.04,146.71,67.53,48.2975,221.750938,137.26,186.21
2023-09-12,510.99,47.92,3173.43,34.04,60.52,301.55,111.23,41.68,163.49,210.65,697.34,314.89,,260.31,387.29,542.21,53.42,294.77,227.9,143.97,67.73,47.2575,220.11996,138.65,189.21
2023-09-13,510.9,48.16,3115.64,33.86,58.73,302.7,112.64,42.37,164.36,208.4,697.23,313.91,,257.23,389.85,553.56,53.2,297.32,221.41,144.58,68.43,47.0225,223.771932,139.17,191.59
2023-09-14,515.64,48.32,3197.56,34.04,59.76,303.74,114.04,43.14,166.05,209.05,706.81,316.59,,262.3,396.19,552.16,52.92,295.0,222.15,144.57,69.28,46.89,224.684925,139.57,193.56
2023-09-15,515.53,47.52,3160.15,33.79,58.22,295.54,113.14,42.71,162.62,208.11,697.41,312.53,,260.72,388.26,528.89,52.9,292.77,217.64,138.25,68.64,46.18,226.253855,138.74,193.04
2023-09-18,507.73,46.51,3158.33,33.53,57.86,298.17,112.75,42.64,162.83,205.12,694.89,315.88,,263.15,389.52,532.42,53.0,293.22,219.15,140.27,68.24,46.505,224.941982,140.56,194.46
2023-09-19,508.74,47.59,3112.75,33.4,57.73,299.65,110.72,42.68,163.14,204.48,688.96,317.33,,264.31,389.31,541.69,53.03,293.71,216.16,137.71,67.59,46.2075,226.236127,142.47,195.35
2023-09-20,504.89,46.55,3068.91,33.6,56.67,291.96,109.22,42.3,162.1,202.37,683.48,316.8,,271.46,386.24,535.78,54.1,288.97,214.65,136.97,67.35,45.6875,225.553598,142.69,194.44
2023-09-21,501.59,44.6,3036.27,33.29,56.01,284.35,107.96,41.71,160.4,199.95,668.83,312.0,,269.41,372.31,513.88,53.97,284.45,210.65,135.19,66.91,44.465,221.272282,142.4,191.43
