datetime,NI,MKC,FSLR,INVH,HAL,TSN,L,IFF,ZBH,DGX,STLD,BIIB,GEN,WY,ERIE,ESS,GPC,CTRA,WST,PKG,PFG,RL,WAT,DOW,MAA
2005-01-07,8.637239,19.03,,,18.99,17.67,23.156435,41.39999,77.124779,45.71,9.002498,60.875565,23.7899902,27.024,52.23,77.19,42.55,3.472517,12.699995,22.41,39.81,41.07001,45.67,,39.96001
2005-01-10,8.645098,19.275,,,18.92,17.66,23.016437,41.92,77.862062,45.699995,8.997503,61.547978,23.66000005,27.136,52.67,75.8,42.96001,3.504184,12.875,22.67999,39.99001,41.0,46.10001,,39.50999
2005-01-11,8.735479,19.089995,,,19.095,17.71001,22.796439,41.44,77.53223,45.345,8.495,60.608446,23.46000997,26.88,52.66,74.53999,42.74001,3.513351,12.725,22.39999,39.73,40.88,47.16,,39.75999
2005-01-12,8.876944,18.945,,,19.76,17.67999,22.816439,41.39,77.309102,46.754995,8.6575,61.815088,23.46000997,26.808,52.25,73.58,42.88,3.56335,12.82,22.67999,40.32001,40.98,48.5,,39.81
2005-01-13,8.963395,19.015,,,20.300005,17.58,22.659773,40.97,74.854691,46.24,8.8125,59.751822,23.93999974,26.62,52.41,73.38,42.44,3.562518,12.725,22.87,40.10001,41.92999,48.5,,39.83
2005-01-14,9.022343,19.015,,,20.65,17.44,23.133099,41.48,76.416589,46.625,9.247503,61.326905,24.50998966,26.648,52.36,75.42999,43.0,3.600852,12.699995,23.28999,40.27,42.13,48.66,,39.82001
2005-01-18,9.014479,19.43,,,20.910005,17.74001,23.766429,42.0,78.347124,46.475,9.14,62.450648,24.96000956,26.28,52.8,76.28999,43.34,3.706685,12.885,23.23,41.14999,42.13,48.17999,,40.14999
2005-01-19,9.026268,19.335,,,21.1,17.8,23.509765,41.73,77.871773,46.15,9.175,61.649281,24.90999942,26.156,52.45,76.36,42.74001,3.633352,13.03,23.17,40.55,41.50999,47.45,,40.35001
2005-01-20,8.998757,19.53,,,20.894995,17.56,22.956437,41.75999,78.667274,45.74,8.9875,59.714978,24.03999042,26.08,53.0,76.22,42.56,3.640852,12.86,22.8,39.92,40.5,47.82001,,39.31
2005-01-21,8.931958,19.415,,,20.9,17.53999,22.763102,41.36,78.094902,44.995005,9.2275,59.714978,23.3899996,25.276,52.47,76.00999,42.34,3.711684,12.955,22.47,39.89,40.11,47.69,,39.39999
2005-01-24,8.924103,19.42,,,21.0,17.53,23.016437,40.92,77.590438,44.964995,9.017503,58.029363,22.50000083,24.808,52.62,75.2,42.11,3.750019,12.769995,22.25999,39.86,39.03,47.5,,39.16
2005-01-25,8.880877,19.175005,,,21.300005,17.53999,22.703106,40.84,77.755349,44.504995,9.0675,58.103051,22.28999061,25.159996,52.69,73.0,42.2,3.775019,12.82,22.0,39.92999,38.00999,47.06,,38.58
2005-01-26,8.967328,18.0,,,21.370005,17.78,22.836435,41.06,78.579963,44.76,9.1025,58.46228,22.83999946,25.236,53.12,73.78999,42.39,3.877519,12.78,22.08,40.46001,38.78999,47.63,,38.71001
2005-01-27,8.931958,18.480005,,,21.754995,18.07001,22.619774,42.03,77.571045,47.94,9.1375,58.664923,22.94000059,25.188,53.47,72.5,42.07001,3.911686,12.96,22.34,39.89,39.0,48.75,,37.8
2005-01-28,8.869089,18.550005,,,20.42,17.75,22.463109,42.03999,77.503126,47.32,9.05,57.292482,22.67000014,25.064,53.03,72.00999,42.09,3.837519,12.905,22.2,39.74001,39.0,48.36,,37.84
2005-01-31,8.998757,18.585,,,20.565,17.17,22.66644,42.22,76.494208,47.65,9.45,59.83473,23.35000959,24.959996,53.27,71.95,42.33,3.923353,13.050005,22.31,40.58,38.95,49.08,,37.82001
2005-02-01,9.030198,18.6,,,20.47,17.11,22.759772,42.39999,84.78874,48.25,9.252498,59.613657,23.40999982,25.12,52.87,72.09,42.7,4.100021,13.4,22.85001,41.24001,38.59,49.71001,,36.92999
2005-02-02,9.022343,18.910005,,,20.775,17.05,23.266434,42.45,84.041755,48.574995,9.8275,60.332116,22.9799993,25.076,53.50999,73.7,43.42999,4.166688,13.165,23.17,41.39,39.2,50.2,,38.5
2005-02-03,9.026268,18.785005,,,20.89,16.84,22.99977,42.10001,83.964146,48.625,9.5425,60.037354,22.69999961,25.112,53.41,73.64,43.83,4.136687,13.195,23.17,41.56,38.7,49.64999,,38.39999
2005-02-04,9.069494,18.925005,,,20.985,17.07001,23.599764,42.25,84.585024,49.605005,9.5675,61.667712,23.4299896,25.771996,53.5,75.14999,44.63,4.170854,13.199995,23.77,41.45,38.69,50.57001,,38.84
2005-02-07,9.049846,18.94,,,20.495005,16.95,23.466429,42.14999,82.916413,49.480005,9.735,60.930822,23.60000981,25.668,53.75,73.85001,44.56,4.104187,13.265,23.44,41.75999,39.14,50.60001,,38.60001
2005-02-08,9.002691,18.92,,,20.480005,16.60001,23.499765,42.0,82.557477,49.275,9.6825,61.004519,22.09000053,25.596004,53.42,73.85001,44.7,4.10502,13.235,23.34,39.71001,38.89999,51.11,,38.86
2005-02-09,9.018409,18.635,,,20.335,16.25999,23.253097,41.37,81.674655,49.11,9.405,59.899198,21.54999964,25.115996,53.14,74.08,44.13,4.149187,13.08,23.25999,39.27,38.39999,50.0,,38.64
2005-02-10,8.998757,18.665,,,21.0,16.53,23.833095,41.85001,82.702986,49.76,9.6525,60.718978,20.99999949,25.196004,53.14999,74.74001,44.08,4.283354,13.004995,23.07001,39.46001,38.19,49.5,,39.03
2005-02-11,8.986972,18.76,,,20.949995,16.67,23.913098,41.94,82.547766,50.004995,9.7375,61.437437,21.60000978,25.168,53.42999,74.8,43.64999,4.352522,13.160005,23.14,39.75999,38.67,50.13,,39.12
2005-02-14,9.038057,18.99,,,20.71,16.64999,23.933094,41.75999,81.111984,49.74,9.837503,61.704565,22.07001075,25.0,53.92999,75.25,43.94,4.375022,13.165,23.14999,39.60001,38.55,49.71001,,38.67
2005-02-15,9.041983,19.115,,,20.68,16.67999,24.716416,41.89999,80.68513,49.995005,9.6525,61.750602,22.25000061,25.084004,53.85001,75.12,43.91,4.334188,13.435,23.17999,40.2,39.46001,49.91,,38.53999
2005-02-16,9.061635,19.045,,,21.230005,16.72,24.146425,41.78999,81.878371,49.83,10.375,61.980877,22.75998984,25.640004,54.39,76.24001,44.12,4.40419,13.480005,23.3,39.96001,39.96001,49.24001,,38.81
2005-02-17,8.983043,18.83,,,20.894995,16.67999,24.066426,41.89999,83.546993,49.449995,10.142503,62.238804,22.23000038,25.796004,53.57001,76.17,44.13,4.307522,13.375,23.67999,39.45,39.75999,48.83,,38.56
2005-02-18,8.904451,18.910005,,,21.245005,17.03999,24.00976,41.59,83.197739,49.295,10.627498,61.686134,22.07001075,26.324,53.02,75.5,44.25999,4.420855,13.26,23.94,39.39,39.75999,48.60001,,38.10001
2005-02-22,8.743338,18.625,,,21.065,16.78,23.536431,40.63,82.188821,48.565,10.625,60.184739,21.47999971,25.896004,53.42999,72.7,42.99001,4.438355,13.26,23.39999,38.33,39.33,48.03,,37.5
2005-02-23,8.802278,18.81,,,21.550005,16.77,23.643094,40.87,81.664944,49.07,10.605,60.405804,21.74000963,26.268,52.83,72.06,44.05,4.511689,12.769995,24.3,38.5,39.25999,48.31,,37.11
2005-02-24,8.841578,18.949995,,,21.769995,17.16,24.033096,41.28,82.324638,49.475,10.95,61.419005,21.89000001,26.812,52.33,72.06,44.5,4.503355,12.6,24.77,38.78999,39.64999,48.98,,37.42
2005-02-25,8.994832,19.0,,,22.375,17.33,24.079763,41.56,83.372371,49.72,11.412498,61.971675,21.66000001,27.140004,52.23,73.64999,42.91,4.648357,12.925005,24.94,39.49001,39.52,49.39999,,37.87
2005-02-28,8.896592,18.995005,,,21.985,17.02,23.759762,41.28999,83.333556,49.699995,11.134998,35.600544,22.00998918,26.771996,51.33,72.08,43.28,4.665857,12.85,24.52,39.02,39.39999,48.85001,,37.56
2005-03-01,8.931958,18.99,,,21.425005,17.56,24.34309,41.7,83.139541,49.57,10.8825,38.004618,22.10001022,27.024,53.05,73.89,43.48,4.633357,12.800005,24.88,38.87,40.23,48.5,,37.78999
2005-03-02,8.880877,19.019995,,,21.870005,17.77,24.433089,41.35001,83.061931,49.735,10.5675,37.654609,22.02000061,26.968,52.67999,73.39999,43.67999,4.645024,12.765,24.89,38.78,40.36,48.88,,37.98
2005-03-03,8.939817,18.915,,,22.04,17.33,24.429752,41.71001,83.479084,49.949995,10.5975,36.226902,21.42000077,26.759996,53.0,73.5,43.83,4.69169,12.644995,24.75,38.71001,40.36,49.28,,37.94
2005-03-04,9.030198,19.125,,,22.4,17.27,24.623087,41.92,82.89701,50.14,11.0325,34.568921,21.21000971,27.752,53.16,74.94,43.89,4.755024,12.92,25.28999,38.89,40.31,49.91,,38.7
2005-03-07,9.093071,18.99,,,21.885,17.19,24.569758,41.98,81.975394,50.11,10.7425,34.624187,21.3100004,27.756,54.03999,76.06,43.77,4.700857,12.785005,25.19,38.92999,40.44,50.07001,,38.75
2005-03-08,9.00662,19.105005,,,21.71,17.05,24.439759,42.12,79.647108,50.0,10.21,35.324233,21.1300001,27.62,53.03,75.46001,43.8,4.725024,12.449995,25.17999,38.8,40.25999,49.32001,,38.5
2005-03-09,8.825863,19.015,,,21.065,16.89999,24.499755,40.99001,80.170965,49.714995,9.97,36.20848,21.17000055,27.3,52.55,72.92,43.19,4.652523,12.385,25.03,38.7,40.5,48.60001,,37.2
2005-03-10,8.833718,18.995005,,,20.504995,17.17999,24.36309,40.94,78.434454,49.824995,9.8875,35.56371,21.25999025,27.22,52.67,73.39999,43.7,4.414189,12.129995,25.09,39.00999,40.75,49.08,,37.55
2005-03-11,8.755127,18.824995,,,20.19,17.47,23.933094,40.62,76.600922,49.69,10.3425,35.029471,21.10999987,27.352,53.21001,72.44,43.42,4.471689,12.11,24.87,38.17,40.85001,48.50999,,36.85001
2005-03-14,8.998757,18.905,,,21.0,17.52,24.119759,41.14,76.474796,49.845,10.142503,36.30059,21.17000055,27.348,54.0,74.05,43.92999,4.416689,12.045,24.89,38.67999,41.0,48.7,,37.48
2005-03-15,8.924103,18.805,,,20.769995,17.41,24.383086,40.84,76.882248,49.730005,10.09,35.066324,20.83999942,27.184004,53.06,73.89,43.67999,4.337522,12.004995,24.87,39.05,41.11,47.85001,,37.25999
2005-03-16,8.818,18.625,,,20.949995,17.27,24.196425,40.09,76.794937,49.35,9.235,34.255746,20.53000026,26.703996,53.0,72.97,43.28,4.377522,11.89,24.67999,38.88,41.02,47.02,,37.11
2005-03-17,8.924103,18.519995,,,21.31,17.17999,24.049756,40.14999,77.832968,50.095,9.287498,35.149214,20.25998936,26.844,52.7,73.89999,43.27,4.479189,12.050005,24.8,38.91,40.75,46.83,,36.89999
2005-03-18,8.920169,18.375,,,21.96,17.08,23.606434,40.00999,79.035921,50.050005,9.162498,35.241315,20.62999965,27.348,52.8,73.14999,42.39,4.558356,11.955,24.67,38.96001,40.85001,46.77,,36.97
2005-03-21,8.931958,18.379995,,,21.769995,17.07001,23.683097,39.92,77.842679,50.225,9.4325,35.250535,20.50000079,27.408,52.84,72.2,42.24001,4.52919,11.995005,24.67999,38.5,40.58,46.78,,36.83
2005-03-22,8.798352,17.105005,,,21.730005,16.87,23.846425,39.72,77.318803,49.915,9.544998,35.093957,20.10001019,27.456,52.24001,71.10001,42.10001,4.545856,11.765,24.7,37.89999,40.50999,46.67,,36.46001
2005-03-23,8.727623,17.504995,,,20.94,16.82001,24.02976,40.03999,76.358391,50.065,9.23,35.093957,20.50000079,27.164,52.14,70.35001,42.25,4.334188,11.64,24.69,37.89,40.3,46.99001,,36.25
2005-03-24,8.849437,17.49,,,21.03,17.0,23.909761,39.89999,77.027756,49.94,9.22,35.738719,20.92999087,27.140004,52.44,70.50999,42.47,4.387521,11.855005,24.67,37.61,40.03,47.0,,36.55
2005-03-28,8.865155,17.43,,,21.26,16.98,23.889761,39.60001,78.900104,50.345,8.9375,35.093957,21.32001009,27.068,51.64999,69.69,42.00999,4.482522,11.839995,24.59,38.2,38.77,46.89999,,36.24001
2005-03-29,8.743338,17.475,,,20.74,16.73,24.186425,39.0,79.365763,50.875,8.4375,34.716297,21.13999934,26.828004,52.13,69.11,42.35001,4.416689,11.910005,23.98,38.0,37.92999,46.25999,,36.8
2005-03-30,8.869089,17.33,,,21.07,16.78,24.466419,39.73,80.141861,52.495005,8.46,35.324233,21.82001053,27.152,51.89999,69.78999,43.09,4.433356,12.36,24.19,38.50999,38.09,36.74001,,36.85001
2005-03-31,8.955532,17.214995,,,21.625,16.67999,24.513085,39.5,75.485271,52.565,8.6125,31.787186,21.33000062,27.4,52.12,69.10001,43.49001,4.595855,11.949995,24.28999,38.49001,38.8,35.78999,,36.5
2005-04-01,8.994832,17.120005,,,22.324995,16.53,24.31309,39.85001,72.439084,52.504995,8.599998,31.999058,21.77000039,27.38,52.22,69.45,43.48,4.6975,11.800005,24.53,38.11,38.41,35.84,,36.22
2005-04-04,9.038057,17.199995,,,22.449995,16.45,24.209758,40.21001,72.361475,52.04,8.462503,31.879306,21.22999949,27.8,51.8,69.57001,43.42,4.7225,12.275,24.48,38.64999,38.49001,35.5,,36.75
2005-04-05,9.085212,17.24,,,22.225,16.42,24.289757,40.31,74.369629,52.555,8.45,32.026682,20.97000003,28.015996,51.77,70.0,43.77,4.6875,12.36,24.42,38.60001,38.81,35.7,,36.8
2005-04-06,9.026268,17.165,,,22.775,16.55,24.639754,40.13,74.544251,52.480005,8.3475,32.606966,20.69000033,28.344,51.96001,70.17,43.89,4.76625,11.845,24.64999,38.87,38.75,36.14999,,36.88
2005-04-07,8.986972,17.324995,,,22.555,16.75999,24.586417,40.17,75.174841,52.905,8.392503,33.64782,20.80999995,28.608,51.78999,71.02,44.03999,4.6975,12.28,24.83,38.75,38.89999,36.66,,37.08
2005-04-08,9.00662,17.370005,,,22.165,16.77,24.449759,40.23,74.330824,52.705,7.955003,33.233324,20.57000942,28.328004,51.55,70.89,44.05,4.5475,11.949995,24.24001,38.10001,38.56,36.00999,,36.78999
2005-04-11,9.038057,17.375,,,22.295,16.59,24.339757,40.10001,74.660676,52.9,8.125,32.929361,20.9499998,28.264,51.64999,71.0,44.02,4.53375,12.03,24.03999,38.22,38.32001,35.78999,,36.44
2005-04-12,9.026268,17.445,,,21.97,16.73,24.723086,40.91,74.583056,53.129995,8.1875,33.804407,20.99999949,28.48,51.63,72.23,44.45,4.36125,12.425005,24.19,38.84,38.62,36.16,,37.35001
2005-04-13,9.085212,17.205,,,21.379995,16.75,24.286424,40.24001,74.049489,52.589995,7.822498,33.574131,20.57999996,28.048,51.08,71.5,43.89,4.137501,12.089995,23.39,38.44,38.46001,35.35001,,37.16
2005-04-14,8.986972,17.245005,,,21.175005,16.8,23.923094,39.3,73.962187,51.685,7.22,33.196471,20.07001072,27.564,51.34,71.0,43.57001,4.17,11.835,22.63,37.63,37.17999,34.42999,,36.72
2005-04-15,8.762986,17.144995,,,20.300005,16.77,23.33643,38.62,75.184533,51.72,7.1175,32.966196,18.89000083,26.468,50.75,71.05,42.75999,4.0275,11.795,22.28,37.11,35.78,34.64999,,36.32001
2005-04-18,8.888733,17.285005,,,20.589995,16.42999,23.203101,38.89,74.476343,51.585,7.2825,32.910939,19.03998947,26.332,50.97,71.3,43.28999,4.053749,11.69,22.24001,37.11,35.95,34.59,,36.17
2005-04-19,8.900517,17.265,,,21.42,16.39999,23.569768,39.10001,74.680069,52.425005,7.6325,32.671452,19.00999,26.276,50.95,71.92999,43.2,4.16625,11.85,23.60001,37.16,36.73,34.87,,36.41
2005-04-20,8.82193,17.11,,,20.9,15.97,23.153105,38.5,75.349453,51.175005,7.285,32.054315,18.78000045,26.168,51.0,70.75,42.74001,4.043751,11.555,22.95,36.91,36.45,35.07001,,36.67999
2005-04-21,8.876944,17.4,,,21.665,16.33,23.596427,39.45,76.639717,51.839995,7.455003,32.625397,19.36000006,25.6,50.52,71.34,43.60001,4.1975,13.300005,22.99001,37.69,36.86,36.00999,,37.36
2005-04-22,9.014479,17.335,,,21.92,16.05,23.3231,39.47,76.494208,51.9,7.462503,32.588553,18.97999923,25.388,50.3,71.92999,43.16,4.15875,13.305,22.5,37.56,35.75999,36.69,,37.25
2005-04-25,9.140222,17.464995,,,22.1,16.28999,23.673097,39.45,77.774761,52.525,7.585,32.56093,19.07000983,25.148,50.73,73.98,43.17999,4.1875,13.125,22.5,37.92,36.11,36.75,,37.67999
2005-04-26,9.116649,17.324995,,,22.089995,15.96,23.316434,39.45,77.444919,52.464995,7.16,33.353076,18.74001044,25.152,50.78999,73.78999,42.83,4.081249,12.92,22.2,37.58,37.0,39.0,,37.64999
2005-04-27,9.038057,17.195,,,21.379995,16.53999,23.603097,36.3,79.288153,52.635,6.9175,33.01226,18.50000076,26.52,51.60001,74.8,42.95,4.015,13.315,22.64,37.78999,37.00999,38.72,,38.39
2005-04-28,8.963395,17.199995,,,20.775,16.74001,23.279767,36.53,78.871,52.085,6.8175,33.141214,18.50998955,26.176,50.99001,74.02,42.45,3.865,13.025,22.17,37.74001,35.60001,38.88,,37.86
2005-04-29,9.132371,17.295,,,20.795,16.89,23.62643,37.89999,78.987415,52.9,6.8075,33.380709,18.75998977,27.444,51.38,75.95,42.89999,3.68,13.17,22.39,39.08,35.10001,39.63,,38.23
2005-05-02,9.191311,17.394995,,,21.39,17.41,23.876428,37.73,78.512045,52.915,6.745,34.375499,18.90999931,27.384004,51.3,75.95,42.8,3.700001,13.525,22.60001,38.11,35.8,39.89,,38.28999
2005-05-03,9.128438,17.339995,,,20.964995,17.71001,23.639764,37.48,78.00759,52.875,6.857498,34.74393,19.42998953,27.108,51.53999,74.64,42.78,3.70875,13.805,22.49001,38.85001,36.02,39.83,,38.56
2005-05-04,9.210959,17.425005,,,21.1,18.02,24.466419,37.89999,78.968002,53.39,7.080003,35.665031,19.9250008,27.176,51.25,74.75,43.2,3.7525,13.800005,22.5,40.16,36.41,39.98,,38.85001
2005-05-05,9.281692,17.15,,,21.285005,18.12,24.396423,37.60001,78.579963,53.120005,6.905,35.480811,19.43999922,26.996004,52.10001,77.07001,42.91,3.772499,13.96,22.3,40.24001,36.75,40.10001,,39.38
2005-05-06,9.246325,17.050005,,,21.245005,18.16,24.33309,37.31,77.648635,53.125,7.017503,35.416333,19.33000059,27.003996,51.99001,77.60001,42.78999,3.805,13.875,22.42,40.02,36.60001,40.28999,,39.25
2005-05-09,9.368143,17.230005,,,21.574995,18.0,24.289757,37.64999,77.076272,53.35,7.075,35.646609,18.53999076,26.759996,50.5,79.2,42.8,3.873751,14.345,22.2,40.17999,37.03999,40.35001,,40.33
2005-05-10,9.313128,17.135,,,21.085,18.2,24.156425,37.17,75.727801,53.089995,6.697498,35.84004,18.23000031,26.384004,51.37,79.25,42.63,3.775,14.225,22.25,39.48,36.34,40.03,,40.85001
2005-05-11,9.364213,16.955,,,21.305,18.42,24.419752,37.7,76.513601,53.235,6.905,35.711086,18.50000076,26.344,51.48,79.64999,42.8,3.79875,14.24,22.24001,39.8,36.3,40.3,,40.95
2005-05-12,9.29741,16.93,,,20.33,18.63,24.043093,36.95,75.64049,52.83,6.5125,36.236113,18.55000045,25.759996,50.88,79.11,42.34,3.56625,13.97,21.88,39.32001,35.45,40.08,,40.36
2005-05-13,9.273836,16.78,,,20.449995,18.59,23.786429,36.67999,74.447249,52.635,6.3875,35.83082,19.26999991,25.144,50.14999,78.53,42.05,3.536249,13.68,21.25,38.95,35.39999,39.35001,,40.10001
2005-05-16,9.383861,17.345,,,20.35,18.75,24.193091,37.2,75.688996,53.33,6.525003,35.508444,19.64999029,25.508,50.75999,79.35001,42.61,3.543751,13.9,21.52,39.28,37.09,39.0,,40.14
2005-05-17,9.517467,17.449995,,,20.754995,18.85001,24.246428,37.27,75.698698,53.945,6.6825,35.600544,20.16000042,25.736,51.09,79.78,42.63,3.81625,14.01,22.39999,39.7,37.0,38.8,,40.3
2005-05-18,9.470316,17.49,,,20.39,19.02,24.233091,38.25999,75.24274,54.39,7.122503,36.162416,21.10000934,26.032,51.99001,80.60001,43.21001,3.741249,14.199995,22.81,39.95,37.38,38.72,,40.71001
2005-05-19,9.372076,17.51,,,20.65,19.0,24.263087,38.07001,75.941228,54.324995,7.05,36.797985,21.70000046,26.22,51.89,81.37,43.09,3.84125,14.185,22.42999,39.71001,37.48,38.63,,40.84
2005-05-20,9.313128,17.370005,,,20.865,19.08,24.113092,38.0,75.504673,54.5,6.997503,35.978205,22.11000076,25.988,51.78,82.28,43.08,3.72875,14.050005,22.32001,39.82001,37.52,38.5,,40.61
2005-05-23,9.230611,17.24,,,20.985,18.95,24.199761,37.95,76.183759,54.24,6.9675,36.02426,21.88000076,25.896004,52.0,81.5,43.59,3.81625,14.08,22.12,39.89999,38.06,38.89999,,40.94
2005-05-24,9.30134,17.144995,,,21.15,19.0,24.226421,37.47,76.416589,53.629995,6.877498,35.324233,22.19999917,25.668,51.25999,80.39999,43.56,3.8375,14.0,21.74001,39.92,38.81,39.21001,,40.88
2005-05-25,9.344565,17.04,,,21.35,18.75,24.406423,37.33,75.475569,53.5,6.599998,34.992636,22.12999924,25.596004,51.11,79.05,43.14,3.8475,13.82,21.67999,39.49001,38.37,38.57001,,40.0
2005-05-26,9.431016,17.15,,,21.33,18.86,24.719753,37.25999,75.485271,53.275,6.8075,36.236113,22.39998924,25.664,51.57001,78.28999,43.2,3.85875,14.105005,21.7,39.78,38.17999,38.50999,,40.25999
2005-05-27,9.442805,17.074995,,,21.6,18.83,24.833085,37.3,75.378557,53.19,6.87,36.512444,22.25000061,25.608,51.88,78.89999,43.3,3.924999,13.955,21.5,39.78999,38.5,38.81,,40.71001
2005-05-31,9.470316,16.92,,,21.370005,18.46001,25.099749,37.09,74.292019,52.5,6.7225,36.015058,22.50998962,25.659996,51.8,80.0,42.96001,3.918751,13.92,21.84,39.89,38.75,38.85001,,40.5
2005-06-01,9.521397,16.985,,,21.635,18.56,25.129749,37.58,73.971879,52.89,6.877498,36.632187,22.64998947,25.968,52.25,80.27,43.10001,4.165001,13.925005,22.13,39.95,39.57001,39.45,,41.1304
2005-06-02,9.431016,16.92,,,21.519995,18.64,25.219748,37.28999,74.185306,53.0,6.735,35.066324,22.67000014,25.956,51.63,80.23,42.85001,4.1875,13.824995,22.00999,39.83,40.25999,38.92999,,41.0
2005-06-03,9.423157,16.714995,,,21.705,18.5,24.976414,36.86,76.397186,53.214995,6.740003,33.528067,22.44000015,25.644,51.88,79.78,42.53999,4.227501,13.714995,21.92999,39.39999,39.67999,38.39999,,41.0
2005-06-06,9.42709,16.800005,,,21.93,18.44,25.31308,36.8,76.009147,52.71,6.6825,32.579342,22.2599894,25.896004,51.66,80.35001,42.58,4.185,13.725,21.7,39.42,39.97,38.12,,41.25
2005-06-07,9.442805,16.75,,,21.61,18.45,25.289747,37.39999,77.047169,52.925005,6.787498,32.303021,21.98000016,26.164,52.03999,81.60001,42.78,4.125,13.76,21.77,39.36,40.0,38.31,,41.61
2005-06-08,9.450664,16.43,,,21.595,18.33,25.466409,37.44,76.630025,52.56,6.89,30.718728,21.67998979,26.024,52.14999,82.35001,42.27,4.1675,13.824995,21.58,39.3,39.89,37.95,,41.89999
2005-06-09,9.431016,16.365,,,22.305,18.48,25.783079,37.03,76.746431,52.56,6.695,32.358278,21.88000076,25.736,51.92,82.39,42.35001,4.299999,14.019995,21.3,39.44,40.56,38.3,,42.35001
2005-06-10,9.431016,16.5,,,22.4,18.37,25.943074,37.35001,76.853144,52.365,6.775003,32.247737,21.27999919,25.659996,51.88,83.64999,42.45,4.3375,13.935,21.28999,39.89,44.11,38.03,,42.3
2005-06-13,9.54497,16.5,,,22.410005,18.52,25.963074,37.53999,77.60984,52.6,6.875,32.045095,21.15999957,26.328004,52.49001,84.39,42.67,4.428749,14.14,21.22,39.74001,43.45,38.14999,,42.49001
2005-06-14,9.52533,16.425005,,,22.6,18.64999,26.286404,37.5,78.735183,53.19,6.927503,32.017462,21.14998988,26.576,52.66,84.94,43.25,4.4,14.29,21.34,39.5,42.86,38.53,,43.45
2005-06-15,9.521397,16.67,,,22.65,18.78,26.443069,37.7,76.542695,53.205,7.294998,32.266168,21.47999971,26.540004,52.17,84.97,43.17,4.42125,14.445,21.17,39.47,43.14,38.71001,,44.11
2005-06-16,9.564622,16.699995,,,22.955,18.78999,26.383066,37.63,77.852371,53.155,7.412498,33.389911,21.3999901,26.856,52.55,84.96001,42.98,4.481251,14.285005,21.50999,40.03,43.2,38.75,,44.77
2005-06-17,9.694299,16.775,,,23.195,18.64999,26.566401,37.61,78.366536,53.68,7.302503,33.10437,21.61000032,27.156,51.97,84.49001,42.96001,4.512501,14.22,21.38,41.14999,43.7,39.61,,45.69
2005-06-20,9.647143,16.75,,,23.155,18.41,26.496405,37.37,77.910578,53.65,7.1175,32.606966,21.81000084,26.932,52.19,84.60001,42.89999,4.508751,14.21,21.39,41.23,43.57001,39.50999,,46.00999
2005-06-21,9.647143,16.714995,,,23.08,18.14,26.31307,36.78999,76.668821,53.64999,6.985,32.46881,22.49001029,27.103996,52.66,84.53999,42.8,4.3825,14.18,21.56,41.25,43.64,39.39999,,46.39
2005-06-22,9.694299,16.78,,,23.699995,18.21001,26.516402,36.38,74.010674,53.60001,6.9025,32.137214,22.37999947,27.056,52.96001,85.14999,42.75999,4.40875,14.269995,21.55,41.44,43.66,39.5,,45.64
2005-06-23,9.698224,16.589995,,,24.085,18.10001,26.31974,36.00999,73.253978,53.5,6.572498,31.492443,21.72999993,26.412,53.17,85.3,41.89999,4.3575,14.25,21.05,41.39,42.75,39.25999,,45.46001
2005-06-24,9.619636,16.629995,,,24.06,18.0,26.209738,35.59,74.039797,52.97,6.425,31.391122,21.24999972,26.044,54.83,85.2,41.25,4.3775,13.99,20.66,41.21001,42.08,39.45,,44.0
